Importance,Feature
0.09545330086621057,rankings___h__estim_winrate
0.06650059491346978,rankings___v__offensedvoa
0.05546517227840565,rankings___h__dave_or_wtddvoa
0.05179460500340927,travel___v_travel_from_last_game_decay
0.04935566065046146,rankings___h__offensedvoa
0.04893336651813649,rankings___v__dave_or_wtddvoa
0.04817755734780182,rankings___h__s_t_dvoa
0.046987906119665086,rankings___v__s_t_dvoa
0.04393510988664518,travel___h_travel_from_last_game_decay
0.043792520971894094,rankings___v__defensedvoa
0.04231215946125922,rankings___v__estim_winrate
0.04104920650715968,team_history___v_ovr_wr_past_3_seasons
0.04001436754226676,rankings___h__defensedvoa
0.03908128727572277,team_history___v_ovr_wr_past_2_seasons
0.03777273509262171,team_history___h_ovr_wr_past_3_seasons
0.03529614658992579,team_history___h_ovr_wr_past_2_seasons
0.03291047112487968,weather___wind_chill
0.03064532244628375,home_field___v_visitor__ovr_wr_ytd
0.030306156327444954,home_field___v_visitor__ovr_wr_last_8_games
0.028532345265495026,weather___wind_mph
0.02416397337744784,time_date___week_id
0.02290490842682272,weather___humidity_pct
0.02249123122198217,team_history___h_ovr_wr_ytd
0.022123894784588545,home_field___h_home__ovr_wr_last_8_games
