Importance,Feature
0.09635508812202373,rankings___h__estim_winrate
0.061346394013122425,rankings___v__offensedvoa
0.05860079633333356,rankings___h__dave_or_wtddvoa
0.052924469548961954,travel___v_travel_from_last_game_decay
0.05003472384682798,rankings___h__offensedvoa
0.04551219416569878,rankings___h__defensedvoa
0.045165102106036095,rankings___v__dave_or_wtddvoa
0.044999968668310256,team_history___h_ovr_wr_past_3_seasons
0.04413225499162409,rankings___h__s_t_dvoa
0.04269135191996021,travel___h_travel_from_last_game_decay
0.04240382691520333,team_history___v_ovr_wr_past_3_seasons
0.04183121872894846,rankings___v__s_t_dvoa
0.03895457080111777,team_history___v_ovr_wr_past_2_seasons
0.03717124158630818,rankings___v__defensedvoa
0.03519281497443549,home_field___v_visitor__ovr_wr_last_8_games
0.03501654562332816,team_history___h_ovr_wr_past_2_seasons
0.03462556750564637,home_field___v_visitor__ovr_wr_ytd
0.03436607490240775,weather___wind_chill
0.03381007914510097,rankings___v__estim_winrate
0.02891345087658212,weather___humidity_pct
0.027443072090077708,weather___wind_mph
0.026533577410362167,time_date___week_id
0.024733957387563937,team_history___h_ovr_wr_ytd
0.017241658337018448,home_field___h_home__ovr_wr_last_8_games
