Importance,Feature
0.10047701642050363,rankings___h__dave_or_wtddvoa
0.06517333738544609,rankings___v__offensedvoa
0.05953114705119739,rankings___v__dave_or_wtddvoa
0.0592349952323365,rankings___h__estim_winrate
0.05352418253523407,travel___v_travel_from_last_game_decay
0.04982308543573032,rankings___v__defensedvoa
0.04758765447457244,rankings___h__offensedvoa
0.047165259524887954,rankings___h__s_t_dvoa
0.046614027233389574,rankings___v__s_t_dvoa
0.046088186156368685,rankings___h__defensedvoa
0.043209626553111224,team_history___h_ovr_wr_past_3_seasons
0.04224253766332442,rankings___v__estim_winrate
0.035768708770169556,team_history___v_ovr_wr_past_3_seasons
0.035116908449224375,team_history___v_ovr_wr_past_2_seasons
0.03502866566497611,team_history___h_ovr_wr_past_2_seasons
0.03254502561116004,travel___h_travel_from_last_game_decay
0.029746198976505846,home_field___v_visitor__ovr_wr_ytd
0.029302436417042475,weather___wind_chill
0.02840590670309553,weather___humidity_pct
0.02626946532754913,team_history___h_ovr_wr_ytd
0.02338794519763969,home_field___h_home__ovr_wr_last_8_games
0.022826421659325243,weather___wind_mph
0.020703141899943513,time_date___week_id
0.020228119657266203,home_field___v_visitor__ovr_wr_last_8_games
