Importance,Feature
0.09889906514743317,rankings___h__estim_winrate
0.06836170337966756,rankings___v__dave_or_wtddvoa
0.05699377134001914,rankings___v__offensedvoa
0.05358578228792553,rankings___h__offensedvoa
0.04763577383929908,rankings___v__defensedvoa
0.04752064871844451,team_history___h_ovr_wr_past_2_seasons
0.0426609817723822,rankings___h__s_t_dvoa
0.04180489080304226,home_field___v_visitor__ovr_wr_ytd
0.041683724552183825,travel___v_travel_from_last_game_decay
0.04133239724962656,rankings___h__defensedvoa
0.04114566478723644,rankings___v__s_t_dvoa
0.03900546568401002,weather___wind_chill
0.038300911803570155,team_history___v_ovr_wr_past_3_seasons
0.0374939215380782,rankings___v__estim_winrate
0.03670913498146798,team_history___h_ovr_wr_past_3_seasons
0.03426638559287702,rankings___h__dave_or_wtddvoa
0.034079506446504065,team_history___v_ovr_wr_past_2_seasons
0.03355348952108039,travel___h_travel_from_last_game_decay
0.0314268676810724,team_history___h_ovr_wr_ytd
0.03089033611076646,weather___wind_mph
0.02856824180715402,home_field___v_visitor__ovr_wr_last_8_games
0.0285486985574324,weather___humidity_pct
0.024195446560924486,time_date___week_id
0.021337189837802018,home_field___h_home__ovr_wr_last_8_games
