Model Score Threshold,F1
0.0,
0.01,0.7232974910394265
0.02,0.7278736687477048
0.03,0.7276119402985074
0.04,0.7266540642722117
0.05,0.7250478011472277
0.06,0.7265685515104571
0.07,0.7254290171606864
0.08,0.72562893081761
0.09,0.7287128712871287
0.1,0.7271274470635238
0.11,0.7272727272727273
0.12,0.7297077922077922
0.13,0.728827361563518
0.14,0.7274959083469721
0.15,0.7271235125153878
0.16,0.7247933884297522
0.17,0.7255389718076285
0.18,0.7250730079265748
0.19,0.7258267057346169
0.2,0.72544080604534
0.21,0.7256637168141592
0.22,0.7221043699618158
0.23,0.7206132879045997
0.24,0.7194860813704496
0.25,0.7174193548387097
0.26,0.7169323567427833
0.27,0.7166377816291162
0.28,0.7158992180712425
0.29,0.7137870855148343
0.3,0.7126637554585153
0.31,0.7113447218572055
0.32,0.7100747910250771
0.33,0.7084805653710247
0.34,0.7086474501108648
0.35,0.7091314031180401
0.36,0.7107142857142857
0.37,0.7113309352517986
0.38,0.7108705457825892
0.39,0.7113729043951066
0.4,0.7096774193548386
0.41,0.7123287671232876
0.42,0.710562414266118
0.43,0.7079321412196241
0.44,0.7062068965517242
0.45,0.7038745387453874
0.46,0.7027276930189552
0.47,0.7016241299303945
0.48,0.6998604001861332
0.49,0.6971535230984601
0.5,0.6972391202620497
0.51,0.6973251994368841
0.52,0.6970837253057385
0.53,0.694955209806695
0.54,0.6935101847465656
0.55,0.6907706945765937
0.56,0.6898854961832062
0.57,0.6880382775119617
0.58,0.683982683982684
0.59,0.6830917874396135
0.6,0.6812015503875969
0.61,0.6803118908382068
0.62,0.6803118908382068
0.63,0.6787286063569682
0.64,0.6774509803921569
0.65,0.6751968503937007
0.66,0.6726013847675569
0.67,0.6666666666666667
0.68,0.666
0.69,0.6636546184738955
0.7,0.6606060606060605
0.71,0.6592178770949721
0.72,0.6557711950970379
0.73,0.6554019457245263
0.74,0.655012853470437
0.75,0.6518365235385412
0.76,0.6493506493506493
0.77,0.646875
0.78,0.6411733892090099
0.79,0.6372239747634071
0.8,0.6314119513484928
0.81,0.6258648217136775
0.82,0.6252676659528907
0.83,0.6210242587601078
0.84,0.6171366594360087
0.85,0.612356478950246
0.86,0.6072607260726073
0.87,0.6018878400888396
0.88,0.5932584269662922
0.89,0.5911664779161949
0.9,0.5809414466130883
0.91,0.5705984892504358
0.92,0.5675833820947923
0.93,0.5516014234875445
0.94,0.5437010247136829
0.95,0.5316144874155924
0.96,0.513819095477387
0.97,0.49032258064516127
0.98,0.44731475186947656
0.99,0.3792093704245974
1.0,
