Importance,Feature
0.08893223720472443,rankings___h__estim_winrate
0.08049992364099186,rankings___v__offensedvoa
0.07004210786717412,rankings___h__dave_or_wtddvoa
0.05670458855650462,travel___v_travel_from_last_game_decay
0.056626841985496,rankings___h__offensedvoa
0.05442693792717898,rankings___v__dave_or_wtddvoa
0.05272260273405391,rankings___v__s_t_dvoa
0.04381662496088784,rankings___h__s_t_dvoa
0.03827834047069975,team_history___v_ovr_wr_past_3_seasons
0.03678793525326388,team_history___v_ovr_wr_past_2_seasons
0.03658668681649362,team_history___h_ovr_wr_past_3_seasons
0.035665917490569084,rankings___h__defensedvoa
0.03543534793017262,travel___h_travel_from_last_game_decay
0.034946881130996865,rankings___v__estim_winrate
0.03273251716382163,rankings___v__defensedvoa
0.030718087034308835,team_history___h_ovr_wr_past_2_seasons
0.029213233096414347,weather___wind_chill
0.029168625908134984,home_field___v_visitor__ovr_wr_ytd
0.02818519621407785,team_history___h_ovr_wr_ytd
0.027904163618736197,weather___wind_mph
0.026871028708947038,time_date___week_id
0.026113738859926107,weather___humidity_pct
0.02591908422891555,home_field___v_visitor__ovr_wr_last_8_games
0.021701351197509936,home_field___h_home__ovr_wr_last_8_games
