game_id,label,score
200910180nor,1,0.2540046317286124
201012260kan,1,0.14699423766857792
201310200car,1,0.9870691867280851
201510250kan,1,0.9229483398922944
200712090oti,0,0.3659855187787941
200812140mia,1,0.9856022293425948
201510260crd,1,0.9993436131963288
201711120chi,0,0.03573929132326815
200712020was,0,0.9836772566173142
200811160sfo,1,0.12103650978894781
201010100clt,1,0.9557312666026868
201010310det,1,0.14908943228604496
201611130car,0,0.945193194991938
200810050nyg,1,0.9887808088740546
200811170buf,0,0.42849441435390256
201012120car,0,0.019412115567952262
201312150jax,0,0.713227348069221
200710210det,1,0.2828557270146238
201512060rai,0,0.6014074297509059
201411090nor,0,0.9927164700610062
201712240nwe,1,0.9952247941944287
201411230sfo,1,0.9947312925036994
201210220chi,1,0.9882383272718102
201212090buf,0,0.7994418916455419
201510120sdg,0,0.20932686694429414
201510180oti,0,0.5813280901215007
201611060sdg,1,0.01480238466444835
200811230jax,0,0.519377761447554
200912060crd,1,0.8701016177814296
201010310ram,1,0.7525128983992524
201112170tam,0,0.47995270292096603
201410260nwe,1,0.881768857895426
201411300atl,1,0.26195703650478513
200711180min,1,0.9988328825036177
201010170tam,0,0.3652396757765239
201212160cle,0,0.496003304014361
201410120min,0,0.2867858017092588
200812070gnb,0,0.9755464165652645
201311240cle,0,0.8246838793595745
201411300htx,1,0.8575432598532655
201612110tam,1,0.5161283143865785
201710220min,1,0.8962023570825451
201712240chi,1,0.45530790771198226
200912130htx,1,0.9720686258307266
201411020min,1,0.223756428203913
201510290nwe,1,0.9949617473007804
201612040atl,0,0.9985522095513423
201412150chi,0,0.1459676411877556
201212100nwe,1,0.48796739696458313
201511150ram,0,0.9202527930456413
201612240chi,0,0.41502756287558135
201712100kan,1,0.7980125968075442
201712170nyg,0,0.03166487672177361
200910110crd,1,0.23451199711019796
201512130phi,1,0.044634355592763596
200910180rai,1,0.01690214618106663
201312220det,0,0.9932017058558615
201610160nwe,1,0.9612485946224739
201612180htx,1,0.9707485252976888
200912270mia,0,0.5365641809204713
201112040nor,1,0.9938890672816634
201411020pit,1,0.9810374713483577
201610090clt,1,0.31231000307351325
201611240clt,0,0.8668643999983486
200910250mia,0,0.014288418513818726
200912210was,0,0.1610296270221014
201110160atl,1,0.5405518353181522
201211250nor,0,0.8624976188355705
201410120atl,0,0.9240835611769822
201212090min,1,0.5495153751228835
201511080nwe,1,0.9972235805955044
201312220gnb,0,0.9769588215251164
201512200min,1,0.6637226926357189
201312020sea,1,0.5330531296962302
201712160det,1,0.8961542196093931
200711250sdg,1,0.9987924071025918
201011070sea,0,0.04135838324186145
200811020chi,1,0.9995563914265639
201011280sea,0,0.8731015379312591
200911010gnb,0,0.9967340881522334
200912200sea,0,0.978360393785833
201110090buf,1,0.9910842323913007
201510180min,1,0.6052406809838999
200810050dal,1,0.9944994922083903
201110160was,0,0.31632958248638365
201710080phi,1,0.9677933804863765
200710070nor,0,0.16337191721831762
201010240gnb,1,0.9040621285284128
201011140tam,1,0.9983521095049714
201111200chi,1,0.9958313373863388
200812140dal,1,0.008443865500370783
201310130min,0,0.16878816227570323
201611060cle,0,0.026656859745708764
201711260ram,1,0.6970706494686187
201411200rai,1,0.10943449857959044
201512270kan,1,0.9996286301600515
201611270htx,0,0.7374515560590363
201411160crd,1,0.6474959155473996
200810050gnb,0,0.9806039754964331
201710080cle,0,0.0013538812018082497
201111060nwe,0,0.9700880357366172
201111200det,1,0.9227315046742236
201210210nyg,1,0.9536455755049058
201311240ram,1,0.4413521289842396
201410120mia,0,0.9160770891321683
201111070phi,0,0.6754438618292101
201112110car,0,0.18852955911406868
201710290nor,1,0.9929558685121472
200911010rav,1,0.5669460964967017
201210140atl,1,0.9989270455126665
201610090dal,1,0.9515221214468628
201711260atl,1,0.9740129767437724
200910180pit,1,0.9991829197620727
200912130tam,0,0.2266782854316565
201212020mia,0,0.03283227029209389
201311210atl,0,0.36005645006929743
201711260nwe,1,0.9955720583354825
201012260rai,0,0.14502194347164182
201210210tam,0,0.3017455852406765
200711180sea,1,0.9877223314719645
200812210det,0,0.07379740142659479
200910110det,0,0.016530474025922122
200910260was,0,0.10436489673495353
201012120pit,1,0.9994678596867025
201011070atl,1,0.5820870218046443
201410050nor,1,0.9635367787484722
201711120clt,0,0.014949376072136119
201410190chi,0,0.9955266224807701
201411090rai,0,0.027548739365777425
201410050sdg,1,0.9241387992897511
201511150tam,1,0.016179963589980483
201312080cin,1,0.9346550421342871
201612040cin,1,0.622543821376617
201212160crd,1,0.30439551175771984
201111130tam,0,0.8681702749749463
201412210car,1,0.9728946709090669
201512270min,1,0.7736513113356694
201711260phi,1,0.9992504929923629
200712230cin,1,0.795514909488546
200811090det,0,0.6120281218809532
201112040mia,1,0.04247111600629144
201012250crd,1,0.6052540285864287
200810190buf,1,0.13488231484256566
201012050cin,0,0.0013968398679519568
201411030nyg,0,0.22201283989804674
201511160cin,0,0.9975120907416697
201512060mia,1,0.5452919165175292
201512200rav,0,0.0018691340705647354
201610160oti,1,0.7635827210756216
201612240rai,1,0.845479116731031
201710080dal,0,0.8577400076023952
200711110nyg,0,0.5350189361063233
200811300ram,0,0.24510076089591806
200911150clt,1,0.892368977173494
200710070clt,1,0.9851737333705574
201112050jax,0,0.46518211263163395
201112110cin,0,0.04719091057883167
200910180jax,1,0.9997958784299028
201211040oti,0,0.15848323195938016
201412070rai,1,0.039040241076821934
201412140nyg,1,0.9739986235289013
201610270oti,1,0.9524415124646403
200810190rai,1,0.0983612862430578
201010170sfo,1,0.8659498386029348
201212160mia,1,0.9813858404160264
201612040sdg,0,0.016971996812493482
201710290det,0,0.6631084215328926
200710140sea,0,0.999570166126243
201310270phi,0,0.9325099625350708
201411020cle,1,0.9933086621472799
201012050nyg,1,0.9975904494809251
201411090det,1,0.8661669396588316
200911010crd,0,0.9985245926582119
200911290nyj,1,0.7236708134657038
200911080clt,1,0.9811245664496032
201210280det,1,0.1358481607904607
200810120clt,1,0.873991093714286
201212090pit,0,0.9744091640110473
201311170htx,0,0.9144187898548578
200910250nyg,0,0.9181092160573335
201112120sea,1,0.9785409818616179
201511020car,1,0.7661055734467697
200710210htx,0,0.18531637727820652
200912270cin,1,0.9987275086725235
201310270nor,1,0.9839364306286471
201012050oti,0,0.9336853831843547
201311030nyj,1,0.13427920211720623
201511260dal,0,0.08413475972451978
201311170den,1,0.9953923317884338
200711110pit,1,0.9844138502899832
201210140sea,1,0.8396153516481547
201212020gnb,1,0.9993059059744495
201211250kan,0,0.007666087076757975
201411020mia,1,0.55302435988253
201711050nyg,0,0.0020437119904552345
201112240buf,1,0.06382123180769472
201211040gnb,1,0.9998653858721768
201511080nyj,1,0.9737972024267536
200711110rav,0,0.1720624044022182
200911220nyg,1,0.7010400464990669
201111200atl,1,0.9594147928378515
201712170min,1,0.9963525338580111
201112110oti,0,0.05183378485613786
201412070mia,0,0.9723326735598363
201611130was,1,0.8409809257488899
200711180cin,0,0.9670021383519312
201411090nyj,1,0.276137966632287
201412210rai,1,0.042635753369918136
201610230phi,1,0.9511849373013567
201510110atl,1,0.7344027132640555
