Model Score Threshold,F1
0.0,
0.01,0.7279780921953445
0.02,0.7312025753046678
0.03,0.7308584686774943
0.04,0.731650303880318
0.05,0.7321890430284504
0.06,0.7345488988870471
0.07,0.7354623450905625
0.08,0.7360076867643527
0.09,0.7355711180874186
0.1,0.734872417982989
0.11,0.7349633251833741
0.12,0.7353158024084543
0.13,0.7344716654293493
0.14,0.7343788897186956
0.15,0.7351026539809715
0.16,0.7335849056603775
0.17,0.7320525783619817
0.18,0.7332824815662344
0.19,0.7321063394683026
0.2,0.7296601441812564
0.21,0.7285899094437258
0.22,0.7277922077922078
0.23,0.7286537454164483
0.24,0.727751448130595
0.25,0.7290562036055144
0.26,0.7290167865707434
0.27,0.7295631198070223
0.28,0.7270765911542612
0.29,0.7243155326646787
0.3,0.7213114754098361
0.31,0.7208791208791209
0.32,0.7197786998616874
0.33,0.7183333333333333
0.34,0.7163595756560581
0.35,0.714726507713885
0.36,0.7119503945885006
0.37,0.7121426549674498
0.38,0.7111616018176654
0.39,0.7105263157894738
0.4,0.7094361334867665
0.41,0.7084657613406531
0.42,0.7064965197215777
0.43,0.7059509918319719
0.44,0.7033549146556798
0.45,0.701775147928994
0.46,0.6997621878715814
0.47,0.6956521739130436
0.48,0.6894053727739209
0.49,0.6877086494688923
0.5,0.6847892486255346
0.51,0.6824469720258223
0.52,0.6802721088435375
0.53,0.6807716241443684
0.54,0.678168130489335
0.55,0.6773888363292337
0.56,0.6721728081321474
0.57,0.6675191815856778
0.58,0.6651641983258211
0.59,0.6645119586296057
0.6,0.6625487646293888
0.61,0.6570586308548968
0.62,0.6514851485148515
0.63,0.6484868639840373
0.64,0.6458961474036851
0.65,0.6411032626976119
0.66,0.6363944425618434
0.67,0.6339133401569431
0.68,0.6280592899000343
0.69,0.6273830155979203
0.7,0.6228131560531841
0.71,0.6196686640817765
0.72,0.6185567010309277
0.73,0.6089144500359454
0.74,0.6065217391304347
0.75,0.6018281535648994
0.76,0.5948339483394836
0.77,0.5897244973938942
0.78,0.5855484837139647
0.79,0.5775764439411099
0.8,0.5707745135444487
0.81,0.566023166023166
0.82,0.5572489253614694
0.83,0.5452390359541683
0.84,0.5334401281537846
0.85,0.5217391304347826
0.86,0.5033112582781456
0.87,0.49096258932324516
0.88,0.4745617785378366
0.89,0.4591304347826086
0.9,0.436056838365897
0.91,0.41382446566621184
0.92,0.39181014425314103
0.93,0.3668413530252501
0.94,0.34516285853184253
0.95,0.3200398803589232
0.96,0.2832221652129297
0.97,0.23585912486659552
0.98,0.1641371557054525
0.99,0.09669811320754718
1.0,
