Percentile,Did Not Cover,Covered,success
0,101,39,0.2785714285714286
1,180,100,0.35714285714285715
2,162,118,0.42142857142857143
3,144,136,0.4857142857142857
4,125,155,0.5535714285714286
5,119,161,0.575
6,115,165,0.5892857142857143
7,82,198,0.7071428571428572
8,85,195,0.6964285714285714
9,60,220,0.7857142857142857
10,28,111,0.7985611510791367
