Feature,full,1,0,3,2,4,Importance,StdDev
line___h_ml,2.9085584380083387,2.7278333078253962,2.6844814581543988,2.8991154505409185,2.544522926153396,1.878112326772034,2.5468130938892286,0.394652951239016
line___h_close_line,1.4084864916217399,1.329677504319769,1.5519145473525704,1.2761846532532035,1.6950774384125815,2.4018014968481483,1.6509311280372543,0.4525478709051502
travel___h_tz_change_last_game,1.212843178529084,0.6985766926269232,0.8456048652047998,1.1103147908041964,1.054972961690345,1.029174759371682,0.9477288139395892,0.1710811427268646
travel___v_days_since_last_game,1.1577490047795778,1.1100807423834862,0.8696987116147056,0.9554314935302332,0.8410823445163632,1.011686333999137,0.957595925208785,0.10895344326795421
travel___h_days_since_last_game,1.0918579933006094,1.0558260962815382,1.042236846538597,1.0938058509884658,1.0751111142661542,1.1472172137727887,1.082839424369509,0.04093524850052593
home_field___v_consecutive_visitor,1.0579380821945954,0.8952269136717171,0.9693148215544304,1.0373233520533032,1.0217657607683677,1.0850798248337497,1.0017421345763136,0.07247268826020337
time_date___game_time_local,1.048879245122939,0.8868254619963887,0.9505390890417024,0.959642387738756,1.0446560268632157,1.0934386080496097,0.9870203147379344,0.08180184547815814
team_history___h_close_wr_past_5_games,1.0409814913535431,0.964741082062816,0.8802523103781774,0.9389885697551849,0.961443831639792,0.8595533808074195,0.920995834928678,0.04824063523769739
time_date___day_of_week,1.0392334845692308,0.914564404495918,0.8619270599411762,1.0069129105576786,0.7517988161263155,1.0713219872934427,0.9213050356829061,0.12463680494886367
home_field___h_consecutive_home,1.0094283115197806,1.168742724175,1.0794233593809457,1.055925121747747,0.9556735238676474,0.7334404990942625,0.9986410456531205,0.16652279607061213
travel___v_tz_change_last_game,0.9784049078074708,1.06260920317387,1.1179966870899347,0.9497672921929502,1.1544394480385285,0.7737923132346928,1.0117209887459953,0.1538676445814172
matchup___h_wr_ytd,0.9765466586501392,0.9107087194333332,1.0158978718312497,0.8045591386083333,0.9592015499950001,1.1817619035764704,0.9744258366888772,0.13951211361809004
team_history___v_close_wr_ytd,0.975342881006356,0.8236872061853754,0.8307368734915246,0.7826980728322902,1.0031226690777006,0.9102858476963304,0.8701061338566441,0.08753946636565972
team_history___v_close_wr_past_2_seasons,0.9583948948304484,0.8598979871690386,0.8414089740313695,0.8691306682219389,0.8668421710401158,0.8385490648737522,0.8551657730672432,0.014310091959075798
line___close_ou,0.953885996884892,0.8511590110102082,0.8795369618436465,0.8894439093193892,0.8992027152537932,0.8756156176703705,0.8789916430194815,0.018056076788758736
travel___v_home_body_time,0.9513865606649556,0.9635127723456632,0.9146305924467936,0.8937307978352504,0.922212794520688,0.8565777683324333,0.9101329450961657,0.03921971743893408
