team_history___v_pfr_wr_past_5_games,travel___v_body_clock_from_last_wk,team_history___v_ovr_wr_ytd,travel___v_travel_from_last_game,travel___h_travel_from_last_game_decay,home_field___v_visitor__close_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,rankings___v__offensedvoa,time_date___day_of_week,team_history___v_open_wr_past_2_seasons,rankings___h__dave_or_wtddvoa,home_field___v_consecutive_visitor,team_history___v_close_wr_past_5_games,home_field___h_is_home,travel___h_same_stadium_last_game,team_history___h_open_wr_past_2_seasons,rankings___v__s_t_rank,home_field___h_home__open_wr_ytd,home_field___h_home__close_wr_last_4_games,line___h_ml,line___open_ou,home_field___h_home__ovr_wr_last_4_games,team_history___h_open_wr_past_5_games,travel___h_travel_from_last_game,home_field___v_visitor__ovr_wr_last_4_games,home_field___h_home__pfr_wr_ytd,matchup___is_same_conf,travel___h_body_clock_from_last_wk,time_date___game_time_eastern,team_history___v_open_wr_past_5_games,matchup___h_wr_past_3_seasons,team_history___h_close_wr_past_5_games,team_history___h_pfr_wr_past_2_seasons,line___close_ou,rankings___h__defensedvoa,rankings___v__dave_or_wtddvoa,time_date___is_sunday,home_field___v_visitor__pfr_wr_ytd,travel___h_tz_change_last_10_days,rankings___v__defensedvoa,team_history___v_open_wr_ytd,home_field___v_visitor__open_wr_ytd,weather___humidity_pct,travel___v_tz_change_last_game,team_history___h_pfr_wr_ytd,weather___wind_chill,team_history___v_ovr_wr_past_5_games,weather___wind_mph,matchup___h_wr_past_5_games,team_history___v_close_wr_past_2_seasons,weather___is_grass,rankings___v__off_rank,line___h_close_line,weather___temperature,travel___v_home_body_time,team_history___v_ovr_wr_past_2_seasons,rankings___h__estim_winrate,team_history___v_close_wr_ytd,rankings___h__totaldvoa,time_date___game_time_local,home_field___h_home__pfr_wr_last_8_games,home_field___v_is_home,team_history___h_pfr_wr_past_5_games,rankings___h__offensedvoa,rankings___h__def_rank,team_history___h_open_wr_past_3_seasons,team_history___h_close_wr_past_3_seasons,team_history___h_pfr_wr_past_3_seasons,rankings___h__off_rank,travel___h_days_since_last_game,home_field___h_home__ovr_wr_last_8_games,home_field___h_home__pfr_wr_last_4_games,team_history___h_close_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,team_history___h_open_wr_ytd,home_field___v_visitor__close_wr_ytd,team_history___v_open_wr_past_3_seasons,team_history___v_close_wr_past_3_seasons,home_field___h_home__close_wr_ytd,matchup___is_same_division,home_field___h_home__open_wr_last_8_games,team_history___h_ovr_wr_past_2_seasons,travel___h_tz_change_last_game,home_field___h_home__open_wr_last_4_games,game_id,team_history___v_pfr_wr_past_2_seasons,home_field___h_consecutive_home,team_history___h_ovr_wr_past_5_games,line___h_open_line,home_field___h_home__close_wr_last_8_games,home_field___v_visitor__pfr_wr_last_8_games,line___h_pfr_line,time_date___week_id,travel___v_travel_from_last_game_decay,line___pfr_ou,team_history___h_close_wr_ytd,home_field___v_visitor__ovr_wr_last_8_games,team_history___h_ovr_wr_ytd,travel___v_tz_change_last_10_days,team_history___h_ovr_wr_past_3_seasons,rankings___h__s_t_rank,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_last_4_games,matchup___h_wr_past_2_seasons,weather___is_dome,rankings___v__def_rank,rankings___v__estim_winrate,home_field___v_visitor__close_wr_last_8_games,rankings___h__s_t_dvoa,travel___v_days_since_last_game,time_date___is_superbowl,travel___h_travel_from_last_10_days,rankings___v__s_t_dvoa,matchup___h_wr_ytd,rankings___v__totaldvoa,team_history___v_pfr_wr_past_3_seasons,line___v_ml,travel___v_same_stadium_last_game,time_date___is_playoffs,travel___v_dist_from_home,team_history___v_pfr_wr_ytd,travel___v_travel_from_last_10_days,home_field___v_visitor__open_wr_last_4_games,home_field___h_home__ovr_wr_ytd,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,label,dataset,fold
0.2,15.0,0.5714285714285714,26.017001146942373,0.0,0.5,0.5,-14.1,6.0,0.4666666666666667,-21.6,1,0.2,1.0,1,0.4833333333333333,2.0,0.42857142857142855,0.25,255,37.5,0.25,0.6,0.0,0.5,0.42857142857142855,1.0,14.0,16.0,0.2,0.5,0.6,0.4833333333333333,35.5,-16.0,17.0,1.0,0.42857142857142855,0.0,-26.4,0.42857142857142855,0.42857142857142855,0.0,-1.0,0.42857142857142855,68.0,0.2,0.0,1.0,0.45,1,26.0,7.0,68.0,15.0,0.5333333333333333,0.31428571428571433,0.42857142857142855,-14.7,14.0,0.42857142857142855,0.0,0.6,-31.2,3.0,0.4239130434782609,0.44565217391304346,0.4239130434782609,32.0,7.0,0.5714285714285714,0.25,0.5166666666666667,0.5833333333333334,0.42857142857142855,0.42857142857142855,0.5416666666666666,0.5,0.4642857142857143,0.0,0.42857142857142855,0.43333333333333335,0.0,0.25,201212230crd,0.4666666666666667,2,0.2,5.5,0.42857142857142855,0.5,7.0,16.0,26.017001146942373,36.5,0.4642857142857143,0.5,0.35714285714285715,-1.0,0.39130434782608703,13.0,0.5714285714285714,0.5,0.5,1,1.0,0.6785714285714286,0.5,0.4,7.0,0.0,0.0,6.6,0.5,18.9,0.5104166666666666,-305,0,0.0,26.017001146942373,0.42857142857142855,26.017001146942373,0.5,0.35714285714285715,-1,-1,16,2012,-15,7.0,0,training,0
0.2,12.0,0.35714285714285715,20.09875587238673,4.833579171112376,0.75,0.6428571428571429,5.0,6.0,0.4166666666666667,1.3,2,0.3,1.0,0,0.4666666666666667,25.0,0.5,0.5,-165,46.5,0.5,0.4,13.13903010046403,0.75,0.5,1.0,12.0,13.0,0.2,0.0,0.4,0.4666666666666667,43.5,1.7,0.7,1.0,0.3928571428571429,1.0,8.9,0.3928571428571429,0.3928571428571429,59.0,1.0,0.5,83.0,0.2,13.0,0.33333333333333337,0.45,1,11.0,-3.0,83.0,12.0,0.3333333333333333,0.42857142857142855,0.4642857142857143,-7.4,13.0,0.42857142857142855,0.0,0.4,-2.0,18.0,0.43478260869565216,0.43478260869565216,0.43478260869565216,18.0,10.0,0.42857142857142855,0.5,0.4666666666666667,0.39130434782608703,0.5,0.4642857142857143,0.39130434782608703,0.39130434782608703,0.5,0.0,0.42857142857142855,0.26666666666666666,1.0,0.5,201512270tam,0.4166666666666667,1,0.4,-2.5,0.42857142857142855,0.6428571428571429,-3.0,16.0,20.09875587238673,45.0,0.5,0.5714285714285714,0.42857142857142855,1.0,0.2608695652173913,29.0,0.35714285714285715,0.75,0.0,1,26.0,0.4142857142857143,0.7142857142857143,-3.7,7.0,0.0,13.13903010046403,-2.8,0.5,-6.8,0.3695652173913043,145,0,0.0,14.797993168595527,0.3928571428571429,20.09875587238673,0.75,0.42857142857142855,-1,-1,16,2015,-5,3.0,0,training,4
0.4,13.0,0.6,7.8309242576084115,6.837996272373936,0.875,0.9285714285714286,11.8,6.0,0.5161290322580645,19.7,1,0.5,1.0,0,0.5147058823529411,19.0,0.5,0.75,-300,48.0,0.75,0.5,6.837996272373936,0.5,0.43333333333333335,1.0,13.0,13.0,0.5,0.6,0.4,0.4852941176470588,47.0,-2.5,3.0,1.0,0.6,-1.0,9.9,0.6666666666666666,0.6666666666666666,0.0,-1.0,0.43333333333333335,68.0,0.4,0.0,0.6,0.5,0,11.0,-7.0,68.0,13.0,0.3870967741935484,0.6333333333333333,0.6333333333333333,14.3,12.0,0.5,0.0,0.4,12.9,10.0,0.58,0.54,0.54,8.0,6.0,0.7142857142857143,0.75,0.4852941176470588,0.44680851063829785,0.5,0.6333333333333333,0.4787234042553192,0.5,0.43333333333333335,1.0,0.5714285714285714,0.7941176470588235,-1.0,0.75,201101020nor,0.4838709677419355,1,0.8,-8.0,0.5,0.8571428571428571,-7.0,17.0,7.8309242576084115,47.0,0.43333333333333335,0.7142857142857143,0.7333333333333333,-1.0,0.7,20.0,0.6,0.75,0.6666666666666666,1,26.0,0.5133333333333333,0.9285714285714286,-1.1,7.0,0.0,6.837996272373936,-1.1,1.0,0.9,0.4893617021276596,250,0,0.0,7.8309242576084115,0.6,7.8309242576084115,0.875,0.7333333333333333,-1,-1,17,2010,-10,7.0,0,training,0
0.6,11.0,0.5,28.2995639277357,5.691410329654674,0.75,0.5714285714285714,-11.2,5.0,0.43333333333333335,-2.6,1,0.6,1.0,0,0.5333333333333333,9.0,0.6428571428571429,0.25,-220,40.0,0.5,0.4,5.691410329654674,0.5,0.5714285714285714,0.0,12.0,13.0,0.6,0.5,0.2,0.5,41.0,5.4,-17.3,0.0,0.5357142857142857,1.0,8.7,0.5714285714285714,0.5714285714285714,63.0,2.0,0.5714285714285714,38.0,0.8,8.0,0.0,0.43333333333333335,0,27.0,-4.0,38.0,11.0,0.4,0.5357142857142857,0.5714285714285714,-1.1,13.0,0.3333333333333333,0.0,0.2,1.8,17.0,0.4893617021276596,0.4680851063829787,0.4680851063829787,17.0,6.0,0.5,0.25,0.5,0.4791666666666667,0.6428571428571429,0.5714285714285714,0.4583333333333333,0.4791666666666667,0.5714285714285714,0.0,0.3333333333333333,0.4,1.0,0.25,201112240cin,0.4166666666666667,1,0.4,-5.5,0.3333333333333333,0.5714285714285714,-4.0,16.0,28.2995639277357,41.0,0.5714285714285714,0.2857142857142857,0.5714285714285714,2.0,0.4680851063829787,7.0,0.5,0.75,0.5,1,20.0,0.37142857142857133,0.5714285714285714,2.5,6.0,0.0,5.691410329654674,2.0,0.5,-17.9,0.4479166666666667,180,0,0.0,28.2995639277357,0.5357142857142857,28.2995639277357,0.75,0.5714285714285714,1,1,16,2011,7,4.0,1,training,0
0.4,13.0,0.3333333333333333,10.45147125798864,27.14713927275143,0.5,0.4,-17.7,6.0,0.4821428571428572,22.5,1,0.4,1.0,0,0.5333333333333333,18.0,0.4583333333333333,1.0,-525,45.0,1.0,0.6,27.14713927275143,0.25,0.5,1.0,12.0,13.0,0.4,0.5,0.6,0.5333333333333333,47.5,-1.2,-23.9,1.0,0.4166666666666667,1.0,5.1,0.4166666666666667,0.4166666666666667,46.0,0.0,0.5,25.0,0.2,5.0,0.5,0.4821428571428572,0,28.0,-10.0,30.0,13.0,0.32142857142857145,0.6833333333333332,0.4166666666666667,19.1,13.0,0.8333333333333334,0.0,0.6,11.8,16.0,0.5306122448979592,0.5204081632653061,0.5306122448979592,6.0,7.0,1.0,1.0,0.5333333333333333,0.2954545454545455,0.4583333333333333,0.4166666666666667,0.4886363636363637,0.5,0.5,0.0,0.75,0.7333333333333333,1.0,0.875,201312080nwe,0.4821428571428572,1,0.8,-10.5,0.8333333333333334,0.4,-9.5,14.0,10.45147125798864,47.5,0.5,0.2,0.75,0.0,0.7551020408163265,4.0,0.3333333333333333,0.5,0.5,1,22.0,0.275,0.4,6.1,7.0,0.0,27.14713927275143,0.0,0.5,-22.8,0.5,400,0,0.0,10.45147125798864,0.4166666666666667,10.45147125798864,0.5,0.75,-1,1,14,2013,1,10.0,1,training,4
0.2,16.0,0.7142857142857143,13.802124891917904,7.11530600129045,0.0,0.14285714285714285,14.8,6.0,0.5,0.9,2,0.2,1.0,0,0.5441176470588235,3.0,0.5357142857142857,0.5,100,45.0,1.0,0.5,7.11530600129045,0.25,0.5357142857142857,1.0,16.0,16.0,0.2,0.6666666666666667,0.6,0.5294117647058824,45.0,-10.2,21.0,1.0,0.42857142857142855,0.0,3.8,0.3928571428571429,0.3928571428571429,75.0,0.0,0.5357142857142857,65.0,0.6,8.0,0.6,0.5,0,5.0,1.5,65.0,16.0,0.71875,0.4714285714285714,0.42857142857142855,-3.1,16.0,0.6428571428571429,0.0,0.6,-20.9,7.0,0.5384615384615384,0.5288461538461539,0.5288461538461539,30.0,6.0,0.8571428571428571,0.5,0.5294117647058824,0.7450980392156863,0.5357142857142857,0.42857142857142855,0.5098039215686274,0.5,0.5357142857142857,0.0,0.7142857142857143,0.6470588235294118,0.0,0.5,201312220rav,0.5,1,0.8,-2.5,0.6428571428571429,0.14285714285714285,-1.5,16.0,13.802124891917904,45.5,0.5357142857142857,0.42857142857142855,0.5714285714285714,0.0,0.6730769230769231,2.0,0.7142857142857143,0.0,1.0,1,21.0,0.6571428571428571,0.14285714285714285,7.6,7.0,0.0,7.11530600129045,6.0,0.5,17.0,0.5098039215686274,-120,0,0.0,6.051871671401401,0.42857142857142855,13.802124891917904,0.0,0.5714285714285714,-1,-1,16,2013,-34,1.5,0,training,2
0.6,21.0,0.6,13.520740993669136,7.605931200044306,0.5,0.4,17.3,0.0,0.5384615384615384,-19.0,2,0.6,1.0,0,0.38,19.0,0.2222222222222222,0.125,260,47.0,0.25,0.2,10.614931705903707,0.5,0.2222222222222222,1.0,21.0,21.0,0.6,1.0,0.3,0.4,46.0,8.5,9.7,0.0,0.5,-1.0,7.6,0.5,0.5,64.0,-1.0,0.2222222222222222,16.0,0.6,9.0,0.4,0.5384615384615384,1,3.0,7.0,25.0,21.0,0.5384615384615384,0.37777777777777777,0.5,-17.1,20.0,0.0,0.0,0.2,-8.0,27.0,0.4024390243902439,0.4024390243902439,0.4024390243902439,23.0,8.0,0.25,0.0,0.42,0.5238095238095238,0.2222222222222222,0.5,0.4761904761904762,0.4880952380952381,0.2777777777777778,0.0,0.0,0.36,-1.0,0.0,201411170oti,0.5384615384615384,1,0.2,5.5,0.125,0.4,5.5,11.0,9.688034612061688,45.5,0.2777777777777778,0.4,0.2222222222222222,-1.0,0.36585365853658536,17.0,0.6,0.5,1.0,1,25.0,0.52,0.4,-0.7,8.0,0.0,10.614931705903707,-1.1,0.5,8.6,0.4880952380952381,-315,0,0.0,7.997398814114492,0.5,13.520740993669136,0.5,0.2222222222222222,1,-1,11,2014,-3,7.0,0,training,0
1.0,19.0,0.7,27.74701021042268,7.1066775490731375,0.875,0.9,12.7,3.0,0.7037037037037037,-23.4,1,1.0,1.0,0,0.4230769230769231,7.0,0.4444444444444444,0.25,295,43.5,0.0,0.4,7.1066775490731375,0.75,0.5555555555555556,1.0,17.0,20.0,1.0,0.5,0.4,0.5,41.5,3.0,20.0,0.0,0.85,0.0,0.4,0.85,0.85,88.0,-2.0,0.5,57.0,1.0,6.0,0.6,0.6481481481481481,1,7.0,7.0,57.0,19.0,0.6666666666666666,0.23,0.85,-23.5,17.0,0.25,0.0,0.4,-22.3,19.0,0.3809523809523809,0.42857142857142855,0.42857142857142855,31.0,4.0,0.0,0.25,0.5,0.4651162790697674,0.4,0.85,0.5581395348837209,0.5232558139534884,0.5555555555555556,1.0,0.25,0.15384615384615385,0.0,0.25,201411200rai,0.6481481481481481,1,0.0,6.5,0.25,0.9,7.0,12.0,27.74701021042268,42.5,0.5,0.6,0.0,-2.0,0.19047619047619047,10.0,0.7,0.875,0.0,1,14.0,0.71,0.9,1.9,4.0,0.0,7.1066775490731375,4.8,0.5,17.1,0.5232558139534884,-360,0,0.0,27.74701021042268,0.85,27.74701021042268,0.875,0.0,1,1,12,2014,4,7.0,1,training,4
0.2,10.0,0.21428571428571427,29.12961322881235,17.862580141765626,0.0,0.2857142857142857,-12.4,6.0,0.43333333333333335,36.9,2,0.2,1.0,0,0.6166666666666667,15.0,0.5384615384615384,0.5,-625,44.0,0.75,0.8,17.862580141765626,0.0,0.5384615384615384,1.0,13.0,13.0,0.2,1.0,0.8,0.6166666666666667,43.0,-12.2,-23.9,1.0,0.35714285714285715,-1.0,12.0,0.35714285714285715,0.35714285714285715,91.0,2.0,0.5714285714285714,26.0,0.2,16.0,0.5,0.4666666666666667,1,26.0,-11.5,36.0,13.0,0.3333333333333333,0.7214285714285714,0.32142857142857145,27.1,12.0,0.4,0.0,0.8,11.9,4.0,0.6170212765957447,0.5851063829787234,0.5851063829787234,6.0,7.0,0.6,0.5,0.6166666666666667,0.3043478260869565,0.5714285714285714,0.32142857142857145,0.4130434782608696,0.43478260869565216,0.5384615384615384,0.0,0.4,0.6,-1.0,0.5,201512270kan,0.5166666666666667,1,1.0,-12.5,0.4,0.2857142857142857,-10.5,16.0,29.12961322881235,42.5,0.5714285714285714,0.14285714285714285,0.6428571428571429,2.0,0.6170212765957447,7.0,0.21428571428571427,0.0,0.5,1,30.0,0.2785714285714286,0.2857142857142857,2.9,7.0,0.0,17.862580141765626,0.5,0.5,-23.9,0.4673913043478261,475,0,0.0,13.018451979052664,0.35714285714285715,29.12961322881235,0.0,0.6153846153846154,-1,1,16,2015,4,11.5,1,training,0
0.4,16.0,0.7272727272727273,8.904613327343466,18.461105811685353,0.75,0.6,-0.7,6.0,0.4642857142857143,0.8,1,0.4,1.0,0,0.5666666666666667,23.0,0.5909090909090909,0.625,-130,40.0,0.75,0.7,18.461105811685353,0.75,0.5454545454545454,1.0,16.0,16.0,0.4,1.0,0.7,0.5333333333333333,40.0,13.2,19.8,1.0,0.4545454545454545,0.0,-21.0,0.4545454545454545,0.4545454545454545,100.0,0.0,0.5454545454545454,34.0,0.6,3.0,1.0,0.4821428571428572,0,22.0,-2.5,34.0,16.0,0.6428571428571429,0.5,0.4545454545454545,-0.4,16.0,0.3333333333333333,0.0,0.6,10.4,24.0,0.5666666666666667,0.55,0.5333333333333333,10.0,7.0,0.6666666666666666,0.5,0.55,0.6428571428571429,0.5909090909090909,0.4545454545454545,0.4642857142857143,0.4821428571428572,0.5909090909090909,0.0,0.4166666666666667,0.8333333333333334,0.0,0.625,200811300nwe,0.5,1,0.6,0.0,0.4166666666666667,0.6,-2.5,13.0,3.275824256185924,40.0,0.5909090909090909,0.8,0.6363636363636364,0.0,0.8333333333333334,10.0,0.7272727272727273,0.75,1.0,1,2.0,0.6636363636363636,0.6,2.3,10.0,0.0,18.461105811685353,-0.9,0.5,19.4,0.5,110,0,0.0,8.904613327343466,0.4545454545454545,8.904613327343466,0.75,0.6363636363636364,-1,-1,13,2008,-23,2.5,0,training,1
0.6,13.0,0.5714285714285714,7.8953424835152015,0.0,0.6666666666666666,0.6666666666666666,26.2,6.0,0.75,6.1,1,0.6,1.0,1,0.4782608695652174,10.0,0.5714285714285714,0.5,125,43.5,0.5,0.6,0.0,0.3333333333333333,0.5714285714285714,1.0,13.0,13.0,0.6,0.6,0.6,0.4782608695652174,45.0,4.3,35.1,1.0,0.7142857142857143,0.0,-7.7,0.7142857142857143,0.7142857142857143,48.0,0.0,0.5714285714285714,67.0,0.4,7.0,0.6,0.7307692307692307,0,4.0,3.0,67.0,13.0,0.6538461538461539,0.6428571428571429,0.7142857142857143,5.8,13.0,0.5,0.0,0.6,15.8,21.0,0.4743589743589744,0.4487179487179487,0.4487179487179487,9.0,14.0,0.5,0.5,0.4782608695652174,0.5238095238095238,0.5714285714285714,0.7142857142857143,0.5476190476190477,0.5238095238095238,0.5714285714285714,1.0,0.5,0.4130434782608696,0.0,0.5,200911080cin,0.7307692307692307,3,0.8,3.0,0.5,0.6666666666666666,3.0,9.0,7.8953424835152015,44.5,0.5714285714285714,0.3333333333333333,0.7142857142857143,0.0,0.4230769230769231,29.0,0.5714285714285714,0.6666666666666666,0.3333333333333333,1,9.0,0.8571428571428571,0.6666666666666666,-5.8,7.0,0.0,0.0,1.3,1.0,35.2,0.5238095238095238,-145,0,0.0,7.8953424835152015,0.7142857142857143,7.8953424835152015,0.6666666666666666,0.7142857142857143,1,1,9,2009,10,3.0,1,training,4
0.4,13.0,0.7,2.631822201023464,6.808559465848861,0.5,0.6,14.0,6.0,0.4807692307692308,-17.6,1,0.4,1.0,0,0.4807692307692308,10.0,0.4,0.375,260,42.0,0.25,0.6,6.808559465848861,0.75,0.55,1.0,13.0,13.0,0.4,0.5,0.9,0.5384615384615384,43.5,20.2,33.1,1.0,0.6,0.0,-17.5,0.6,0.6,78.0,0.0,0.55,27.0,0.6,13.0,0.0,0.4423076923076923,0,8.0,6.5,36.0,13.0,0.6153846153846154,0.35,0.6,-18.4,13.0,0.3,0.0,0.9,0.3,30.0,0.4642857142857143,0.5,0.5,21.0,7.0,0.2,0.375,0.5384615384615384,0.6888888888888889,0.4,0.6,0.5222222222222223,0.5,0.55,0.0,0.0,0.3076923076923077,0.0,0.0,201011280buf,0.4423076923076923,1,0.4,6.0,0.3,0.6,7.0,12.0,2.631822201023464,44.0,0.55,0.8,0.2,0.0,0.35714285714285715,11.0,0.7,0.5,0.5,1,1.0,0.72,0.6,1.5,7.0,0.0,6.808559465848861,2.7,0.5,34.2,0.5,-320,0,0.0,2.631822201023464,0.6,2.631822201023464,0.5,0.2,1,-1,12,2010,-3,6.5,0,training,1
0.6,13.0,0.2,13.788152797884132,0.0,0.625,0.42857142857142855,-25.0,6.0,0.3870967741935484,-0.5,1,0.6,1.0,1,0.4032258064516129,26.0,0.6,0.5,-395,40.5,0.5,0.6,0.0,0.0,0.6,1.0,12.0,13.0,0.6,0.6,0.6,0.41935483870967744,38.5,-6.4,-23.0,1.0,0.3928571428571429,0.0,1.4,0.4,0.42857142857142855,0.0,-1.0,0.6,68.0,0.4,0.0,0.6,0.3548387096774194,1,31.0,-9.0,68.0,13.0,0.2258064516129032,0.42,0.36666666666666653,-4.4,12.0,0.5714285714285714,0.0,0.6,-6.8,7.0,0.4591836734693878,0.4693877551020408,0.4693877551020408,22.0,7.0,0.5714285714285714,0.5,0.41935483870967744,0.1914893617021277,0.6,0.3928571428571429,0.40425531914893614,0.3723404255319149,0.6,1.0,0.5714285714285714,0.3225806451612903,0.0,0.5,201412280htx,0.3548387096774194,2,0.6,-9.5,0.5714285714285714,0.35714285714285715,-7.5,17.0,5.072378072230296,38.0,0.6,0.0,0.5333333333333333,-1.0,0.4693877551020408,27.0,0.21428571428571427,0.625,0.3333333333333333,1,18.0,0.19333333333333333,0.35714285714285715,-3.9,10.0,0.0,0.0,-3.6,1.0,-30.1,0.3829787234042553,315,0,0.0,13.788152797884132,0.36666666666666653,13.788152797884132,0.75,0.5333333333333333,-1,1,17,2014,6,9.0,1,training,2
0.5,16.0,0.6666666666666666,6.441553098948015,18.461105811685353,0.75,1.0,-13.0,6.0,0.5833333333333334,62.2,1,0.5,1.0,0,1.0,12.0,1.0,1.0,-1500,50.0,1.0,1.0,18.461105811685353,0.5,1.0,0.0,16.0,16.0,0.6,0.5,1.0,1.0,46.5,-14.4,14.7,1.0,0.5,0.0,-24.3,0.5833333333333334,0.5833333333333334,31.0,0.0,1.0,55.0,0.6,15.0,0.5,0.5,0,26.0,-15.0,55.0,16.0,0.6666666666666666,0.9857142857142858,0.5,63.0,16.0,1.0,0.0,1.0,43.4,5.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5833333333333334,0.5,1.0,0.0,1.0,1.0,0.0,1.0,200710280nwe,0.5,1,1.0,-16.5,1.0,0.75,-14.5,8.0,6.441553098948015,46.5,1.0,0.5,1.0,0.0,1.0,7.0,0.6666666666666666,0.75,0.5,1,1.0,0.6666666666666666,0.75,5.2,7.0,0.0,18.461105811685353,2.2,0.5,13.5,0.5,1000,0,0.0,6.441553098948015,0.5,6.441553098948015,1.0,1.0,1,1,8,2007,45,15.0,1,training,3
0.0,16.0,0.5,0.0,0.0,0.5,0.5,1.7395365677045609,6.0,0.5,0.5583272990586526,1,0.0,1.0,0,0.65625,16.32440260680666,0.5,0.5,230,48.5,0.5,0.4,0.0,0.5,0.5,0.0,16.0,16.0,0.0,0.5,0.6,0.75,48.5,1.1731354091238233,1.3540188269370024,1.0,0.5,0.0,0.32541636495293264,0.5,0.5,65.0,0.0,0.5,71.0,0.4,12.0,0.5,0.5294117647058824,1,16.07313540912382,6.0,71.0,15.0,0.7647058823529411,0.5190258251586375,0.5,0.07465604634322998,16.0,0.5,0.0,0.6,1.3056480811006512,16.55503258508327,0.65625,0.75,0.75,16.30955829109341,300.0,0.5,0.5,0.75,0.7647058823529411,0.5,0.5,0.5,0.5294117647058824,0.5,0.0,0.5,0.625,0.0,0.5,200809070cle,0.5294117647058824,1,0.6,3.0,0.5,0.5,6.0,1.0,0.0,48.5,0.5,0.5,0.5,0.0,0.625,16.484069514844315,0.5,0.5,0.5,1,16.03874004344678,0.5294328528952108,0.5,-0.05716871832005794,300.0,0.0,0.0,0.08030412744388128,0.5,1.493229543808834,0.5294117647058824,-270,0,0.0,17.506942056387235,0.5,0.0,0.5,0.5,-1,-1,1,2008,-18,6.0,0,training,3
0.6,13.0,0.5,11.747852502785339,17.435463611435747,0.0,0.0,11.0,6.0,0.5,16.2,2,0.6,1.0,0,0.6818181818181818,7.0,0.5,0.5,-240,40.5,0.5,0.4,17.435463611435747,0.0,0.5,1.0,13.0,13.0,0.6,0.5,0.4,0.7045454545454546,42.5,-8.8,-13.1,1.0,0.5,-1.0,10.4,0.5,0.5,49.0,-1.0,0.5,60.0,0.6,8.0,0.5,0.475,1,9.0,-5.0,60.0,13.0,0.3,0.525,0.5,2.7,12.0,0.5,0.0,0.4,-8.7,7.0,0.6818181818181818,0.7045454545454546,0.7045454545454546,25.0,7.0,0.5,0.5,0.7045454545454546,0.3,0.5,0.5,0.5,0.475,0.5,0.0,0.5,0.7272727272727273,-1.0,0.5,200810050gnb,0.5,1,0.4,-3.5,0.5,0.0,-5.0,5.0,11.747852502785339,42.5,0.5,0.0,0.5,-1.0,0.7272727272727273,10.0,0.5,0.0,0.5,1,22.0,0.45,0.0,2.5,7.0,0.0,17.435463611435747,4.6,0.5,5.3,0.5,200,0,0.0,11.350108395099134,0.5,11.747852502785339,0.0,0.5,-1,-1,5,2008,-3,5.0,0,training,3
0.4,16.0,0.6428571428571429,48.72905734154929,33.36909915470449,0.75,0.5714285714285714,4.9,6.0,0.45,-21.4,1,0.4,1.0,0,0.546875,5.0,0.5,0.375,160,44.0,0.0,0.6,33.36909915470449,0.75,0.4642857142857143,0.0,15.0,16.0,0.4,0.5,0.5,0.53125,41.0,17.0,7.4,1.0,0.5,-2.0,4.3,0.5,0.5,60.0,-3.0,0.4642857142857143,22.0,0.6,11.0,0.5,0.45,0,18.0,4.0,31.0,16.0,0.43333333333333335,0.32142857142857145,0.5,-25.0,13.0,0.35714285714285715,0.0,0.5,-10.3,29.0,0.546875,0.53125,0.53125,26.0,7.0,0.14285714285714285,0.375,0.53125,0.43333333333333335,0.5,0.5,0.45,0.45,0.4642857142857143,0.0,0.42857142857142855,0.4375,-2.0,0.5,200812210sea,0.45,1,0.2,4.5,0.35714285714285715,0.5714285714285714,3.5,16.0,48.72905734154929,41.0,0.4642857142857143,0.5714285714285714,0.21428571428571427,-3.0,0.4375,10.0,0.6428571428571429,0.75,0.5,1,15.0,0.55,0.5714285714285714,2.3,7.0,0.0,33.36909915470449,3.9,0.5,4.5,0.45,-190,0,0.0,48.72905734154929,0.5,48.72905734154929,0.75,0.21428571428571427,1,1,16,2008,10,4.0,1,training,3
