elapsed,name,time
0.0,start,117.345786558
0.0015305889999979172,initialized and loaded JSON file(s),117.347317147
0.12498273200000654,loaded and validated,117.472299879
0.4506999519999937,generated or fetched CV sets,117.922999831
12.858624155000001,trained and scored,130.781623986
