Importance,Feature
0.09289312847327079,rankings___h__estim_winrate
0.05696240691006806,rankings___h__dave_or_wtddvoa
0.05171793468617865,rankings___v__offensedvoa
0.04748472549902826,rankings___v__estim_winrate
0.044074079599274965,rankings___v__s_t_dvoa
0.043204685426867416,travel___v_travel_from_last_game_decay
0.042064569784854344,rankings___h__offensedvoa
0.041688205590832556,rankings___h__s_t_dvoa
0.04041181853186406,rankings___h__defensedvoa
0.03535842134936575,rankings___v__dave_or_wtddvoa
0.03525389401133844,team_history___v_ovr_wr_past_2_seasons
0.03423467423664725,team_history___v_ovr_wr_past_3_seasons
0.03374934031255011,team_history___h_ovr_wr_past_2_seasons
0.03334675162527869,team_history___h_ovr_wr_past_3_seasons
0.03159343102054123,rankings___v__defensedvoa
0.027642787592479012,weather___wind_mph
0.027617983728333687,home_field___v_visitor__ovr_wr_last_8_games
0.02566469823316286,weather___humidity_pct
0.025638977408926285,time_date___week_id
0.025042310274526976,travel___h_travel_from_last_game_decay
0.02457412334628036,home_field___h_home__ovr_wr_last_8_games
0.01944684864824196,home_field___v_visitor__ovr_wr_ytd
0.019274180693641976,weather___wind_chill
0.019104122654086782,weather___temperature
0.016836208327397743,team_history___v_ovr_wr_ytd
0.015687949755632268,travel___v_home_body_time
0.015590299316600897,travel___v_days_since_last_game
0.015540691314043136,team_history___h_ovr_wr_ytd
0.013626575057003437,home_field___h_home__ovr_wr_ytd
0.012167410483150143,travel___v_tz_change_last_10_days
0.011553970364973989,travel___h_days_since_last_game
0.010912129588128292,home_field___v_visitor__ovr_wr_last_4_games
0.010040666155429605,matchup___h_wr_past_3_seasons
