Model Score Threshold,F1
0.0,
0.01,0.7205459770114943
0.02,0.7231846664209363
0.03,0.7250187828700225
0.04,0.7251328777524677
0.05,0.7262225644974971
0.06,0.7247278382581649
0.07,0.7222222222222223
0.08,0.7201581027667985
0.09,0.7196819085487077
0.1,0.7207351178585698
0.11,0.7217741935483871
0.12,0.7206477732793523
0.13,0.7189914599430663
0.14,0.7162106982441814
0.15,0.7155207904487444
0.16,0.7165908150599918
0.17,0.7177352206494588
0.18,0.7160184023421162
0.19,0.7138047138047138
0.2,0.7145270270270269
0.21,0.7130139889783806
0.22,0.7127704709376327
0.23,0.7123404255319149
0.24,0.7099530115335326
0.25,0.7087087087087086
0.26,0.7085665088247954
0.27,0.7072013799051315
0.28,0.7048114434330299
0.29,0.7030567685589519
0.3,0.7023235423060061
0.31,0.7021557413110426
0.32,0.7025595763459841
0.33,0.7006200177147919
0.34,0.6989342806394316
0.35,0.697239536954586
0.36,0.6982142857142857
0.37,0.6993258426966292
0.38,0.6997294860234445
0.39,0.7010402532790593
0.4,0.7001811594202899
0.41,0.6993642143505904
0.42,0.6984993178717599
0.43,0.697716894977169
0.44,0.6944571690334402
0.45,0.6932966023875115
0.46,0.6918470750806079
0.47,0.6897827092001849
0.48,0.6879925822902179
0.49,0.6861924686192469
0.5,0.6849953401677539
0.51,0.6840877274848344
0.52,0.682264857276556
0.53,0.6819887429643527
0.54,0.6792452830188679
0.55,0.6745618190431075
0.56,0.6727012863268222
0.57,0.6711281070745698
0.58,0.6698656429942419
0.59,0.6695610226724554
0.6,0.6698935140367861
0.61,0.6663428848955804
0.62,0.6656934306569344
0.63,0.6643869076697606
0.64,0.6611083864639529
0.65,0.6604146100691017
0.66,0.6593951412989588
0.67,0.6570433051269289
0.68,0.6543271635817909
0.69,0.6556224899598393
0.7,0.651844365841334
0.71,0.6508097165991903
0.72,0.6494165398274987
0.73,0.6446028513238289
0.74,0.6434426229508198
0.75,0.6412763767370045
0.76,0.6359875904860394
0.77,0.6340447683498177
0.78,0.627163083377032
0.79,0.6215644820295982
0.8,0.6172707889125799
0.81,0.6176943699731904
0.82,0.6164604626143088
0.83,0.6143861546782043
0.84,0.6089324618736384
0.85,0.6005509641873279
0.86,0.5907314349525405
0.87,0.5883014623172104
0.88,0.5867721876766535
0.89,0.5810502283105023
0.9,0.5806824754193175
0.91,0.5689149560117301
0.92,0.5658362989323843
0.93,0.5518072289156627
0.94,0.5421245421245422
0.95,0.5291201982651798
0.96,0.5079567154678548
0.97,0.486592544146501
0.98,0.45460750853242315
0.99,0.3756419662509171
1.0,
