Importance,Feature
0.09097219934295839,rankings___h__estim_winrate
0.07274783692306828,rankings___v__offensedvoa
0.05458731286053371,rankings___h__dave_or_wtddvoa
0.05313719933822636,rankings___v__dave_or_wtddvoa
0.051452477166977366,rankings___h__offensedvoa
0.04346422771840204,travel___v_travel_from_last_game_decay
0.04050060648863335,rankings___v__s_t_dvoa
0.040423232606331884,rankings___h__s_t_dvoa
0.038127659358007784,rankings___h__defensedvoa
0.0363430469019158,team_history___v_ovr_wr_past_3_seasons
0.03572604668532078,team_history___v_ovr_wr_past_2_seasons
0.03312183984483568,rankings___v__estim_winrate
0.03229020198581153,rankings___v__defensedvoa
0.029924004676436612,weather___wind_mph
0.02980451605799429,travel___h_travel_from_last_game_decay
0.029314971536842677,team_history___h_ovr_wr_past_2_seasons
0.028082989579106484,team_history___h_ovr_wr_past_3_seasons
0.02381225499218507,time_date___week_id
0.021542449952827385,travel___v_home_body_time
0.021288553283637098,weather___humidity_pct
0.021096415621959862,home_field___v_visitor__ovr_wr_last_8_games
0.019901516368026805,weather___wind_chill
0.01861813349078448,weather___temperature
0.018253331352603056,team_history___h_ovr_wr_ytd
0.01727518514212326,home_field___h_home__ovr_wr_last_8_games
0.01690843614258661,team_history___v_ovr_wr_ytd
0.016275662675179364,home_field___h_home__ovr_wr_ytd
0.01557708582909649,home_field___v_visitor__ovr_wr_ytd
0.010981484556647351,matchup___h_wr_past_3_seasons
0.010629020977302665,travel___v_tz_change_last_10_days
0.009968365711641572,travel___h_days_since_last_game
0.009697155062153847,travel___v_days_since_last_game
0.008154579769841967,home_field___v_visitor__ovr_wr_last_4_games
