game_id,weather___is_dome,travel___v_body_clock_from_last_wk,time_date___is_superbowl,rankings___v__estim_winrate,home_field___h_is_home,home_field___v_visitor__open_wr_ytd,time_date___week_id,team_history___v_close_wr_past_5_games,team_history___v_open_wr_past_3_seasons,home_field___h_home__ovr_wr_last_8_games,rankings___v__defensedvoa,travel___v_travel_from_last_game,weather___is_grass,weather___wind_mph,home_field___h_home__ovr_wr_last_4_games,line___pfr_ou,team_history___h_open_wr_past_5_games,travel___v_tz_change_last_10_days,home_field___v_consecutive_visitor,rankings___h__defensedvoa,home_field___h_consecutive_home,home_field___v_visitor__open_wr_last_4_games,time_date___day_of_week,team_history___v_open_wr_past_5_games,home_field___h_home__pfr_wr_ytd,travel___v_days_since_last_game,team_history___v_pfr_wr_ytd,home_field___v_visitor__ovr_wr_last_8_games,team_history___h_pfr_wr_past_5_games,travel___v_same_stadium_last_game,home_field___v_visitor__close_wr_last_8_games,home_field___h_home__ovr_wr_ytd,line___close_ou,weather___humidity_pct,home_field___v_visitor__close_wr_last_4_games,line___open_ou,home_field___v_visitor__open_wr_last_8_games,travel___h_travel_from_last_game,line___h_ml,team_history___h_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_2_seasons,rankings___v__s_t_dvoa,rankings___h__off_rank,team_history___v_open_wr_past_2_seasons,travel___h_tz_change_last_10_days,rankings___v__off_rank,time_date___is_sunday,team_history___h_close_wr_past_2_seasons,matchup___is_same_conf,team_history___v_ovr_wr_past_2_seasons,line___h_pfr_line,team_history___h_close_wr_past_3_seasons,home_field___h_home__open_wr_last_4_games,travel___v_travel_from_last_game_decay,home_field___h_home__pfr_wr_last_4_games,home_field___v_visitor__pfr_wr_last_8_games,travel___h_body_clock_from_last_wk,home_field___h_home__pfr_wr_last_8_games,weather___temperature,weather___wind_chill,home_field___v_visitor__close_wr_ytd,line___v_ml,home_field___h_home__open_wr_last_8_games,time_date___game_time_local,team_history___h_ovr_wr_past_2_seasons,rankings___h__s_t_rank,matchup___h_wr_past_5_games,rankings___v__dave_or_wtddvoa,team_history___h_open_wr_past_3_seasons,home_field___h_home__close_wr_ytd,home_field___h_home__close_wr_last_4_games,matchup___h_wr_ytd,team_history___v_ovr_wr_past_3_seasons,team_history___v_ovr_wr_ytd,team_history___v_pfr_wr_past_5_games,time_date___is_playoffs,team_history___h_ovr_wr_past_5_games,rankings___h__estim_winrate,team_history___v_pfr_wr_past_3_seasons,rankings___h__dave_or_wtddvoa,rankings___h__def_rank,team_history___h_close_wr_past_5_games,rankings___v__def_rank,travel___h_travel_from_last_game_decay,time_date___game_time_eastern,matchup___is_same_division,travel___h_same_stadium_last_game,home_field___v_visitor__pfr_wr_last_4_games,team_history___h_pfr_wr_ytd,rankings___h__totaldvoa,rankings___h__offensedvoa,team_history___v_open_wr_ytd,team_history___v_close_wr_past_3_seasons,team_history___h_open_wr_past_2_seasons,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,team_history___h_open_wr_ytd,rankings___v__offensedvoa,home_field___h_home__open_wr_ytd,line___h_close_line,travel___v_home_body_time,team_history___h_close_wr_ytd,home_field___v_is_home,travel___v_tz_change_last_game,travel___v_dist_from_home,matchup___h_wr_past_3_seasons,rankings___v__totaldvoa,travel___h_tz_change_last_game,travel___v_travel_from_last_10_days,team_history___h_ovr_wr_ytd,travel___h_travel_from_last_10_days,team_history___v_close_wr_ytd,team_history___v_ovr_wr_past_5_games,line___h_open_line,home_field___h_home__close_wr_last_8_games,rankings___h__s_t_dvoa,home_field___v_visitor__pfr_wr_ytd,rankings___v__s_t_rank,matchup___h_wr_past_2_seasons,team_history___h_pfr_wr_past_2_seasons,team_history___v_close_wr_past_2_seasons,travel___h_days_since_last_game,team_history___h_ovr_wr_past_3_seasons,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,regression_label,dataset,fold,regression_score
201011250det,1,25.0,0.0,0.73,1.0,0.6,12.0,0.6,0.5348837209302325,0.5,16.8,11.78384783105988,0,0.0,0.5,50.5,0.8,0.0,1,3.2,1,0.75,3.0,0.7,0.7,4.0,0.55,0.6,0.6,0,0.6,0.2,50.5,0.0,0.75,51.0,0.6,17.009852270281492,230,0.4523809523809524,0.5185185185185185,3.0,24.0,0.5,1.0,1.0,0.0,0.4615384615384616,0.0,0.6666666666666666,7.5,0.4642857142857143,0.875,11.78384783105988,1.0,0.6,24.0,1.0,68.0,68.0,0.55,-270,0.875,25.0,0.15384615384615385,14.0,0.5,27.7,0.4523809523809524,0.7,1.0,0.5,0.6744186046511628,0.8,0.6,0.0,0.2,0.42,0.5348837209302325,-7.7,16.0,0.6,27.0,17.009852270281492,25.0,0.0,0,0.75,0.7,-8.6,-6.3,0.6,0.5465116279069767,0.4423076923076923,0.8,0.75,0.75,40.7,0.75,7.0,25.0,0.7,0.0,0.0,11.78384783105988,0.5,26.9,1.0,11.78384783105988,0.2,17.009852270281492,0.55,0.8,6.5,1.0,0.9,0.55,9.0,0.5,0.4615384615384616,0.5185185185185185,4.0,0.09523809523809523,-1,-1,12,2010,-21,7.0,-21.0,training,0,-16.822754
200809070mia,1,13.0,0.0,0.5294328528952108,1.0,0.5,1.0,0.6,0.40625,0.5,0.32541636495293264,0.0,1,14.0,0.5,36.0,0.4,0.0,1,1.1731354091238233,1,0.5,6.0,0.6,0.5,300.0,0.5,0.5,0.4,0,0.5,0.5,36.0,59.0,0.5,36.0,0.5,0.0,130,0.375,0.40625,0.08030412744388128,16.30955829109341,0.40625,0.0,16.07313540912382,1.0,0.375,1.0,0.25,3.0,0.375,0.5,0.0,0.5,0.5,13.0,0.5,88.0,88.0,0.5,-150,0.5,13.0,0.0625,16.484069514844315,0.0,1.3540188269370024,0.46875,0.5,0.5,0.5,0.25,0.5,0.6,0.0,0.2,0.5190258251586375,0.40625,0.5583272990586526,16.55503258508327,0.4,16.03874004344678,0.0,13.0,1.0,0,0.5,0.5,0.07465604634322998,1.3056480811006512,0.5,0.40625,0.46875,0.5,0.5,0.5,1.7395365677045609,0.5,3.0,13.0,0.5,0.0,0.0,16.081532797221165,0.0,1.493229543808834,0.0,0.0,0.5,0.0,0.5,0.4,3.0,0.5,-0.05716871832005794,0.5,16.32440260680666,0.0,0.375,0.40625,300.0,0.0625,-1,-1,1,2008,-6,3.0,-6.0,training,0,-10.68199
200812070rav,1,20.0,0.0,0.5666666666666667,1.0,0.3333333333333333,14.0,0.2,0.4310344827586207,0.8,-1.2,0.4421615474009458,0,20.0,0.75,35.0,0.8,0.0,1,-28.4,1,0.5,6.0,0.0,0.75,7.0,0.4583333333333333,0.8,0.8,0,0.6,0.6666666666666666,34.5,36.0,0.75,35.5,0.4,7.8953424835152015,-270,0.42857142857142855,0.4655172413793103,-4.5,17.0,0.4310344827586207,0.0,9.0,1.0,0.42857142857142855,0.0,0.5517241379310345,-6.5,0.42857142857142855,0.875,0.4421615474009458,0.75,0.7,20.0,0.8,29.0,12.0,0.4166666666666667,230,0.9,20.0,0.4642857142857143,25.0,0.5,6.6,0.4642857142857143,0.75,0.75,0.5,0.5517241379310345,0.5833333333333334,0.3,0.0,0.8,0.75,0.4655172413793103,30.6,1.0,0.8,10.0,7.8953424835152015,20.0,0.0,0,0.875,0.75,32.1,6.3,0.3333333333333333,0.4482758620689655,0.4642857142857143,0.5833333333333334,1.0,0.7916666666666666,12.5,0.7916666666666666,-6.0,20.0,0.75,0.0,0.0,0.4421615474009458,0.5,9.2,0.0,0.4421615474009458,0.6666666666666666,7.8953424835152015,0.4166666666666667,0.4,-5.0,0.8,-2.6,0.4583333333333333,29.0,0.5,0.42857142857142855,0.4482758620689655,7.0,0.4642857142857143,1,1,14,2008,14,6.0,14.0,training,0,3.0821218
200810050den,1,16.0,0.0,0.625,1.0,0.75,5.0,0.6,0.5476190476190477,1.0,-26.4,25.40644926101441,1,9.0,1.0,47.0,0.6,-2.0,1,21.9,1,0.5,6.0,0.6,0.375,7.0,0.75,0.5,0.5,0,0.5,0.75,47.0,30.0,0.5,48.5,0.5,10.559007478551186,-210,0.325,0.5714285714285714,1.3,2.0,0.5476190476190477,-1.0,20.0,1.0,0.325,0.0,0.5714285714285714,-4.0,0.325,0.5,25.40644926101441,0.25,0.5,15.0,0.25,70.0,70.0,0.75,175,0.5,14.0,0.5,29.0,0.5,22.2,0.35,0.375,0.25,0.5,0.5714285714285714,0.75,0.6,0.0,0.8,0.475,0.5714285714285714,3.7,29.0,0.5,4.0,10.559007478551186,16.0,0.0,0,0.5,0.375,4.2,31.1,0.75,0.5714285714285714,0.35,0.75,0.5,0.5,-3.9,0.5,-4.0,16.0,0.375,0.0,-2.0,25.40644926101441,0.5,23.8,-1.0,25.40644926101441,0.75,10.559007478551186,0.75,0.6,-3.0,0.25,-5.0,0.75,13.0,0.5,0.325,0.5714285714285714,7.0,0.5,-1,1,5,2008,3,4.0,3.0,training,0,3.6136174
201211110sea,1,16.0,0.0,0.475,1.0,0.5625,10.0,0.6,0.5116279069767442,1.0,-5.1,48.73142919121811,0,2.0,1.0,38.5,0.8,0.0,1,-20.9,2,0.5,6.0,0.6,0.6666666666666666,14.0,0.5625,0.3333333333333333,0.8,0,0.5,0.5555555555555556,38.5,66.0,0.5,38.5,0.5,0.0,-210,0.5697674418604651,0.4583333333333333,3.9,14.0,0.4583333333333333,0.0,27.0,1.0,0.62,0.0,0.4583333333333333,-5.5,0.5465116279069767,0.75,4.7255825105601925,1.0,0.5,13.0,1.0,43.0,43.0,0.5625,175,0.75,13.0,0.48,10.0,1.0,-8.0,0.5581395348837209,0.5555555555555556,0.75,0.5,0.5581395348837209,0.375,0.6,0.0,0.6,0.8,0.5116279069767442,30.6,3.0,0.8,12.0,0.0,16.0,0.0,1,0.5,0.6666666666666666,29.3,5.5,0.5625,0.5116279069767442,0.64,0.375,0.3333333333333333,0.5555555555555556,-16.2,0.5555555555555556,-5.0,16.0,0.5555555555555556,0.0,-3.0,48.73142919121811,0.5,-7.3,0.0,0.0,0.5555555555555556,0.0,0.5625,0.2,-5.5,0.75,2.9,0.5625,7.0,0.5,0.66,0.4583333333333333,7.0,0.4651162790697674,1,1,10,2012,21,5.0,21.0,training,0,21.738409
201211220dal,1,17.0,0.0,0.45,1.0,0.5,12.0,0.6,0.5238095238095238,0.5,2.5,21.14548034818789,0,0.0,0.5,47.5,0.4,-1.0,1,0.5,2,0.5,3.0,0.6,0.4,4.0,0.5,0.4,0.4,0,0.6,0.5,47.5,0.0,0.5,46.0,0.6,0.0,-180,0.3928571428571429,0.4615384615384616,-5.4,13.0,0.4615384615384616,0.0,11.0,0.0,0.36538461538461536,1.0,0.3461538461538461,-3.5,0.3690476190476191,0.0,21.14548034818789,0.0,0.6,16.0,0.0,68.0,68.0,0.5,160,0.0,16.0,0.5,18.0,0.8,-0.4,0.3690476190476191,0.4,0.0,0.5,0.35714285714285715,0.4,0.6,0.0,0.6,0.55,0.5238095238095238,5.0,16.0,0.4,21.0,0.0,17.0,1.0,1,0.5,0.4,5.1,5.2,0.5,0.5119047619047619,0.36538461538461536,0.4,0.25,0.4,6.9,0.4,-3.5,17.0,0.4,0.0,-1.0,21.14548034818789,0.75,-1.0,0.0,21.14548034818789,0.5,0.0,0.5,0.4,-4.0,0.0,0.4,0.5,29.0,1.0,0.36538461538461536,0.4615384615384616,4.0,0.4523809523809524,-1,-1,12,2012,-7,3.5,-7.0,training,0,2.7792764
200811300sdg,1,16.0,0.0,0.5454545454545454,1.0,0.6363636363636364,13.0,0.6,0.5555555555555556,0.6,13.1,32.73296234741364,1,8.0,0.75,48.0,0.2,-3.0,1,17.0,2,0.5,6.0,0.6,0.45,7.0,0.6363636363636364,0.4,0.2,0,0.4,0.4,48.0,62.0,0.5,49.0,0.4,0.0,-280,0.6166666666666667,0.5555555555555556,3.2,8.0,0.5555555555555556,0.0,4.0,1.0,0.6166666666666667,0.0,0.4074074074074074,-6.5,0.6166666666666667,0.5,32.73296234741364,0.5,0.4,13.0,0.4,73.0,73.0,0.6363636363636364,240,0.4,13.0,0.5666666666666667,11.0,0.5,11.6,0.6,0.45,0.5,0.5,0.4074074074074074,0.6363636363636364,0.6,0.0,0.2,0.5454545454545454,0.5555555555555556,0.4,27.0,0.2,23.0,0.0,16.0,0.0,1,0.5,0.4090909090909091,2.2,17.1,0.6363636363636364,0.5370370370370371,0.6,0.6363636363636364,0.5,0.3636363636363637,20.6,0.4,-6.0,16.0,0.4090909090909091,0.0,-3.0,32.73296234741364,0.5,10.7,0.0,32.73296234741364,0.3636363636363637,0.0,0.6363636363636364,0.6,-5.5,0.4,2.0,0.6363636363636364,7.0,0.5,0.6166666666666667,0.5370370370370371,7.0,0.5666666666666667,-1,-1,13,2008,-6,6.0,-6.0,training,0,6.899639
201410200pit,1,20.0,0.0,0.31666666666666665,1.0,0.6666666666666666,7.0,0.6,0.4375,0.5,-0.3,18.783652275382973,1,6.0,0.5,44.5,0.4,0.0,1,6.0,1,0.6666666666666666,0.0,0.6,0.3333333333333333,11.0,0.6666666666666666,0.3333333333333333,0.4,0,0.6666666666666666,0.5,44.0,57.0,0.6666666666666666,44.0,0.6666666666666666,1.989209829480024,-160,0.4605263157894737,0.3636363636363637,-3.9,15.0,0.3409090909090909,0.0,23.0,0.0,0.5,1.0,0.2272727272727273,-3.0,0.4605263157894737,0.0,4.951316845274737,0.0,0.6666666666666666,21.0,0.0,57.0,57.0,0.6666666666666666,135,0.0,21.0,0.5,15.0,0.5,-9.8,0.4473684210526316,0.3333333333333333,0.0,0.5,0.45,0.5,0.6,0.0,0.4,0.4666666666666666,0.45,-0.7,23.0,0.4,15.0,1.425331177313387,21.0,0.0,0,0.6666666666666666,0.3333333333333333,-1.5,3.1,0.6666666666666666,0.45,0.5,0.5,0.3333333333333333,0.3333333333333333,-6.3,0.3333333333333333,-3.0,20.0,0.3333333333333333,0.0,1.0,18.783652275382973,0.5,-9.9,0.0,0.0,0.5,1.989209829480024,0.6666666666666666,0.4,-4.0,0.0,1.3,0.6666666666666666,25.0,0.5,0.5,0.3636363636363637,8.0,0.5,1,1,7,2014,7,3.0,7.0,training,0,-2.302528
201011280htx,1,12.0,0.0,0.6799999999999999,1.0,0.5,12.0,0.4,0.5581395348837209,0.4,-10.1,10.800554129418552,1,0.0,0.25,46.5,0.4,0.0,1,29.7,1,0.5,6.0,0.4,0.35,7.0,0.5,0.6,0.2,0,0.6,0.4,46.5,0.0,0.5,46.5,0.6,24.064398535779482,-210,0.4761904761904762,0.4615384615384616,6.4,3.0,0.4807692307692308,-1.0,16.0,1.0,0.4230769230769231,1.0,0.5,-5.0,0.4761904761904762,0.25,10.800554129418552,0.0,0.6,13.0,0.2,68.0,68.0,0.5,175,0.4,12.0,0.5,20.0,0.4,25.1,0.5,0.35,0.0,0.5,0.6046511627906976,0.5,0.4,0.0,0.2,0.48,0.5581395348837209,-0.4,32.0,0.2,5.0,24.064398535779482,13.0,1.0,0,0.5,0.35,-1.5,29.0,0.5,0.5465116279069767,0.5,0.5,0.5,0.45,7.7,0.45,-4.5,12.0,0.35,0.0,0.0,10.800554129418552,0.5,24.2,-1.0,10.800554129418552,0.4,24.064398535779482,0.5,0.4,-6.0,0.2,-0.8,0.5,2.0,0.5,0.4230769230769231,0.4230769230769231,7.0,0.5,1,1,12,2010,20,4.5,20.0,training,0,1.9569142
201601030crd,1,13.0,0.0,0.76,1.0,0.5,17.0,0.8,0.6037735849056604,0.8571428571428571,-12.4,17.29991208359163,1,0.0,1.0,47.0,0.6,1.0,1,-17.4,2,0.75,6.0,0.8,0.6333333333333333,7.0,0.5,0.5714285714285714,0.6,0,0.5,0.8666666666666667,47.0,0.0,0.75,48.0,0.5,0.0,-245,0.6458333333333334,0.5441176470588235,3.2,2.0,0.5735294117647058,0.0,4.0,1.0,0.625,1.0,0.6764705882352942,-6.5,0.6354166666666666,0.5,17.29991208359163,0.375,0.5,14.0,0.5,68.0,68.0,0.5,205,0.5714285714285714,14.0,0.75,22.0,0.4,44.2,0.65625,0.6,0.25,1.0,0.7358490566037735,0.6,0.8,0.0,1.0,0.7866666666666667,0.5849056603773585,29.0,3.0,0.6,4.0,0.0,16.0,1.0,1,0.75,0.6333333333333333,34.0,18.6,0.5,0.5943396226415094,0.65625,0.6,1.0,0.6666666666666666,17.8,0.6666666666666666,-6.0,13.0,0.6,0.0,1.0,17.29991208359163,0.4,33.4,0.0,17.29991208359163,0.8666666666666667,0.0,0.5,0.8,-4.0,0.42857142857142855,-2.0,0.5,6.0,0.3333333333333333,0.640625,0.5441176470588235,7.0,0.7083333333333334,-1,-1,17,2015,-30,6.0,-30.0,training,0,9.157654
201101020nwe,1,13.0,0.0,0.5933333333333334,1.0,0.5333333333333333,17.0,0.4,0.4895833333333333,1.0,-3.2,18.461105811685353,0,5.0,1.0,44.0,0.8,0.0,1,6.2,1,0.75,6.0,0.4,0.6333333333333333,7.0,0.5333333333333333,0.8571428571428571,0.8,0,0.8571428571428571,0.8666666666666667,44.0,91.0,0.75,42.5,0.8571428571428571,7.553602599349705,-210,0.5625,0.5161290322580645,-1.2,1.0,0.5,0.0,15.0,1.0,0.5625,1.0,0.4516129032258064,-6.0,0.5729166666666666,0.625,18.461105811685353,0.5,0.8571428571428571,13.0,0.5,47.0,47.0,0.5333333333333333,175,0.5714285714285714,13.0,0.71875,10.0,0.6,7.1,0.5625,0.6333333333333333,0.5,1.0,0.5208333333333334,0.4666666666666667,0.4,0.0,1.0,0.8666666666666667,0.5,48.3,20.0,0.8,8.0,7.553602599349705,13.0,1.0,0,0.75,0.6333333333333333,42.5,46.0,0.5333333333333333,0.5,0.546875,0.4666666666666667,0.75,0.6666666666666666,6.1,0.6666666666666666,-4.5,13.0,0.6333333333333333,0.0,0.0,18.461105811685353,0.6,8.1,0.0,18.461105811685353,0.8666666666666667,7.553602599349705,0.5333333333333333,0.4,-2.0,0.5,2.7,0.5333333333333333,21.0,0.6666666666666667,0.5625,0.5161290322580645,7.0,0.7083333333333334,1,1,17,2010,31,4.5,31.0,training,0,5.7384663
201511290jax,1,10.0,0.0,0.36,1.0,0.3,12.0,0.4,0.4886363636363637,0.5,16.0,35.56705755685307,1,8.0,0.5,46.5,0.8,3.0,1,4.2,2,0.5,6.0,0.4,0.5555555555555556,7.0,0.3,0.0,0.8,0,0.5,0.3333333333333333,47.5,60.0,0.5,48.5,0.5,0.0,-240,0.42857142857142855,0.38461538461538464,-5.3,21.0,0.38461538461538464,0.0,13.0,1.0,0.4807692307692308,1.0,0.4230769230769231,-4.5,0.42857142857142855,0.5,35.56705755685307,0.5,0.5,13.0,0.5,75.0,75.0,0.3,200,0.5,13.0,0.2692307692307692,27.0,0.2,-19.4,0.4523809523809524,0.5555555555555556,0.5,0.5,0.4772727272727273,0.2,0.4,0.0,0.6,0.38,0.4886363636363637,-12.3,21.0,0.8,30.0,0.0,13.0,0.0,1,0.5,0.6,-12.2,-4.7,0.3,0.4886363636363637,0.5,0.2,0.0,0.6,1.9,0.5555555555555556,-5.5,10.0,0.6,0.0,3.0,35.56705755685307,0.0,-19.4,0.0,35.56705755685307,0.4,0.0,0.3,0.0,-3.5,0.5,-3.3,0.3,30.0,0.0,0.4807692307692308,0.38461538461538464,10.0,0.2619047619047619,-1,-1,12,2015,-6,5.5,-6.0,training,0,0.10970795
201411230sea,1,14.0,0.0,0.62,1.0,0.8,12.0,1.0,0.6071428571428571,0.8,-12.1,17.29991208359163,0,10.0,0.75,41.5,0.4,-1.0,1,-5.3,1,0.75,6.0,1.0,0.4,7.0,0.8,0.75,0.2,0,0.75,0.6,41.5,79.0,0.75,42.0,0.75,29.12961322881235,-340,0.6276595744680851,0.7115384615384616,0.1,6.0,0.7115384615384616,-2.0,23.0,1.0,0.5862068965517241,1.0,0.7307692307692307,-7.0,0.6170212765957447,0.5,17.29991208359163,0.5,0.75,15.0,0.6,51.0,51.0,0.8,280,0.6,13.0,0.7586206896551724,23.0,0.4,4.6,0.6276595744680851,0.4,0.5,0.5,0.5714285714285714,0.9,1.0,0.0,0.6,0.6799999999999999,0.6071428571428571,12.2,9.0,0.2,6.0,29.12961322881235,16.0,1.0,0,0.75,0.4,15.1,13.1,0.8,0.6190476190476191,0.603448275862069,0.9,0.75,0.5,-7.8,0.5,-7.5,14.0,0.4,0.0,-1.0,17.29991208359163,0.5,4.4,-2.0,17.29991208359163,0.6,29.12961322881235,0.8,1.0,-6.5,0.6,-3.3,0.8,15.0,0.5,0.5689655172413793,0.7115384615384616,7.0,0.7234042553191491,1,1,12,2014,16,7.5,16.0,training,0,10.881071
201309290rai,1,16.0,0.0,0.5294328528952108,1.0,0.0,4.0,0.2,0.5,1.0,37.9,45.350858503301794,1,13.0,1.0,45.5,0.6,-3.0,1,26.0,1,0.0,6.0,0.2,1.0,7.0,0.0,0.0,0.8,0,0.0,0.3333333333333333,46.5,52.0,0.0,47.0,0.0,17.295681034350757,160,0.5142857142857142,0.55,-5.6,16.0,0.55,-1.0,12.0,1.0,0.42105263157894735,0.0,0.5,4.0,0.5142857142857142,1.0,45.350858503301794,1.0,0.0,14.0,1.0,77.0,77.0,0.0,-185,1.0,13.0,0.2631578947368421,29.0,0.0,-8.2,0.4428571428571429,1.0,1.0,0.5,0.4166666666666667,0.0,0.2,0.0,0.2,0.5190258251586375,0.5,-24.5,30.0,0.8,32.0,17.295681034350757,16.0,0.0,0,0.0,1.0,-34.2,0.1,0.0,0.5,0.3684210526315789,0.0,0.0,0.6666666666666666,6.3,0.6666666666666666,4.0,16.0,1.0,0.0,-3.0,45.350858503301794,0.5,-37.3,-1.0,45.350858503301794,0.3333333333333333,17.295681034350757,0.0,0.2,-3.0,1.0,-8.3,0.0,25.0,0.5,0.42105263157894735,0.55,6.0,0.37142857142857133,-1,-1,4,2013,-10,4.0,-10.0,training,0,-6.4938602
201012260buf,1,13.0,0.0,0.85,1.0,0.6428571428571429,16.0,0.6,0.5531914893617021,0.2857142857142857,9.5,7.553602599349705,0,16.0,0.5,45.5,0.8,0.0,1,11.0,1,0.75,6.0,0.7,0.6071428571428571,7.0,0.6071428571428571,0.7142857142857143,0.8,0,0.7142857142857143,0.2857142857142857,46.0,69.0,0.75,45.5,0.7142857142857143,16.87850178942728,300,0.5217391304347826,0.5483870967741935,2.1,23.0,0.532258064516129,0.0,1.0,1.0,0.5666666666666667,1.0,0.7096774193548387,9.0,0.5217391304347826,0.5,7.553602599349705,0.875,0.7142857142857143,13.0,0.5,22.0,8.0,0.6071428571428571,-360,0.2857142857142857,13.0,0.3333333333333333,17.0,0.0,46.4,0.4891304347826087,0.6071428571428571,0.875,0.0,0.7021276595744681,0.8571428571428571,0.6,0.0,0.6,0.4071428571428571,0.5531914893617021,-9.5,25.0,0.8,24.0,16.87850178942728,13.0,1.0,0,0.75,0.6071428571428571,-12.3,-1.9,0.6428571428571429,0.5638297872340425,0.5166666666666667,0.8571428571428571,0.75,0.5,48.3,0.5,7.5,13.0,0.6071428571428571,0.0,0.0,7.553602599349705,0.0,40.9,0.0,7.553602599349705,0.2857142857142857,16.87850178942728,0.6071428571428571,1.0,8.0,0.5,0.6,0.6071428571428571,9.0,0.0,0.5666666666666667,0.5483870967741935,7.0,0.3695652173913043,-1,-1,16,2010,-31,7.5,-31.0,training,0,-9.579378
201110300ram,1,12.0,0.0,0.6857142857142857,1.0,0.5714285714285714,8.0,0.6,0.5,0.0,10.3,8.682615507581799,0,0.0,0.0,48.5,0.0,0.0,1,25.1,1,0.25,6.0,0.6,0.0,7.0,0.5714285714285714,0.5,0.0,0,0.25,0.0,48.5,0.0,0.25,47.5,0.25,9.071978196011061,675,0.4473684210526316,0.4375,1.2,31.0,0.4791666666666667,0.0,4.0,1.0,0.4545454545454545,1.0,0.6666666666666666,14.0,0.4473684210526316,0.0,8.682615507581799,0.0,0.25,12.0,0.0,68.0,68.0,0.5714285714285714,-950,0.0,12.0,0.3181818181818182,22.0,0.33333333333333337,19.9,0.4342105263157895,0.0,0.0,0.5,0.7441860465116279,0.7142857142857143,0.6,0.0,0.0,0.21666666666666667,0.4767441860465117,-40.7,31.0,0.0,25.0,9.071978196011061,13.0,0.0,0,0.25,0.0,-47.0,-20.5,0.5714285714285714,0.4767441860465117,0.4318181818181818,0.7142857142857143,0.5,0.0,30.0,0.0,14.0,12.0,0.0,0.0,0.0,8.682615507581799,0.0,20.9,0.0,8.682615507581799,0.0,9.071978196011061,0.5714285714285714,0.8,13.0,0.0,-1.3,0.5714285714285714,11.0,0.0,0.4545454545454545,0.4375,7.0,0.21052631578947367,1,1,8,2011,10,14.0,10.0,training,0,-4.9275312
201509200phi,1,15.0,0.0,0.5294328528952108,1.0,0.0,2.0,0.6,0.5714285714285714,0.5,0.5,23.06261102696093,1,15.0,0.5,55.0,0.2,1.0,1,3.2,1,0.5,6.0,0.6,0.0,7.0,0.0,0.5,0.2,0,0.5,0.0,53.0,37.0,0.5,55.5,0.5,11.090170542372197,-255,0.4852941176470588,0.5789473684210527,-2.4,16.0,0.6052631578947368,0.0,15.0,1.0,0.5294117647058824,1.0,0.7368421052631579,-5.0,0.5,0.5,23.06261102696093,0.5,0.5,16.0,0.5,77.0,77.0,0.0,215,0.5,16.0,0.5882352941176471,24.0,0.4,1.2,0.4852941176470588,0.0,0.5,0.5,0.6285714285714286,1.0,0.6,0.0,0.2,0.5190258251586375,0.5714285714285714,2.6,17.0,0.2,15.0,11.090170542372197,16.0,1.0,0,0.5,0.0,-11.3,0.5,0.0,0.5714285714285714,0.4705882352941176,1.0,0.5,0.0,2.7,0.0,-6.5,15.0,0.0,0.0,1.0,23.06261102696093,0.5,-0.2,0.0,23.06261102696093,0.0,11.090170542372197,0.0,0.8,-5.0,0.5,-8.7,0.0,19.0,0.5,0.5,0.5789473684210527,6.0,0.5882352941176471,-1,-1,2,2015,-10,6.5,-10.0,training,0,-0.596293
201212300atl,1,13.0,0.0,0.4733333333333333,1.0,0.5333333333333333,17.0,0.2,0.4893617021276596,1.0,4.5,6.0856093645419005,0,0.0,1.0,46.0,0.8,0.0,1,-3.0,1,0.5,6.0,0.0,0.6,7.0,0.6,0.42857142857142855,0.6,0,0.7857142857142857,0.8666666666666667,45.5,0.0,0.625,47.0,0.7142857142857143,8.688379687467627,-145,0.5612244897959183,0.41935483870967744,-4.8,10.0,0.3870967741935484,0.0,15.0,1.0,0.5625,1.0,0.3225806451612903,-3.0,0.5918367346938775,0.75,6.0856093645419005,0.75,0.7142857142857143,13.0,0.5714285714285714,68.0,68.0,0.6,125,0.5714285714285714,13.0,0.71875,13.0,0.8,-10.6,0.5918367346938775,0.6333333333333333,0.75,1.0,0.425531914893617,0.4,0.2,0.0,0.8,0.6,0.4893617021276596,7.3,11.0,0.7,22.0,6.225496307808341,13.0,1.0,0,0.5,0.6,11.6,7.7,0.5333333333333333,0.5,0.5625,0.4,0.5,0.6666666666666666,1.0,0.6666666666666666,-3.0,13.0,0.6333333333333333,0.0,0.0,6.0856093645419005,0.8,-8.3,0.0,6.0856093645419005,0.8666666666666667,8.688379687467627,0.6,0.0,-6.0,0.5714285714285714,0.8,0.6,29.0,0.6666666666666666,0.515625,0.41935483870967744,8.0,0.7346938775510204,-1,-1,17,2012,-5,3.0,-5.0,training,0,12.125497
