game_id,home_field___h_home__close_wr_ytd,travel___v_dist_from_home,weather___humidity_pct,team_history___v_close_wr_past_5_games,team_history___h_ovr_wr_past_3_seasons,weather___is_grass,travel___v_home_body_time,rankings___h__s_t_rank,home_field___h_consecutive_home,travel___v_tz_change_last_game,travel___v_travel_from_last_game_decay,travel___h_body_clock_from_last_wk,travel___h_tz_change_last_10_days,team_history___v_close_wr_past_3_seasons,home_field___v_is_home,home_field___v_consecutive_visitor,line___close_ou,line___h_pfr_line,matchup___h_wr_past_3_seasons,home_field___h_home__pfr_wr_last_8_games,team_history___h_close_wr_past_2_seasons,rankings___h__dave_or_wtddvoa,team_history___h_open_wr_past_5_games,team_history___h_pfr_wr_past_5_games,home_field___v_visitor__open_wr_ytd,team_history___v_close_wr_ytd,travel___v_travel_from_last_10_days,time_date___day_of_week,time_date___is_superbowl,rankings___v__off_rank,team_history___v_ovr_wr_ytd,team_history___h_open_wr_past_3_seasons,home_field___v_visitor__close_wr_ytd,time_date___is_sunday,rankings___v__s_t_rank,team_history___h_close_wr_ytd,team_history___v_open_wr_ytd,rankings___v__offensedvoa,weather___temperature,line___v_ml,team_history___v_pfr_wr_past_2_seasons,line___pfr_ou,time_date___game_time_eastern,rankings___v__defensedvoa,travel___h_travel_from_last_10_days,matchup___is_same_conf,rankings___h__def_rank,rankings___v__def_rank,team_history___h_close_wr_past_5_games,team_history___v_pfr_wr_ytd,line___open_ou,team_history___v_pfr_wr_past_3_seasons,team_history___v_open_wr_past_5_games,rankings___h__totaldvoa,weather___is_dome,travel___h_same_stadium_last_game,travel___v_travel_from_last_game,home_field___h_home__ovr_wr_last_4_games,home_field___v_visitor__close_wr_last_8_games,weather___wind_chill,travel___h_days_since_last_game,home_field___h_is_home,travel___v_body_clock_from_last_wk,home_field___h_home__open_wr_last_8_games,team_history___v_close_wr_past_2_seasons,line___h_open_line,home_field___h_home__close_wr_last_8_games,team_history___h_ovr_wr_past_5_games,team_history___h_open_wr_ytd,rankings___h__defensedvoa,team_history___v_ovr_wr_past_2_seasons,team_history___v_ovr_wr_past_5_games,team_history___v_open_wr_past_2_seasons,home_field___v_visitor__ovr_wr_last_8_games,matchup___h_wr_past_5_games,weather___wind_mph,time_date___week_id,rankings___v__s_t_dvoa,time_date___is_playoffs,time_date___game_time_local,rankings___v__dave_or_wtddvoa,team_history___v_pfr_wr_past_5_games,home_field___h_home__close_wr_last_4_games,team_history___v_open_wr_past_3_seasons,team_history___h_ovr_wr_ytd,home_field___v_visitor__close_wr_last_4_games,travel___v_same_stadium_last_game,home_field___h_home__open_wr_last_4_games,matchup___h_wr_ytd,rankings___v__estim_winrate,home_field___h_home__ovr_wr_ytd,home_field___h_home__pfr_wr_last_4_games,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_game,team_history___h_open_wr_past_2_seasons,travel___h_travel_from_last_game,travel___v_tz_change_last_10_days,rankings___h__s_t_dvoa,travel___v_days_since_last_game,matchup___h_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_ytd,home_field___v_visitor__open_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,line___h_ml,team_history___h_close_wr_past_3_seasons,home_field___h_home__pfr_wr_ytd,rankings___v__totaldvoa,rankings___h__off_rank,home_field___h_home__open_wr_ytd,home_field___h_home__ovr_wr_last_8_games,home_field___v_visitor__pfr_wr_last_8_games,rankings___h__estim_winrate,home_field___v_visitor__pfr_wr_last_4_games,rankings___h__offensedvoa,team_history___h_pfr_wr_past_2_seasons,team_history___h_ovr_wr_past_2_seasons,matchup___is_same_division,team_history___h_pfr_wr_ytd,team_history___h_pfr_wr_past_3_seasons,line___h_close_line,home_field___v_visitor__ovr_wr_last_4_games,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,regression_label,dataset,fold,regression_score
201409210buf,1.0,39.61306398698793,73.0,0.8,0.4117647058823529,0,10.0,1.0,2,3.0,39.61306398698793,13.0,0.0,0.5694444444444444,0.0,1,45.5,-2.5,0.5,1.0,0.5555555555555556,7.0,0.8,0.8,1.0,1.0,39.61306398698793,6.0,0.0,19.0,0.5,0.4852941176470588,1.0,1.0,9.0,1.0,1.0,-1.2,72.0,126,0.675,45.5,13.0,15.9,0.0,1.0,14.0,27.0,0.8,1.0,44.5,0.5694444444444444,0.8,33.8,1,1,39.61306398698793,1.0,1.0,72.0,7.0,1.0,10.0,1.0,0.675,-1.0,1.0,0.8,1.0,-4.7,0.55,0.6,0.675,0.0,0.5,24.0,3.0,2.3,0.0,13.0,4.3,0.8,1.0,0.5555555555555556,1.0,1.0,0,1.0,0.5,0.5294328528952108,1.0,1.0,0.0,0.0,0.5277777777777778,0.0,3.0,16.8,7.0,0.5,0.5,0.5,1.0,1.0,1.0,-146,0.5,1.0,-14.9,7.0,1.0,1.0,1.0,0.5190258251586375,1.0,12.3,0.5555555555555556,0.4444444444444444,0.0,1.0,0.5,-3.0,0.0,-1,-1,3,2014,-12,3.0,-12.0,training,0,4.5627084
200911220det,0.2777777777777778,1.5834808450057118,0.0,0.4,0.1951219512195122,0,13.0,29.0,1,0.0,1.5834808450057118,12.0,1.0,0.5365853658536586,0.0,1,37.5,-3.0,0.5,0.5,0.4,-54.6,0.2,0.3,0.3333333333333333,0.3333333333333333,1.5834808450057118,6.0,0.0,31.0,0.1111111111111111,0.3902439024390244,0.3333333333333333,1.0,2.0,0.2777777777777778,0.3333333333333333,-36.1,68.0,160,0.38,37.5,13.0,16.1,10.546683496820227,0.0,30.0,29.0,0.3,0.3333333333333333,39.0,0.5243902439024389,0.4,-54.7,1,0,1.5834808450057118,0.25,0.4,68.0,7.0,1.0,13.0,0.5,0.4,-4.5,0.5,0.0,0.2222222222222222,20.2,0.2,0.2,0.4,0.2,0.5,0.0,11.0,9.4,0.0,13.0,-43.9,0.4,0.5,0.5,0.1111111111111111,0.5,0,0.5,0.5,0.17777777777777778,0.1111111111111111,0.5,10.546683496820227,1.0,0.38,10.546683496820227,0.0,-5.5,6.0,0.5,0.36585365853658536,0.1111111111111111,0.3333333333333333,0.5,0.4,-190,0.4024390243902439,0.2777777777777778,-42.7,30.0,0.2222222222222222,0.25,0.4,0.14444444444444446,0.5,-29.0,0.38,0.04,0.0,0.2777777777777778,0.4024390243902439,-3.0,0.25,-1,1,11,2009,1,3.0,1.0,training,0,5.35123
200710210cin,0.3,10.579358119092099,30.0,0.3,0.2,0,16.0,30.0,1,0.0,10.579358119092099,15.0,1.0,0.25,0.0,1,48.5,-6.0,0.5,0.5,0.3,-6.8,0.3,0.3,0.3,0.25,10.579358119092099,6.0,0.0,22.0,0.16666666666666666,0.3,0.3,1.0,7.0,0.3,0.25,-8.5,77.0,205,0.25,48.5,16.0,28.6,9.967996648484586,1.0,21.0,32.0,0.3,0.25,47.0,0.25,0.3,-6.5,1,0,10.579358119092099,0.5,0.5,77.0,7.0,1.0,16.0,0.5,0.25,-6.0,0.5,0.2,0.3,7.7,0.16666666666666666,0.2,0.25,0.0,0.5,13.0,7.0,3.2,0.0,16.0,-24.8,0.3,0.5,0.25,0.2,0.5,0,0.5,0.5,0.21666666666666667,0.2,0.5,9.967996648484586,1.0,0.3,9.967996648484586,0.0,-10.1,7.0,0.5,0.16666666666666666,0.2,0.3,0.5,0.5,-245,0.3,0.3,-33.8,7.0,0.3,0.5,0.5,0.6,0.5,11.3,0.3,0.2,0.0,0.3,0.3,-5.5,0.0,1,1,7,2007,7,5.5,7.0,training,0,4.1956663
200712100atl,0.4583333333333333,6.837996272373936,0.0,0.4,0.25,0,20.0,16.0,1,1.0,4.899638606709977,20.0,1.0,0.3333333333333333,0.0,1,44.0,4.5,0.0,0.3333333333333333,0.4583333333333333,-24.4,0.4,0.4,0.3333333333333333,0.3333333333333333,6.837996272373936,0.0,0.0,11.0,0.4166666666666667,0.5,0.3333333333333333,0.0,25.0,0.4583333333333333,0.3333333333333333,5.8,68.0,-205,0.3333333333333333,44.0,21.0,12.7,7.567027789066179,1.0,22.0,27.0,0.4,0.3333333333333333,42.0,0.3333333333333333,0.4,-24.7,1,0,6.837996272373936,0.25,0.5,68.0,8.0,1.0,20.0,0.3333333333333333,0.3333333333333333,4.5,0.3333333333333333,0.4,0.5,9.6,0.4166666666666667,0.4,0.3333333333333333,0.5,0.0,0.0,14.0,-3.2,0.0,21.0,-4.0,0.4,0.25,0.3333333333333333,0.25,0.75,0,0.25,0.0,0.45,0.25,0.25,5.422012533575772,1.0,0.5,7.567027789066179,1.0,-1.0,8.0,0.0,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.75,0.5,175,0.4583333333333333,0.5,-10.1,26.0,0.5,0.3333333333333333,0.5,0.31666666666666665,0.75,-14.1,0.5,0.25,1.0,0.5,0.5,4.0,0.75,-1,-1,14,2007,-20,4.0,-20.0,training,0,4.681371
200809080gnb,0.5,5.217279900062871,66.0,0.4,0.7777777777777778,1,18.0,16.484069514844315,1,0.0,0.0,18.0,0.0,0.5,0.0,1,37.5,-2.5,1.0,0.5,0.75,0.5583272990586526,0.6,0.6,0.5,0.5,0.0,0.0,0.0,16.07313540912382,0.5,0.7222222222222222,0.5,0.0,16.32440260680666,0.5,0.5,1.7395365677045609,58.0,110,0.5,37.5,19.0,0.32541636495293264,0.0,1.0,16.55503258508327,16.03874004344678,0.6,0.5,38.5,0.5,0.5,0.07465604634322998,1,0,0.0,0.5,0.5,58.0,300.0,1.0,18.0,0.5,0.5,-3.0,0.5,0.6,0.5,1.1731354091238233,0.5,0.6,0.5625,0.5,1.0,5.0,1.0,0.08030412744388128,0.0,18.0,1.3540188269370024,0.4,0.5,0.5625,0.5,0.5,0,0.5,0.5,0.5294328528952108,0.5,0.5,0.0,0.0,0.7222222222222222,0.0,0.0,-0.05716871832005794,300.0,1.0,0.5,0.5,0.5,0.5,0.5,-130,0.75,0.5,1.493229543808834,16.30955829109341,0.5,0.5,0.5,0.5190258251586375,0.5,1.3056480811006512,0.75,0.7777777777777778,1.0,0.5,0.75,-2.5,0.5,1,1,1,2008,5,2.5,5.0,training,0,2.1649833
201209090den,0.5,25.014044397444,12.0,0.2,0.38235294117647056,1,21.0,16.484069514844315,1,0.0,0.0,19.0,0.0,0.5277777777777778,0.0,1,45.5,-2.0,1.0,0.5,0.4722222222222222,0.5583272990586526,0.2,0.2,0.5,0.5,0.0,6.0,0.0,16.07313540912382,0.5,0.4117647058823529,0.5,1.0,16.32440260680666,0.5,0.5,1.7395365677045609,85.0,115,0.4117647058823529,45.5,21.0,0.32541636495293264,0.0,1.0,16.55503258508327,16.03874004344678,0.2,0.5,45.0,0.5277777777777778,0.2,0.07465604634322998,1,0,0.0,0.5,0.5,85.0,300.0,1.0,19.0,0.5,0.4117647058823529,-2.0,0.5,0.2,0.5,1.1731354091238233,0.7058823529411765,0.6,0.4117647058823529,0.5,0.6666666666666666,10.0,1.0,0.08030412744388128,0.0,19.0,1.3540188269370024,0.2,0.5,0.5277777777777778,0.5,0.5,0,0.5,0.5,0.5294328528952108,0.5,0.5,0.0,0.0,0.5,0.0,0.0,-0.05716871832005794,300.0,1.0,0.7222222222222222,0.5,0.5,0.5,0.5,-135,0.4264705882352941,0.5,1.493229543808834,16.30955829109341,0.5,0.5,0.5,0.5190258251586375,0.5,1.3056480811006512,0.4444444444444444,0.5,0.0,0.5,0.38235294117647056,-1.0,0.5,1,1,1,2012,12,1.0,12.0,training,0,0.19231701
200712020chi,0.3636363636363637,13.580418582061439,82.0,0.4,0.4545454545454545,1,16.0,1.0,2,-1.0,13.580418582061439,15.0,0.0,0.5454545454545454,0.0,1,39.5,1.0,0.5,0.2,0.3636363636363637,-10.7,0.6,0.6,0.5555555555555556,0.5454545454545454,13.580418582061439,6.0,0.0,15.0,0.6363636363636364,0.3636363636363637,0.5555555555555556,1.0,19.0,0.3636363636363637,0.5454545454545454,2.5,46.0,-110,0.5454545454545454,39.0,16.0,-7.2,0.0,1.0,15.0,9.0,0.6,0.5454545454545454,43.5,0.5454545454545454,0.4,-13.2,1,1,13.580418582061439,0.25,0.75,46.0,7.0,1.0,16.0,0.2,0.5454545454545454,2.5,0.2,0.6,0.3636363636363637,1.0,0.6363636363636364,0.6,0.5454545454545454,0.75,0.5,13.0,13.0,-2.1,0.0,15.0,8.2,0.4,0.25,0.5454545454545454,0.4545454545454545,0.75,0,0.25,0.5,0.5636363636363636,0.4545454545454545,0.25,0.0,0.0,0.3636363636363637,0.0,-1.0,9.6,7.0,0.5,0.6363636363636364,0.5555555555555556,0.5555555555555556,0.75,0.75,-110,0.3636363636363637,0.3636363636363637,7.6,30.0,0.3636363636363637,0.4,0.75,0.4090909090909091,0.75,-21.8,0.3636363636363637,0.4545454545454545,0.0,0.3636363636363637,0.3636363636363637,0.0,0.75,-1,-1,13,2007,-5,0.0,-5.0,training,0,-1.6420577
200710280sdg,0.5,21.928599109101786,54.0,0.2,0.5,1,15.0,5.0,2,-2.0,21.928599109101786,13.0,0.0,0.42857142857142855,0.0,1,45.5,-10.0,0.5,0.6666666666666666,0.5,16.5,0.4,0.4,0.2857142857142857,0.42857142857142855,21.928599109101786,6.0,0.0,21.0,0.42857142857142855,0.5,0.42857142857142855,1.0,3.0,0.5,0.2857142857142857,-4.9,78.0,460,0.42857142857142855,45.5,16.0,9.8,0.0,1.0,16.0,25.0,0.4,0.42857142857142855,45.0,0.42857142857142855,0.0,13.8,1,1,21.928599109101786,0.6666666666666666,0.3333333333333333,78.0,14.0,1.0,15.0,0.6666666666666666,0.42857142857142855,-11.0,0.6666666666666666,0.4,0.5,0.6,0.42857142857142855,0.2,0.2857142857142857,0.3333333333333333,0.5,8.0,8.0,7.1,0.0,13.0,-9.8,0.2,0.6666666666666666,0.2857142857142857,0.5,0.3333333333333333,0,0.6666666666666666,0.5,0.42857142857142855,0.5,0.6666666666666666,0.0,0.0,0.5,0.0,-2.0,6.5,7.0,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3333333333333333,-560,0.5,0.5,-7.6,11.0,0.5,0.6666666666666666,0.3333333333333333,0.7000000000000001,0.3333333333333333,8.0,0.5,0.5,0.0,0.5,0.5,-10.0,0.3333333333333333,1,1,8,2007,25,10.0,25.0,training,0,8.010559
200809220sdg,0.25,43.78497706469194,61.0,0.6,0.6190476190476191,1,21.0,1.0,1,-3.0,31.37330812635808,19.0,-1.0,0.4166666666666667,0.0,1,46.5,-8.0,0.5,0.0,0.6904761904761905,23.8,0.6,0.7,0.5,0.5,43.78497706469194,0.0,0.0,16.0,0.5,0.6666666666666666,0.5,0.0,30.0,0.25,0.5,1.0,71.0,300,0.4166666666666667,46.5,21.0,-1.6,13.958853914362026,1.0,28.0,12.0,0.7,0.5,42.5,0.4166666666666667,0.6,15.7,1,0,43.78497706469194,0.0,1.0,71.0,8.0,1.0,21.0,0.0,0.4166666666666667,-9.0,0.0,0.4,0.0,28.1,0.2777777777777778,0.4,0.4166666666666667,1.0,0.5,8.0,3.0,-11.2,0.0,18.0,-5.9,0.6,0.0,0.4166666666666667,0.0,1.0,0,0.0,0.5,0.5294328528952108,0.0,0.0,10.001956248579358,-1.0,0.6666666666666666,13.958853914362026,-3.0,12.8,8.0,0.5,0.2777777777777778,0.5,0.5,1.0,1.0,-360,0.6904761904761905,0.25,-8.7,5.0,0.0,0.0,1.0,0.5190258251586375,1.0,31.0,0.6904761904761905,0.6190476190476191,0.0,0.25,0.6904761904761905,-8.0,1.0,1,1,3,2008,19,8.0,19.0,training,0,4.849404
201212160atl,0.5769230769230769,12.506796088331551,0.0,0.4,0.7234042553191491,0,13.0,14.0,1,0.0,12.506796088331551,13.0,0.0,0.5204081632653061,0.0,1,50.0,0.0,0.0,0.5,0.5333333333333333,0.6,0.4,0.2,0.5,0.4615384615384616,12.506796088331551,6.0,0.0,6.0,0.6153846153846154,0.5744680851063829,0.4615384615384616,1.0,9.0,0.5769230769230769,0.5,13.4,68.0,-105,0.5606060606060606,50.0,13.0,-3.5,3.839842454749935,1.0,13.0,10.0,0.3,0.4615384615384616,52.0,0.5204081632653061,0.4,5.2,1,0,12.506796088331551,1.0,0.5,68.0,7.0,1.0,13.0,0.5,0.5606060606060606,-1.0,0.5,0.6,0.6153846153846154,-0.7,0.6363636363636364,0.4,0.5757575757575758,0.5,0.0,0.0,15.0,3.4,0.0,13.0,21.8,0.4,0.5,0.5306122448979592,0.8461538461538461,0.5,0,0.5,0.5,0.6307692307692307,0.8461538461538461,0.5,3.839842454749935,0.0,0.5333333333333333,3.839842454749935,0.0,0.5,7.0,0.0,0.6326530612244898,0.6153846153846154,0.4615384615384616,0.5,0.5833333333333334,-115,0.5744680851063829,0.5384615384615384,20.3,13.0,0.6153846153846154,1.0,0.5,0.5461538461538461,0.5,4.1,0.4833333333333333,0.7,0.0,0.5384615384615384,0.5425531914893617,0.0,0.5,1,1,15,2012,34,0.0,34.0,training,0,4.0274467
201409280nyj,0.16666666666666666,9.100138914565258,46.0,0.4,0.42857142857142855,0,13.0,19.0,2,0.0,9.100138914565258,13.0,0.0,0.4,0.0,1,43.5,1.5,0.5,0.0,0.5263157894736842,-7.1,0.8,0.6,0.6666666666666666,0.6666666666666666,9.100138914565258,6.0,0.0,17.0,0.6666666666666666,0.5285714285714286,0.6666666666666666,1.0,29.0,0.16666666666666666,0.6666666666666666,0.7,80.0,105,0.42105263157894735,45.0,13.0,-24.7,0.0,0.0,9.0,2.0,0.5,0.6666666666666666,44.5,0.4,0.6,-12.3,1,1,9.100138914565258,0.5,0.0,80.0,6.0,1.0,13.0,0.5,0.42105263157894735,1.0,0.0,0.6,0.6666666666666666,-6.4,0.4736842105263158,0.4,0.42105263157894735,0.0,1.0,0.0,4.0,-11.2,0.0,13.0,2.6,0.4,0.0,0.4,0.3333333333333333,0.0,0,0.5,0.5,0.5294328528952108,0.3333333333333333,0.0,0.0,0.0,0.631578947368421,0.0,0.0,-1.0,7.0,0.5,0.37142857142857133,0.6666666666666666,0.6666666666666666,0.0,0.0,-125,0.4714285714285714,0.3333333333333333,14.2,28.0,0.6666666666666666,0.5,0.0,0.5190258251586375,0.0,-17.7,0.5526315789473685,0.4736842105263158,0.0,0.3333333333333333,0.4857142857142857,-1.5,0.0,-1,-1,4,2014,-7,1.5,-7.0,training,0,-1.1684085
200901180pit,0.5882352941176471,3.5886540143346277,69.0,0.8,0.6764705882352942,0,19.0,23.0,3,1.0,5.730386859261677,19.0,0.0,0.5,0.0,3,35.0,-6.0,0.75,0.5,0.5441176470588235,30.8,0.8,0.8,0.8055555555555556,0.7777777777777778,7.997398814114492,6.0,0.0,18.0,0.7222222222222222,0.5294117647058824,0.7777777777777778,1.0,17.0,0.5882352941176471,0.8055555555555556,5.6,26.0,210,0.5,35.5,19.0,-24.5,0.0,1.0,1.0,2.0,0.8,0.7777777777777778,33.5,0.5,0.8,27.0,1,1,7.997398814114492,1.0,0.875,15.0,7.0,1.0,18.0,0.5,0.5,-5.0,0.5,0.8,0.5882352941176471,-26.4,0.5294117647058824,0.8,0.5294117647058824,0.875,0.75,12.0,20.0,0.2,1.0,19.0,29.7,0.8,1.0,0.5294117647058824,0.7647058823529411,1.0,0,1.0,1.0,0.5294328528952108,0.7647058823529411,1.0,0.0,0.0,0.5294117647058824,0.0,1.0,-1.1,8.0,0.75,0.5294117647058824,0.7222222222222222,0.7777777777777778,1.0,0.875,-250,0.5441176470588235,0.5882352941176471,30.3,20.0,0.5882352941176471,0.75,0.875,0.5190258251586375,1.0,1.7,0.5588235294117647,0.6764705882352942,1.0,0.5882352941176471,0.5588235294117647,-6.0,1.0,1,1,20,2008,9,6.0,9.0,training,0,-0.2769485
200710070htx,0.75,15.622924121917773,0.0,0.25,0.5,1,13.0,1.0,1,-1.0,15.622924121917773,13.0,-1.0,0.25,0.0,1,43.5,-5.5,0.5,1.0,0.75,-3.6,0.5,0.75,0.25,0.25,15.622924121917773,6.0,0.0,18.0,0.0,0.5,0.25,1.0,22.0,0.75,0.25,1.3,68.0,185,0.25,43.5,13.0,22.4,11.739163794210382,1.0,17.0,29.0,0.75,0.25,42.5,0.25,0.25,5.5,1,0,15.622924121917773,0.5,0.5,68.0,7.0,1.0,13.0,0.5,0.25,-5.5,1.0,0.5,0.5,2.3,0.0,0.0,0.25,0.0,0.5,0.0,5.0,-2.7,0.0,12.0,-20.0,0.25,1.0,0.25,0.5,0.5,0,0.5,0.5,0.275,0.5,1.0,11.739163794210382,-1.0,0.5,11.739163794210382,-1.0,10.6,7.0,0.5,0.0,0.0,0.25,0.5,0.5,-215,0.75,0.75,-23.8,20.0,0.5,0.5,0.5,0.45,0.5,-2.8,0.75,0.5,0.0,0.75,0.75,-4.5,0.0,-1,1,5,2007,3,4.5,3.0,training,1,16.05508
201109180was,1.0,35.804609544610315,71.0,0.6,0.3333333333333333,1,11.0,18.0,2,2.0,35.804609544610315,13.0,0.0,0.4571428571428571,0.0,1,45.0,-4.5,0.5,1.0,0.6176470588235294,-6.7,0.9,1.0,1.0,1.0,35.804609544610315,6.0,0.0,13.0,1.0,0.5606060606060606,1.0,1.0,5.0,1.0,1.0,17.4,66.0,180,0.3235294117647059,45.0,13.0,29.1,0.0,1.0,15.0,26.0,0.9,0.5,42.5,0.4142857142857143,0.6,27.3,1,1,35.804609544610315,1.0,0.5,66.0,7.0,1.0,11.0,1.0,0.35294117647058826,-4.0,1.0,0.4,1.0,-5.0,0.35294117647058826,0.6,0.35294117647058826,0.5,1.0,7.0,2.0,14.0,0.0,13.0,-14.2,0.5,1.0,0.42857142857142855,1.0,0.5,0,1.0,0.5,0.5294328528952108,1.0,1.0,0.0,0.0,0.6470588235294118,0.0,2.0,-2.5,7.0,0.5,0.4857142857142857,1.0,0.5,0.5,0.5,-220,0.5303030303030303,1.0,2.2,7.0,1.0,1.0,0.5,0.5190258251586375,0.5,24.8,0.6470588235294118,0.4117647058823529,0.0,1.0,0.5454545454545454,-4.5,0.5,-1,1,2,2011,1,4.5,1.0,training,1,5.8845587
201212300was,0.6666666666666666,21.14548034818789,53.0,0.4,0.425531914893617,1,20.0,25.0,1,1.0,21.14548034818789,21.0,0.0,0.3723404255319149,0.0,1,49.0,-3.0,0.4,0.5714285714285714,0.5483870967741935,13.1,1.0,1.0,0.4,0.4,21.14548034818789,6.0,0.0,11.0,0.5333333333333333,0.5744680851063829,0.4,1.0,19.0,0.6666666666666666,0.4,7.1,37.0,155,0.3709677419354839,49.0,21.0,6.1,1.9661519946586024,1.0,21.0,23.0,1.0,0.4,50.0,0.39361702127659576,0.4,7.5,1,0,21.14548034818789,0.75,0.7142857142857143,30.0,7.0,1.0,20.0,0.5714285714285714,0.3709677419354839,-3.5,0.5714285714285714,1.0,0.6666666666666666,3.9,0.5161290322580645,0.6,0.3709677419354839,0.5714285714285714,0.4,9.0,17.0,-0.7,0.0,21.0,1.1,0.4,0.75,0.3723404255319149,0.6,0.75,0,0.75,1.0,0.5133333333333333,0.6,0.75,1.9661519946586024,0.0,0.5483870967741935,1.9661519946586024,1.0,-2.9,7.0,0.33333333333333337,0.4680851063829787,0.5333333333333333,0.4,0.75,0.7142857142857143,-175,0.5638297872340425,0.6666666666666666,0.3,6.0,0.6666666666666666,0.5714285714285714,0.7142857142857143,0.5933333333333334,0.75,14.3,0.5483870967741935,0.4516129032258064,1.0,0.6666666666666666,0.5744680851063829,-3.0,0.75,1,1,17,2012,10,3.0,10.0,training,1,1.8071105
201511190jax,0.5,7.777636709316006,90.0,0.4,0.24390243902439024,1,19.0,30.0,1,1.0,7.777636709316006,20.0,0.0,0.3780487804878049,0.0,1,42.0,-2.5,0.5,0.3333333333333333,0.46,-13.8,0.6,0.6,0.5555555555555556,0.4444444444444444,7.777636709316006,3.0,0.0,29.0,0.2222222222222222,0.4390243902439024,0.4444444444444444,0.0,24.0,0.5555555555555556,0.5555555555555556,-16.4,75.0,125,0.3,43.0,20.0,-2.0,10.262776284578157,1.0,18.0,13.0,0.6,0.5,44.0,0.3780487804878049,0.4,-13.1,1,0,7.777636709316006,0.3333333333333333,0.5,75.0,4.0,1.0,19.0,0.3333333333333333,0.3,-3.0,0.3333333333333333,0.4,0.5555555555555556,2.5,0.16,0.2,0.32,0.5,0.4,5.0,11.0,-2.5,0.0,20.0,-18.4,0.4,0.3333333333333333,0.3780487804878049,0.3333333333333333,0.5,0,0.3333333333333333,0.5,0.43333333333333335,0.25,0.3333333333333333,10.262776284578157,0.0,0.48,10.262776284578157,1.0,-5.5,4.0,0.5,0.2682926829268293,0.2222222222222222,0.5,0.5,0.5,-145,0.4146341463414634,0.5,-16.9,21.0,0.5,0.3333333333333333,0.5,0.4111111111111112,0.5,-5.1,0.46,0.24,1.0,0.5555555555555556,0.4146341463414634,-2.5,0.5,1,1,11,2015,6,2.5,6.0,training,1,5.0758996
200812140mia,0.4615384615384616,43.755926564648384,54.0,0.8,0.3103448275862069,1,10.0,31.0,1,3.0,43.755926564648384,13.0,0.0,0.3793103448275862,0.0,1,41.0,-5.5,0.5,0.2857142857142857,0.4137931034482759,8.5,0.2,0.2,0.5384615384615384,0.4615384615384616,43.755926564648384,6.0,0.0,28.0,0.38461538461538464,0.4655172413793103,0.4615384615384616,1.0,2.0,0.4615384615384616,0.5384615384615384,-16.6,77.0,200,0.3965517241379311,41.0,13.0,7.5,17.70373361659342,0.0,12.0,18.0,0.2,0.4615384615384616,43.0,0.3965517241379311,0.8,5.3,1,0,43.755926564648384,0.75,0.5,77.0,7.0,1.0,10.0,0.2857142857142857,0.3793103448275862,-7.0,0.2857142857142857,0.8,0.4615384615384616,2.4,0.3448275862068966,0.6,0.4655172413793103,0.3333333333333333,0.5,17.0,15.0,5.6,0.0,13.0,-19.8,0.8,0.25,0.4655172413793103,0.6153846153846154,0.5,0,0.25,0.5,0.3692307692307692,0.6153846153846154,0.25,17.70373361659342,0.0,0.4655172413793103,17.70373361659342,3.0,-6.8,7.0,0.5,0.3448275862068966,0.38461538461538464,0.4615384615384616,0.75,0.6666666666666666,-240,0.4137931034482759,0.4615384615384616,-18.5,9.0,0.4615384615384616,0.5714285714285714,0.5,0.5307692307692308,0.5,14.6,0.4137931034482759,0.3103448275862069,0.0,0.4615384615384616,0.4137931034482759,-5.5,0.25,-1,1,15,2008,5,5.5,5.0,training,1,-0.397812
200912060jax,0.3636363636363637,13.788152797884132,71.0,0.5,0.5111111111111111,1,12.0,23.0,1,1.0,13.788152797884132,10.0,3.0,0.5232558139534884,0.0,1,47.5,1.5,0.6,0.2,0.2962962962962963,-6.7,0.2,0.2,0.5,0.5,13.788152797884132,6.0,0.0,5.0,0.4545454545454545,0.4888888888888889,0.5,1.0,7.0,0.3636363636363637,0.5,19.5,54.0,-120,0.5370370370370371,47.5,13.0,10.0,41.413248829456755,1.0,28.0,24.0,0.2,0.5,47.0,0.5232558139534884,0.5,-3.1,1,0,13.788152797884132,1.0,0.8,54.0,7.0,1.0,12.0,0.2,0.5370370370370371,0.0,0.2,0.6,0.3636363636363637,14.4,0.4814814814814815,0.4,0.5,0.6,0.6,6.0,13.0,3.4,0.0,13.0,15.8,0.5,0.25,0.4767441860465117,0.5454545454545454,0.75,0,0.25,1.0,0.6181818181818182,0.5454545454545454,0.25,41.413248829456755,3.0,0.3333333333333333,41.413248829456755,1.0,-1.0,7.0,0.6666666666666667,0.4883720930232558,0.4545454545454545,0.5,0.75,0.8,100,0.4555555555555556,0.3636363636363637,12.9,13.0,0.3636363636363637,0.8,0.8,0.5,0.75,12.3,0.2962962962962963,0.4074074074074074,1.0,0.3636363636363637,0.4444444444444444,1.5,0.5,1,1,13,2009,5,1.5,5.0,training,1,-4.333235
