game_id,label,score
200910180nor,1,0.2277229968676606
201012260kan,1,0.04699960943430396
201310200car,1,0.9871587359121687
201510250kan,1,0.8283935313780941
200712090oti,0,0.36539720910770507
200812140mia,1,0.9718898022074786
201510260crd,1,0.9992208062180261
201711120chi,0,0.011044379596461575
200712020was,0,0.9284786966327078
200811160sfo,1,0.42188498098034716
201010100clt,1,0.7542469619564501
201010310det,1,0.0604650551033881
201611130car,0,0.584518240047796
200810050nyg,1,0.989645582802691
200811170buf,0,0.670765301745442
201012120car,0,0.019306722297497574
201312150jax,0,0.07447537942572736
200710210det,1,0.5670212937034808
201512060rai,0,0.31195620219807546
201411090nor,0,0.9779640564815498
201712240nwe,1,0.9980252140373197
201411230sfo,1,0.9928858192371762
201210220chi,1,0.9833844819948138
201212090buf,0,0.7229330547653108
201510120sdg,0,0.27863923981958794
201510180oti,0,0.7110235313065449
201611060sdg,1,0.012222384506902894
200811230jax,0,0.7698977674469106
200912060crd,1,0.9589847871651124
201010310ram,1,0.7991571270364122
201112170tam,0,0.13773737755180862
201410260nwe,1,0.9288643366264436
201411300atl,1,0.2232076089310643
200711180min,1,0.9990013089922926
201010170tam,0,0.31177010458032867
201212160cle,0,0.30157235318445236
201410120min,0,0.182901577373548
200812070gnb,0,0.9803372170690593
201311240cle,0,0.6977084798458266
201411300htx,1,0.6704929386415086
201612110tam,1,0.8915254229134855
201710220min,1,0.9093018313690268
201712240chi,1,0.6951129394954717
200912130htx,1,0.968181767713087
201411020min,1,0.007495524531585804
201510290nwe,1,0.9981424402932807
201612040atl,0,0.9948210297810817
201412150chi,0,0.09253183740876048
201212100nwe,1,0.6261703528297795
201511150ram,0,0.9712582946265281
201612240chi,0,0.3000511761726215
201712100kan,1,0.9789024831306512
201712170nyg,0,0.07994639715957531
200910110crd,1,0.0901616938253298
201512130phi,1,0.08609933820794946
200910180rai,1,0.30806369196096206
201312220det,0,0.9931086180380961
201610160nwe,1,0.9956773147813259
201612180htx,1,0.9572661932031178
200912270mia,0,0.33989502912973457
201112040nor,1,0.9825875022234396
201411020pit,1,0.992374604310947
201610090clt,1,0.1828684572508804
201611240clt,0,0.6097085754805112
200910250mia,0,0.04675669712967359
200912210was,0,0.08281104354303438
201110160atl,1,0.9580283165220187
201211250nor,0,0.4028592483338199
201410120atl,0,0.9460004553777025
201212090min,1,0.5335345356253317
201511080nwe,1,0.9974672161157049
201312220gnb,0,0.8651061083965749
201512200min,1,0.7948342577332798
201312020sea,1,0.761284345797159
201712160det,1,0.9853666357658732
200711250sdg,1,0.9991920083815988
201011070sea,0,0.04162978474804768
200811020chi,1,0.999720876453256
201011280sea,0,0.5105587929088342
200911010gnb,0,0.9980137213300776
200912200sea,0,0.9720850778174313
201110090buf,1,0.9286322051774973
201510180min,1,0.7785747355898466
200810050dal,1,0.9897367836097797
201110160was,0,0.21858537367550207
201710080phi,1,0.9428379805927518
200710070nor,0,0.014045922245975494
201010240gnb,1,0.9243082529493069
201011140tam,1,0.9811907191313486
201111200chi,1,0.9970232755163768
200812140dal,1,0.008789905050703385
201310130min,0,0.6485319399386443
201611060cle,0,0.00957169768240951
201711260ram,1,0.7714726527344404
201411200rai,1,0.0233500208861381
201512270kan,1,0.9996421677815807
201611270htx,0,0.2824930367031668
201411160crd,1,0.49371486428429007
200810050gnb,0,0.991658890175414
201710080cle,0,0.0038719342128208565
201111060nwe,0,0.9063423495883974
201111200det,1,0.9590720209052331
201210210nyg,1,0.9496495608367908
201311240ram,1,0.9232114861728611
201410120mia,0,0.9359230181918324
201111070phi,0,0.19736690638735344
201112110car,0,0.3397980792198994
201710290nor,1,0.9863901284864
200911010rav,1,0.5925977746311125
201210140atl,1,0.9963518875472832
201610090dal,1,0.9737963513355383
201711260atl,1,0.9971355858868183
200910180pit,1,0.9978509134815542
200912130tam,0,0.057473938848985745
201212020mia,0,0.003660049925708167
201311210atl,0,0.5840181414905582
201711260nwe,1,0.9958004142193073
201012260rai,0,0.2658904258229919
201210210tam,0,0.6777906790941576
200711180sea,1,0.9974845550567313
200812210det,0,0.05724147273403099
200910110det,0,0.011223603480728716
200910260was,0,0.2092252910289864
201012120pit,1,0.9998585718659019
201011070atl,1,0.46595553464063183
201410050nor,1,0.9208994357206312
201711120clt,0,0.05313424807854871
201410190chi,0,0.9676710914981249
201411090rai,0,0.013538403055535829
201410050sdg,1,0.8081857466500972
201511150tam,1,0.013682113558094396
201312080cin,1,0.9199635786227057
201612040cin,1,0.3925260102075957
201212160crd,1,0.14260944853374805
201111130tam,0,0.9685246276666071
201412210car,1,0.6977573364335891
201512270min,1,0.4767134795320999
201711260phi,1,0.9990543992741915
200712230cin,1,0.5661536366281543
200811090det,0,0.13720539460605702
201112040mia,1,0.0269457766808835
