game_id,label,score
200910180nor,1,0.10934977358814693
201012260kan,1,0.07417504270396649
201310200car,1,0.9485804393114174
201510250kan,1,0.9169737551329027
200712090oti,0,0.2137194966061624
200812140mia,1,0.911278538328406
201510260crd,1,0.999612287076175
201711120chi,0,0.00475260606345312
200712020was,0,0.9723121578456491
200811160sfo,1,0.6660435772515425
201010100clt,1,0.9889835157934932
201010310det,1,0.055875934055412683
201611130car,0,0.8014376032139141
200810050nyg,1,0.9635091190097292
200811170buf,0,0.7532943466997007
201012120car,0,0.026941199369997282
201312150jax,0,0.07629527509032744
200710210det,1,0.11034363677563228
201512060rai,0,0.4175082619916844
201411090nor,0,0.9806039878918273
201712240nwe,1,0.997757663510271
201411230sfo,1,0.9944989917409938
201210220chi,1,0.9913493354351213
201212090buf,0,0.49493967583111353
201510120sdg,0,0.25792211147182725
201510180oti,0,0.7582657793058676
201611060sdg,1,0.021841337401998888
200811230jax,0,0.5377479584956357
200912060crd,1,0.9268815497612055
201010310ram,1,0.4437056245811129
201112170tam,0,0.16068137757086612
201410260nwe,1,0.7287574786828973
201411300atl,1,0.6769539641490614
200711180min,1,0.9990005054290917
201010170tam,0,0.27439165060909315
201212160cle,0,0.22288527353673698
201410120min,0,0.7230043477588575
200812070gnb,0,0.991296604033098
201311240cle,0,0.5808339761197169
201411300htx,1,0.617750036442661
201612110tam,1,0.6751777048163533
201710220min,1,0.6348030720983278
201712240chi,1,0.6647997134026686
200912130htx,1,0.9939423742254627
201411020min,1,0.14664162476569204
201510290nwe,1,0.9939015290970367
201612040atl,0,0.9987577709771873
201412150chi,0,0.033123554813630246
201212100nwe,1,0.11782657136640057
201511150ram,0,0.9927160387282604
201612240chi,0,0.19642894123474305
201712100kan,1,0.826972226363811
201712170nyg,0,0.013312799038818065
200910110crd,1,0.5498261489907875
201512130phi,1,0.052267415037697634
200910180rai,1,0.23609603527928133
201312220det,0,0.9912061048760695
201610160nwe,1,0.9774930191943771
201612180htx,1,0.9841600195027151
200912270mia,0,0.2628647755205433
201112040nor,1,0.9930033298694849
201411020pit,1,0.9899543296324932
201610090clt,1,0.13398152390343837
201611240clt,0,0.40253950206646505
200910250mia,0,0.016228621204835925
