Importance,Feature
0.1110652207406919,rankings___h__dave_or_wtddvoa
0.07241396785537722,rankings___v__offensedvoa
0.06414435090698764,rankings___h__estim_winrate
0.06047223363256437,rankings___v__dave_or_wtddvoa
0.05775426014288465,rankings___v__defensedvoa
0.05425818485278663,travel___v_travel_from_last_game_decay
0.054255647743836614,rankings___v__s_t_dvoa
0.053545432391267925,team_history___v_ovr_wr_past_3_seasons
0.05344851702316388,rankings___h__s_t_dvoa
0.05233904425967392,rankings___h__defensedvoa
0.048716116310381655,rankings___h__offensedvoa
0.04822159152325447,team_history___h_ovr_wr_past_3_seasons
0.04564614910538798,rankings___v__estim_winrate
0.03857263253389778,weather___wind_chill
0.03827479776000309,travel___h_travel_from_last_game_decay
0.03731161071748802,weather___humidity_pct
0.031456218769734874,home_field___v_visitor__ovr_wr_ytd
0.029465430790437487,team_history___h_ovr_wr_ytd
0.02566778188592231,home_field___v_visitor__ovr_wr_last_8_games
0.0229708110542576,weather___wind_mph
