Model Score Threshold,F1
0.0,
0.01,0.7218423893486866
0.02,0.724264705882353
0.03,0.7245620573984346
0.04,0.7253494522100492
0.05,0.7230298393267023
0.06,0.7227799227799228
0.07,0.7214647448383326
0.08,0.7207562032296179
0.09,0.7196187450357427
0.1,0.7201283079390537
0.11,0.7202260799354057
0.12,0.7189914599430663
0.13,0.7186218211648893
0.14,0.7178217821782178
0.15,0.7158855246785566
0.16,0.7143451143451144
0.17,0.7134502923976608
0.18,0.7130289065772937
0.19,0.7087542087542088
0.2,0.7081745023295214
0.21,0.7078364565587735
0.22,0.7080479452054794
0.23,0.7079037800687286
0.24,0.7066436583261432
0.25,0.7077189939288812
0.26,0.7067014795474327
0.27,0.7059851463521187
0.28,0.7043859649122807
0.29,0.7025121198765976
0.3,0.7025595763459841
0.31,0.7014595311808933
0.32,0.6986666666666667
0.33,0.6981300089047195
0.34,0.6973214285714286
0.35,0.697362539114886
0.36,0.696236559139785
0.37,0.6960035922766052
0.38,0.6958089229382605
0.39,0.693453724604966
0.4,0.6932487539646579
0.41,0.6939517962710323
0.42,0.6931144550843593
0.43,0.692870201096892
0.44,0.6917431192660549
0.45,0.6921306948918546
0.46,0.6904211013419713
0.47,0.6889818688981869
0.48,0.6878208119458703
0.49,0.6878802058961161
0.5,0.6889097744360902
0.51,0.6877358490566039
0.52,0.6843601895734598
0.53,0.685361216730038
0.54,0.6835081029551954
0.55,0.6813397129186604
0.56,0.6775745909528393
0.57,0.6747337850919651
0.58,0.6731328806983511
0.59,0.6734693877551021
0.6,0.6725231820400196
0.61,0.6728606356968215
0.62,0.6696078431372549
0.63,0.665352390340069
0.64,0.6663366336633663
0.65,0.6633466135458167
0.66,0.6626626626626627
0.67,0.6609829488465396
0.68,0.6592741935483871
0.69,0.6575757575757576
0.7,0.6568378240976106
0.71,0.6541008660213958
0.72,0.6499231163505894
0.73,0.6467866323907456
0.74,0.6460268317853458
0.75,0.6473629782833507
0.76,0.6479750778816199
0.77,0.6443864229765013
0.78,0.641469816272966
0.79,0.6405919661733616
0.8,0.6415694591728527
0.81,0.6368
0.82,0.6344605475040257
0.83,0.6335671883432271
0.84,0.6282608695652173
0.85,0.6233624454148471
0.86,0.6182618261826183
0.87,0.6158098396904367
0.88,0.6087924318308291
0.89,0.600448933782267
0.9,0.5931818181818181
0.91,0.5836216839677046
0.92,0.5766081871345028
0.93,0.5658362989323843
0.94,0.5576923076923077
0.95,0.5445665445665445
0.96,0.5335844318895167
0.97,0.49642625081221575
0.98,0.4588394062078273
0.99,0.3930885529157668
1.0,
