Importance,Feature
0.11054157126097122,rankings___h__estim_winrate
0.07055265881957645,rankings___v__offensedvoa
0.06032318802460307,rankings___v__dave_or_wtddvoa
0.059843133561099555,rankings___h__offensedvoa
0.057605322838710164,rankings___h__dave_or_wtddvoa
0.05522289139380942,travel___v_travel_from_last_game_decay
0.05466736695414995,team_history___h_ovr_wr_past_3_seasons
0.050505511074326374,rankings___v__s_t_dvoa
0.0499054479024916,team_history___v_ovr_wr_past_3_seasons
0.049508766583882466,rankings___v__defensedvoa
0.048973411059517,rankings___h__s_t_dvoa
0.04699826191872635,rankings___v__estim_winrate
0.04433104872086664,rankings___h__defensedvoa
0.042091858550883175,travel___h_travel_from_last_game_decay
0.03615980221361658,weather___wind_chill
0.03463636830610129,home_field___v_visitor__ovr_wr_ytd
0.03421145009592253,team_history___h_ovr_wr_ytd
0.032764687152073126,home_field___v_visitor__ovr_wr_last_8_games
0.032558736891356875,weather___wind_mph
0.028598516677316294,weather___humidity_pct
