Importance,Feature
0.09973405482695406,rankings___h__estim_winrate
0.08083006764130972,rankings___v__offensedvoa
0.07258430627361423,rankings___h__dave_or_wtddvoa
0.05837566391766913,rankings___h__offensedvoa
0.05649354129279537,travel___v_travel_from_last_game_decay
0.053917428769854996,rankings___v__dave_or_wtddvoa
0.052642543820772596,rankings___h__s_t_dvoa
0.052001188437160874,team_history___v_ovr_wr_past_3_seasons
0.047812733963350666,rankings___v__s_t_dvoa
0.04693505941430724,team_history___h_ovr_wr_past_3_seasons
0.044927746919255517,travel___h_travel_from_last_game_decay
0.044504291044037664,rankings___v__estim_winrate
0.04366347428803525,rankings___h__defensedvoa
0.043080396728521424,rankings___v__defensedvoa
0.041196879643853976,weather___wind_chill
0.0334938793459076,home_field___v_visitor__ovr_wr_last_8_games
0.03302466402497477,weather___wind_mph
0.03237865365466097,home_field___v_visitor__ovr_wr_ytd
0.03170065371350136,weather___humidity_pct
0.03070277227946254,team_history___h_ovr_wr_ytd
