Importance,Feature
0.1018949708277163,rankings___h__estim_winrate
0.0674995582582375,rankings___h__dave_or_wtddvoa
0.06506565928517635,rankings___v__offensedvoa
0.06270311021503673,travel___v_travel_from_last_game_decay
0.060028013256994826,team_history___v_ovr_wr_past_3_seasons
0.05919895770069233,rankings___h__offensedvoa
0.05868459631164481,team_history___h_ovr_wr_past_3_seasons
0.05792973254675322,rankings___h__defensedvoa
0.05332313747910551,rankings___h__s_t_dvoa
0.04768074020067354,rankings___v__estim_winrate
0.04230856219436067,rankings___v__s_t_dvoa
0.0409886179968228,home_field___v_visitor__ovr_wr_last_8_games
0.03882363461733535,weather___wind_mph
0.03775501387349696,rankings___v__dave_or_wtddvoa
0.037089166694794964,rankings___v__defensedvoa
0.03590106378827242,home_field___v_visitor__ovr_wr_ytd
0.03534111543059441,weather___wind_chill
0.035266223555750285,travel___h_travel_from_last_game_decay
0.031997264378891256,weather___humidity_pct
0.030520861387649676,team_history___h_ovr_wr_ytd
