game_id,label,score
201511080nyj,0,0.27903986
201609180rai,0,0.34719524
200911220dal,0,0.6335858
201511010pit,0,0.36251786
201112110oti,0,0.62883365
201412070mia,0,0.6782013
201611130was,1,0.082122065
200712160kan,0,0.37605232
200912130nyg,0,0.55272937
201212090was,1,0.27213007
201309080car,0,0.12574628
201512060chi,0,0.51176417
201610020pit,1,0.08826318
201411090nyj,1,0.765666
201412210rai,1,0.69908506
201610230phi,1,0.6635691
201012050rav,0,0.5616433
201210070cin,0,0.10613486
201412280kan,1,0.8940835
201601160nwe,1,0.952798
201711120buf,0,0.14116374
201512060tam,1,0.07932281
201612190was,0,0.4644432
200912100cle,1,0.45598507
201309290den,1,0.14202061
201012120nor,1,0.65034384
201710300kan,1,0.43084967
201701010was,0,0.65993804
200809210nwe,0,0.8171432
201201010phi,1,0.9062086
201710290tam,0,0.14322627
201109110chi,1,0.3484849
201510110atl,0,0.4152481
201712250htx,0,0.86726457
200911010buf,0,0.70781606
200911150ram,1,0.8089664
201711230dal,0,0.8451407
200911080nwe,0,0.18567136
201110090den,0,0.3120409
201112110mia,0,0.71074295
200809210nyg,0,0.6942935
201011010clt,1,0.54883534
201212160chi,0,0.56831497
201312010htx,1,0.7170794
201712250phi,0,0.35204765
201801140pit,0,0.48200628
200911010nyj,0,0.05930779
200912030buf,0,0.18212043
201411240nor,0,0.47115746
201412110ram,0,0.52978915
201711120oti,0,0.7578662
200909200sdg,0,0.25252208
200911150car,1,0.78645444
200710210nor,0,0.25421783
201412140det,0,0.21981648
201512200was,1,0.56127423
200712230crd,0,0.34088787
201101230pit,1,0.39672354
201409070chi,0,0.17358348
200911190car,0,0.22570947
201111200nyg,0,0.67027336
201111240rav,1,0.7752666
201201220nwe,0,0.40272602
201209160jax,0,0.51548666
201510040sdg,0,0.6371929
201511090sdg,0,0.18068713
201211250clt,1,0.11990676
201501040clt,1,0.81355524
201611240det,1,0.08946853
201511220phi,0,0.22506282
201710080det,0,0.5507465
201712310pit,0,0.8315146
200811030was,0,0.09331268
201611130pit,0,0.2720119
201701010den,1,0.6920829
200710140chi,0,0.85415024
200712090sea,1,0.41330236
200912060kan,0,0.09698853
201010240chi,0,0.2731152
201311170nyg,1,0.26984772
201612110phi,0,0.7338274
200710210den,1,0.49287602
