,regression_label,regression_score,LOWESS Wide Window,LOWESS Tight Window,OLS
113,-24.0,4.253245,-6.0826805795616865,-5.920730484154468,-2.2030435306943676
114,-24.0,4.8727771,-6.077812549483344,-5.922037710539454,-2.2030435306943676
115,-24.0,7.394298599999999,-6.067166350603657,-5.921359926591833,-2.2030435306943676
116,-23.0,-10.612957000000002,-6.059787451124512,-5.918794792905539,-2.021199590066887
117,-23.0,-6.7151146,-6.045349302406031,-5.917470417764754,-2.021199590066887
118,-23.0,-6.434778700000001,-6.023685547845108,-5.918693017228416,-2.021199590066887
119,-23.0,-5.8851676,-6.011595520940519,-5.920919770448125,-2.021199590066887
120,-23.0,-2.4426212000000005,-5.999577706871457,-5.922836422944348,-2.021199590066887
121,-23.0,-2.2650425,-5.9762357372996515,-5.9245723988514625,-2.021199590066887
122,-23.0,-2.076987,-5.975275167968422,-5.9246418853899945,-2.021199590066887
123,-23.0,1.3429841999999999,-5.972728148125506,-5.924809058308725,-2.021199590066887
124,-23.0,2.0005393,-5.965243873081969,-5.9213889465645915,-2.021199590066887
125,-23.0,5.809267,-5.938076632562443,-5.910750234837878,-2.021199590066887
126,-23.0,9.456415,-5.902514246946605,-5.909331268056214,-2.021199590066887
127,-23.0,15.612559,-5.8598841380107665,-5.893011819559429,-2.021199590066887
128,-22.0,-7.8023215,-5.827370113393817,-5.885423740290565,-1.8393556494394074
129,-22.0,-5.785012999999999,-5.807598440656078,-5.882888028246328,-1.8393556494394074
130,-22.0,-4.925258599999999,-5.786587073717468,-5.8816476632316395,-1.8393556494394074
131,-22.0,-4.487021400000001,-5.763638774299496,-5.883454819940437,-1.8393556494394074
132,-22.0,-3.8352150000000003,-5.763246201504645,-5.8835172184225035,-1.8393556494394074
133,-22.0,-2.511507,-5.725626485403717,-5.88711261672785,-1.8393556494394074
134,-22.0,-2.31613162,-5.723944062025245,-5.887675297309243,-1.8393556494394074
135,-22.0,-2.04533645,-5.7216275680624324,-5.888479428907045,-1.8393556494394074
136,-22.0,-0.03247475,-5.718722120591146,-5.889536734797606,-1.8393556494394074
137,-22.0,2.1227384,-5.713566394981829,-5.891548708929968,-1.8393556494394074
138,-22.0,13.120601,-5.712241140026684,-5.892094341061381,-1.8393556494394074
139,-21.0,-15.2357365,-5.703397593032814,-5.896039837626357,-1.6575117088119273
140,-21.0,-11.239288,-5.6866732376391855,-5.904993604870743,-1.6575117088119273
141,-21.0,-9.223348,-5.6802327171796705,-5.9089760870346595,-1.6575117088119273
142,-21.0,-9.1522045,-5.626707366981827,-5.946096917403716,-1.6575117088119273
143,-21.0,-9.000913,-5.60112019746811,-5.949932109396001,-1.6575117088119273
144,-21.0,-8.628809,-5.596127799575765,-5.946751545662651,-1.6575117088119273
145,-21.0,-8.10942,-5.593003321454904,-5.948161687514733,-1.6575117088119273
146,-21.0,-6.055989,-5.559051968640045,-5.965857929808363,-1.6575117088119273
147,-21.0,-4.703369,-5.556095987395852,-5.967090594592699,-1.6575117088119273
148,-21.0,-4.2364334999999995,-5.5301925422775575,-5.9801483890809966,-1.6575117088119273
149,-21.0,-4.230470700000001,-5.524369326260933,-5.9859318609315535,-1.6575117088119273
150,-21.0,-4.17859,-5.50049099950201,-6.007380806834504,-1.6575117088119273
151,-21.0,-3.5440574,-5.493296266238048,-6.015022912237549,-1.6575117088119273
152,-21.0,-2.582861,-5.485380886215669,-6.022570655418468,-1.6575117088119273
153,-21.0,-1.5296352,-5.47080468964143,-6.016994893929324,-1.6575117088119273
154,-21.0,-0.6834756,-5.459214187495578,-6.018645119894817,-1.6575117088119273
155,-21.0,0.33112638,-5.43951647486569,-6.033743872501368,-1.6575117088119273
156,-21.0,0.35044115,-5.428825042954482,-6.041120573323205,-1.6575117088119273
157,-21.0,2.8397392999999997,-5.40228735158984,-6.045813718422333,-1.6575117088119273
158,-21.0,2.8525946,-5.369535608859906,-6.038367137752543,-1.6575117088119273
159,-21.0,3.70210645,-5.367156662596839,-6.036224317878567,-1.6575117088119273
160,-21.0,5.0591851,-5.347107147911504,-6.021754176814599,-1.6575117088119273
161,-21.0,5.8532453,-5.337156918137261,-6.021505178592851,-1.6575117088119273
162,-21.0,7.4172864,-5.302509979422924,-6.016016157866322,-1.6575117088119273
163,-21.0,13.283266000000001,-5.294833750078861,-6.010808097076734,-1.6575117088119273
164,-21.0,14.151685,-5.265560950501067,-6.005649326181174,-1.6575117088119273
165,-20.0,-8.0490715,-5.26285034736835,-6.002136995708765,-1.4756677681844472
166,-20.0,-7.6126804,-5.247613075009178,-5.987457719151466,-1.4756677681844472
