,accuracy
1,0.7777777777777778
2,0.754874651810585
3,0.7320754716981132
4,0.7227011494252874
5,0.702002355712603
6,0.689620758483034
7,0.6735930735930736
8,0.6620795107033639
9,0.6454483230663929
10,0.6245353159851301
11,0.6113314447592068
12,0.5974842767295597
13,0.5875984251968503
14,0.5787494123178185
15,0.5716886663632226
