Importance,Feature
0.1601263262376519,line___h_ml
0.062331304464616336,travel___v_travel_from_last_game_decay
0.05772405149651141,team_history___h_ovr_wr_past_2_seasons
0.05750064765767765,team_history___v_close_wr_past_2_seasons
0.0487337498876267,team_history___h_close_wr_past_2_seasons
0.037426760929168065,line___open_ou
0.036760021118776194,travel___h_travel_from_last_game_decay
0.03609227376744912,line___close_ou
0.03411476991608328,weather___wind_mph
0.032011868348829436,line___h_close_line
0.028581527287174644,team_history___h_close_wr_past_5_games
0.028502758513001658,weather___humidity_pct
0.026072483403294495,team_history___h_ovr_wr_ytd
0.025274285988415787,time_date___week_id
0.023550572742365595,weather___temperature
0.023291625251623073,weather___wind_chill
0.022722205219405347,home_field___v_visitor__close_wr_last_8_games
0.022044237711688633,travel___v_home_body_time
0.020878344055476183,team_history___v_close_wr_ytd
0.020392234418990546,home_field___v_visitor__close_wr_ytd
0.019500988021032308,home_field___h_home__ovr_wr_last_8_games
0.01858725348503821,home_field___h_home__close_wr_last_8_games
0.018065773667531,travel___h_body_clock_from_last_wk
0.017162551027414857,home_field___h_home__close_wr_ytd
0.014974581170465691,team_history___h_close_wr_ytd
0.014912918277292703,time_date___game_time_local
0.014257102650037226,travel___v_tz_change_last_game
0.01339326039101379,home_field___v_visitor__ovr_wr_last_4_games
0.010945799644623373,travel___h_days_since_last_game
0.01041396294746211,travel___h_tz_change_last_game
0.008960221645353735,travel___v_days_since_last_game
0.006848990956241954,matchup___h_wr_ytd
0.005883466802801858,home_field___h_consecutive_home
0.0058833297598891035,time_date___day_of_week
0.0057594057379351865,home_field___v_consecutive_visitor
0.005691407739445013,matchup___is_same_division
0.004626937660595765,weather___is_grass
0.0,weather___is_dome
