Importance,Feature
0.1469679771298479,line___h_ml
0.05842628315387705,team_history___v_close_wr_past_2_seasons
0.05623449415846421,travel___v_travel_from_last_game_decay
0.05604162047754323,team_history___h_ovr_wr_past_2_seasons
0.0477854795237477,team_history___h_close_wr_past_2_seasons
0.0470596320491637,line___h_close_line
0.04494541136262583,travel___h_travel_from_last_game_decay
0.03968910629468342,line___open_ou
0.03649117754029981,line___close_ou
0.031681801317992024,weather___wind_mph
0.029295196306779632,weather___humidity_pct
0.02716412663098008,team_history___h_ovr_wr_ytd
0.02676978273887908,home_field___v_visitor__close_wr_last_8_games
0.026675494921740955,time_date___week_id
0.02617488698612076,home_field___v_visitor__close_wr_ytd
0.0235038338831147,weather___temperature
0.02250485178473981,weather___wind_chill
0.022300060622488734,home_field___h_home__close_wr_last_8_games
0.022207358114314735,team_history___v_close_wr_ytd
0.019610502064403585,team_history___h_close_wr_past_5_games
0.017921334844528708,travel___v_home_body_time
0.017231328305149514,travel___h_body_clock_from_last_wk
0.017231223914108397,team_history___h_close_wr_ytd
0.016918931292389586,travel___v_tz_change_last_game
0.015690220801067214,home_field___v_visitor__ovr_wr_last_4_games
0.014987903383351264,home_field___h_home__ovr_wr_last_8_games
0.013987962465289876,home_field___h_home__close_wr_ytd
0.011668995873324409,travel___h_days_since_last_game
0.010834546224693044,time_date___game_time_local
0.008636437847783208,travel___h_tz_change_last_game
0.008604076270465475,travel___v_days_since_last_game
0.007912692388066439,home_field___v_consecutive_visitor
0.006186722400689381,matchup___is_same_division
0.005816403172884395,home_field___h_consecutive_home
0.0053273877201944165,time_date___day_of_week
0.004999345824184974,matchup___h_wr_ytd
0.004515410210022761,weather___is_grass
0.0,weather___is_dome
