Model Score Threshold,F1
0.0,
0.01,0.7363700731649754
0.02,0.736842105263158
0.03,0.7356881851400732
0.04,0.7383706620723604
0.05,0.7378063877197326
0.06,0.7385767790262173
0.07,0.7387477998491325
0.08,0.7358538442019792
0.09,0.7357671687515956
0.1,0.7339496661530559
0.11,0.7323506594259116
0.12,0.7318087318087318
0.13,0.7304075235109719
0.14,0.7289915966386554
0.15,0.7279431129839349
0.16,0.7269362939466032
0.17,0.7253390055836214
0.18,0.7260602827420645
0.19,0.7259100642398287
0.2,0.725067385444744
0.21,0.7240725697265096
0.22,0.7237163814180929
0.23,0.7229637700898938
0.24,0.7229969920700027
0.25,0.7251782775644542
0.26,0.7239196256537297
0.27,0.7213930348258706
0.28,0.7190449750138812
0.29,0.7168758716875873
0.3,0.7166853303471445
0.31,0.7155293456894131
0.32,0.7138028169014085
0.33,0.712591756070017
0.34,0.7104815864022662
0.35,0.7100085543199317
0.36,0.70945558739255
0.37,0.7097329888027561
0.38,0.7079850100893629
0.39,0.7063583815028902
0.4,0.7066666666666666
0.41,0.7060191916254726
0.42,0.7059509918319719
0.43,0.7054694355074583
0.44,0.704084631207758
0.45,0.7032124963159445
0.46,0.7019515079834417
0.47,0.7002967359050445
0.48,0.6982142857142857
0.49,0.6969244550612124
0.5,0.695235241234642
0.51,0.694869486948695
0.52,0.6941105769230769
0.53,0.6931647094248721
0.54,0.6930274675520676
0.55,0.6939146230699363
0.56,0.6919805589307411
0.57,0.6914407554066403
0.58,0.6903304773561811
0.59,0.6895494943303708
0.6,0.6875768757687577
0.61,0.6856084002470662
0.62,0.6838030349953546
0.63,0.6821849782743638
0.64,0.6801493466085875
0.65,0.6787500000000001
0.66,0.676913425345044
0.67,0.6777742848160955
0.68,0.6742424242424242
0.69,0.6710984488762266
0.7,0.6681500317863954
0.71,0.6643222506393862
0.72,0.6636713735558408
0.73,0.6619309008718114
0.74,0.6597469996756407
0.75,0.6558018252933507
0.76,0.6527004909983634
0.77,0.6493078444297957
0.78,0.6490241481971551
0.79,0.6471566345194546
0.8,0.6427854034147974
0.81,0.6392170097873776
0.82,0.6353101567825494
0.83,0.6298076923076923
0.84,0.6253891387063301
0.85,0.6210268948655256
0.86,0.6165202108963093
0.87,0.6141342756183746
0.88,0.6078571428571428
0.89,0.6012314378848244
0.9,0.5955425648520278
0.91,0.5896678966789668
0.92,0.5778443113772455
0.93,0.5669829222011386
0.94,0.5576923076923078
0.95,0.549096622152396
0.96,0.5288655631812677
0.97,0.5047737650477376
0.98,0.4655396618985695
0.99,0.38461538461538464
1.0,
