Percentile,Did Not Cover,Covered,success
0,107,33,0.2357142857142857
1,184,96,0.34285714285714286
2,150,130,0.4642857142857143
3,145,135,0.48214285714285715
4,121,159,0.5678571428571428
5,118,162,0.5785714285714286
6,106,174,0.6214285714285714
7,100,180,0.6428571428571429
8,77,203,0.725
9,68,212,0.7571428571428571
10,25,114,0.8201438848920863
