Feature,full,1,0,3,2,4,Importance,StdDev
weather___wind_chill,0.02375213264523797,0.023291625251623076,0.02250485178473981,0.02089629100296174,0.022377751862861332,0.029363600498047336,0.02368682408004666,0.003289368330125879
home_field___h_home__close_wr_last_8_games,0.02369260748980589,0.01858725348503821,0.02230006062248873,0.01972105857549484,0.019162529794572888,0.0202150413803049,0.019997188771579914,0.0014240347192186291
home_field___h_home__ovr_wr_last_8_games,0.02273816225189908,0.019500988021032308,0.014987903383351263,0.018816717509786862,0.017063668693642238,0.017639247394839363,0.017601705000530408,0.0017468817062472428
home_field___v_visitor__close_wr_last_8_games,0.02228246505324556,0.022722205219405347,0.026769782738879082,0.030698093595276,0.02534931172452888,0.020971760832498618,0.025302230822117588,0.003764331373171077
team_history___v_close_wr_ytd,0.02192022183357058,0.020878344055476183,0.02220735811431473,0.015692288018800123,0.02126816312851132,0.02008346741743092,0.020025924146906654,0.0025402827038008198
team_history___h_ovr_wr_ytd,0.02098779885928051,0.026072483403294492,0.02716412663098008,0.02720894358800349,0.027166376701213562,0.02878669218889672,0.02727972450247767,0.0009694848128346539
travel___v_home_body_time,0.020944754601618026,0.022044237711688636,0.017921334844528708,0.01676550542797196,0.020417443274913568,0.02352024675235803,0.020133753602292182,0.0028035093071705013
home_field___v_visitor__close_wr_ytd,0.020536142898380245,0.020392234418990542,0.02617488698612076,0.022857300129674768,0.018425423630688564,0.016671719407294467,0.02090431291455382,0.003738819144170856
team_history___h_close_wr_ytd,0.017335108063738155,0.014974581170465691,0.017231223914108397,0.02025425258996854,0.016180530256909964,0.017763300325618108,0.01728077765141414,0.0019752166622971543
home_field___h_home__close_wr_ytd,0.01732624975779046,0.017162551027414857,0.013987962465289877,0.02126671972428774,0.0156205659604082,0.020011234388680927,0.017609806713216318,0.0030172313396714793
time_date___game_time_local,0.016116349980841802,0.014912918277292703,0.010834546224693044,0.013653870030080556,0.018657050994946037,0.017013371864406383,0.015014351478283745,0.003024785640997489
travel___h_body_clock_from_last_wk,0.01588623849605544,0.018065773667531003,0.017231328305149514,0.0155774801651474,0.01191899461061844,0.014573140573792684,0.015473343464447805,0.002411732288702954
travel___v_tz_change_last_game,0.01544034241508794,0.014257102650037224,0.016918931292389586,0.014115182739011878,0.02141447086119942,0.016065473223173175,0.016554232153162256,0.0029673042080183964
travel___h_days_since_last_game,0.013671687970113354,0.010945799644623371,0.011668995873324407,0.012545094479006992,0.012743174673381128,0.01171930301526501,0.011924473537120181,0.0007281154221026987
home_field___v_visitor__ovr_wr_last_4_games,0.013412832744914095,0.013393260391013791,0.015690220801067214,0.013517960169530987,0.011983116716923136,0.018056515565350283,0.014528214728777083,0.0023762062420290054
travel___v_days_since_last_game,0.009761049345682926,0.008960221645353735,0.008604076270465475,0.01174685085208703,0.010097423095946757,0.008920110465943184,0.009665736465959236,0.0012940461834250595
travel___h_tz_change_last_game,0.009528225989566541,0.01041396294746211,0.008636437847783208,0.009379876645738113,0.011304938661156269,0.009248780725088378,0.009796799365445615,0.0010578235744079865
home_field___h_consecutive_home,0.008181788920255213,0.0058834668028018575,0.0058164031728843955,0.0048497945979502025,0.005888445406550482,0.004636629399634207,0.005414947875964229,0.0006184767841132575
home_field___v_consecutive_visitor,0.0077262824026283925,0.005759405737935186,0.007912692388066439,0.0088735226664118,0.004912773991064336,0.007151906570363143,0.006922060270768181,0.001599326710790723
matchup___is_same_division,0.00727931474084263,0.005691407739445013,0.006186722400689381,0.006133764755523972,0.006154415277846317,0.008125908658792907,0.006458443766459518,0.0009540002249146873
time_date___day_of_week,0.005301031325672829,0.0058833297598891035,0.005327387720194417,0.003011227792736457,0.005606028530382285,0.0037759875208113244,0.004720792264802718,0.001256817549239018
matchup___h_wr_ytd,0.0051069607503499035,0.006848990956241954,0.004999345824184974,0.006801619797106459,0.010036637261717793,0.00547239698365842,0.00683179816458192,0.0019671078462429096
weather___is_grass,0.005028157234897671,0.004626937660595765,0.0045154102100227606,0.005484885130255194,0.005080119232420442,0.0044620645544489685,0.004833883357548626,0.0004378744979048739
weather___is_dome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
