game_id,team_history___v_ovr_wr_ytd,line___h_ml,home_field___v_visitor__close_wr_last_8_games,team_history___v_pfr_wr_ytd,home_field___h_home__open_wr_last_8_games,rankings___h__dave_or_wtddvoa,team_history___h_ovr_wr_past_2_seasons,line___h_close_line,rankings___v__def_rank,team_history___h_close_wr_ytd,travel___v_home_body_time,time_date___game_time_local,time_date___week_id,line___h_pfr_line,home_field___h_home__close_wr_last_8_games,home_field___v_visitor__open_wr_last_4_games,team_history___h_close_wr_past_3_seasons,home_field___v_visitor__close_wr_last_4_games,weather___temperature,rankings___h__estim_winrate,team_history___h_pfr_wr_past_5_games,rankings___v__s_t_dvoa,travel___v_tz_change_last_10_days,team_history___v_close_wr_past_3_seasons,team_history___v_pfr_wr_past_2_seasons,team_history___h_ovr_wr_ytd,team_history___v_close_wr_past_2_seasons,travel___h_body_clock_from_last_wk,rankings___h__totaldvoa,matchup___h_wr_past_5_games,home_field___v_visitor__close_wr_ytd,home_field___h_home__ovr_wr_last_8_games,rankings___v__dave_or_wtddvoa,travel___v_dist_from_home,home_field___h_home__ovr_wr_ytd,home_field___h_home__open_wr_last_4_games,home_field___v_visitor__open_wr_ytd,team_history___v_close_wr_ytd,rankings___h__defensedvoa,team_history___h_ovr_wr_past_5_games,line___pfr_ou,home_field___h_consecutive_home,rankings___h__off_rank,travel___h_travel_from_last_10_days,matchup___h_wr_past_2_seasons,travel___v_tz_change_last_game,travel___v_travel_from_last_game_decay,matchup___h_wr_past_3_seasons,rankings___h__def_rank,travel___h_same_stadium_last_game,matchup___is_same_conf,team_history___v_pfr_wr_past_5_games,home_field___v_visitor__ovr_wr_last_4_games,travel___h_travel_from_last_game,time_date___is_sunday,time_date___is_superbowl,rankings___v__estim_winrate,home_field___v_is_home,team_history___h_open_wr_ytd,team_history___v_ovr_wr_past_2_seasons,line___v_ml,travel___v_days_since_last_game,rankings___h__s_t_rank,home_field___h_home__pfr_wr_last_4_games,weather___is_dome,team_history___h_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_3_seasons,team_history___h_close_wr_past_5_games,home_field___v_visitor__pfr_wr_last_8_games,team_history___v_open_wr_past_3_seasons,team_history___h_open_wr_past_5_games,weather___humidity_pct,rankings___v__defensedvoa,rankings___h__offensedvoa,rankings___v__s_t_rank,rankings___v__off_rank,travel___h_travel_from_last_game_decay,team_history___h_pfr_wr_ytd,home_field___h_home__open_wr_ytd,team_history___v_close_wr_past_5_games,weather___wind_chill,line___open_ou,home_field___h_home__pfr_wr_ytd,travel___v_same_stadium_last_game,rankings___h__s_t_dvoa,travel___v_body_clock_from_last_wk,weather___wind_mph,team_history___v_ovr_wr_past_3_seasons,line___h_open_line,team_history___h_pfr_wr_past_2_seasons,team_history___h_open_wr_past_2_seasons,travel___v_travel_from_last_game,travel___h_days_since_last_game,home_field___v_visitor__open_wr_last_8_games,team_history___v_ovr_wr_past_5_games,home_field___v_visitor__ovr_wr_last_8_games,line___close_ou,rankings___v__offensedvoa,home_field___v_visitor__pfr_wr_last_4_games,home_field___h_home__close_wr_last_4_games,home_field___h_home__pfr_wr_last_8_games,team_history___v_open_wr_ytd,travel___h_tz_change_last_game,time_date___game_time_eastern,team_history___v_open_wr_past_5_games,home_field___h_is_home,matchup___is_same_division,weather___is_grass,matchup___h_wr_ytd,team_history___h_open_wr_past_3_seasons,home_field___h_home__close_wr_ytd,home_field___h_home__ovr_wr_last_4_games,travel___h_tz_change_last_10_days,home_field___v_visitor__pfr_wr_ytd,rankings___v__totaldvoa,travel___v_travel_from_last_10_days,team_history___h_close_wr_past_2_seasons,home_field___v_visitor__ovr_wr_ytd,time_date___is_playoffs,team_history___h_ovr_wr_past_3_seasons,time_date___day_of_week,home_field___v_consecutive_visitor,team_history___v_open_wr_past_2_seasons,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,label,dataset,fold,score
200712020rai,0.4545454545454545,170,0.2,0.2727272727272727,0.0,-29.0,0.2727272727272727,3.5,23.0,0.3636363636363637,14.0,13.0,13.0,3.0,0.0,0.25,0.3636363636363637,0.25,60.0,0.2363636363636364,0.4,-3.4,-2.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,15.0,-28.7,0.0,0.2727272727272727,0.2,-4.5,17.295681034350757,0.2727272727272727,0.0,0.2727272727272727,0.2727272727272727,12.6,0.2,41.5,1,26.0,27.74701021042268,0.0,-2.0,34.827297504924225,0.0,28.0,0,1.0,0.4,0.25,27.74701021042268,1.0,0.0,0.490909090909091,0.0,0.3636363636363637,0.4545454545454545,-200,7.0,17.0,0.0,1,0.3636363636363637,0.2727272727272727,0.4,0.2,0.2727272727272727,0.4,50.0,8.8,-14.5,25.0,10.0,27.74701021042268,0.3636363636363637,0.3636363636363637,0.4,60.0,42.0,0.3636363636363637,0,-1.6,15.0,19.0,0.4545454545454545,3.5,0.3636363636363637,0.3636363636363637,34.827297504924225,7.0,0.2,0.4,0.4,41.0,8.5,0.25,0.0,0.0,0.2727272727272727,-2.0,16.0,0.4,1.0,1.0,1,0.0,0.3636363636363637,0.3636363636363637,0.25,-2.0,0.2727272727272727,-3.7,34.827297504924225,0.3636363636363637,0.4545454545454545,0.0,0.2727272727272727,6.0,2,0.2727272727272727,1,1,13,2007,14,3.5,1,training,0,0.38072926
201212160mia,0.15384615384615385,-365,0.75,0.4615384615384616,0.5833333333333334,-8.3,0.3793103448275862,-7.5,28.0,0.5,13.0,13.0,15.0,-7.5,0.5833333333333334,0.75,0.5222222222222223,0.75,80.0,0.4846153846153846,0.4,-0.9,0.0,0.4888888888888889,0.4655172413793103,0.38461538461538464,0.4482758620689655,10.0,-5.9,1.0,0.4230769230769231,0.5,-32.7,4.58438453022868,0.38461538461538464,0.5,0.4615384615384616,0.4230769230769231,-2.9,0.2,38.0,1,25.0,43.755926564648384,0.5,0.0,4.58438453022868,0.5,12.0,0,1.0,0.4,0.0,43.755926564648384,1.0,0.0,0.12307692307692307,0.0,0.5,0.2413793103448276,305,7.0,12.0,0.5,1,0.5111111111111111,0.5,0.4,0.8333333333333334,0.4666666666666667,0.3,60.0,13.1,-9.8,19.0,30.0,43.755926564648384,0.5,0.5,0.4,80.0,37.5,0.5,0,1.0,13.0,13.0,0.3333333333333333,-7.0,0.5172413793103449,0.5517241379310345,4.58438453022868,7.0,0.8333333333333334,0.2,0.16666666666666666,38.5,-20.9,0.75,0.5,0.5833333333333334,0.4615384615384616,3.0,13.0,0.4,1.0,0.0,1,0.5,0.5333333333333333,0.5,0.5,3.0,0.4615384615384616,-34.8,4.58438453022868,0.5344827586206896,0.15384615384615385,0.0,0.4,6.0,1,0.4137931034482759,1,1,15,2012,21,7.5,1,training,0,0.8121554
200709300min,1.0,-105,1.0,1.0,1.0,1.1,0.3333333333333333,0.0,13.0,0.6666666666666666,12.0,12.0,4.0,1.0,1.0,1.0,0.6666666666666666,1.0,68.0,0.5190258251586375,0.6666666666666666,7.1,0.0,1.0,1.0,0.3333333333333333,1.0,12.0,13.6,0.5,1.0,1.0,14.0,5.217279900062871,0.3333333333333333,1.0,1.0,1.0,-17.2,0.3333333333333333,38.0,1,24.0,6.050478013256477,0.5,0.0,5.217279900062871,0.5,6.0,0,1.0,1.0,1.0,6.050478013256477,1.0,0.0,0.5294328528952108,0.0,0.6666666666666666,1.0,-115,7.0,9.0,1.0,1,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,-2.7,-8.2,6.0,10.0,6.050478013256477,0.6666666666666666,0.6666666666666666,1.0,68.0,40.0,0.6666666666666666,0,4.6,12.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,5.217279900062871,7.0,1.0,1.0,1.0,38.0,14.5,1.0,1.0,1.0,1.0,0.0,13.0,1.0,1.0,1.0,0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,24.3,5.217279900062871,0.6666666666666666,1.0,0.0,0.3333333333333333,6.0,1,1.0,-1,-1,4,2007,-7,0.0,0,training,0,0.67936707
201012050nyg,0.4545454545454545,-400,0.6,0.5454545454545454,0.3333333333333333,21.7,0.5555555555555556,-7.5,24.0,0.4545454545454545,13.0,13.0,13.0,-7.5,0.3333333333333333,0.75,0.5340909090909091,0.75,33.0,0.7181818181818183,0.4,0.2,0.0,0.4534883720930232,0.4814814814814815,0.6363636363636364,0.4814814814814815,13.0,20.6,0.8,0.5454545454545454,0.6666666666666666,-14.6,3.3788187678159165,0.6363636363636364,0.25,0.5909090909090909,0.5454545454545454,-12.9,0.6,43.0,2,13.0,0.0,1.0,0.0,3.3788187678159165,1.0,3.0,1,1.0,0.4,0.75,0.0,1.0,0.0,0.3818181818181817,0.0,0.4545454545454545,0.3333333333333333,310,7.0,29.0,0.25,1,0.5340909090909091,0.4651162790697674,0.4,0.6,0.4534883720930232,0.4,51.0,10.9,12.2,16.0,23.0,0.0,0.4545454545454545,0.4545454545454545,0.4,22.0,45.5,0.4545454545454545,0,-4.5,13.0,17.0,0.3953488372093023,-8.0,0.4259259259259259,0.4259259259259259,3.3788187678159165,7.0,0.6,0.4,0.6,43.0,-3.6,0.75,0.25,0.3333333333333333,0.5909090909090909,0.0,13.0,0.4,1.0,1.0,0,0.5,0.5113636363636364,0.4545454545454545,0.75,0.0,0.5454545454545454,-14.3,3.3788187678159165,0.4259259259259259,0.4545454545454545,0.0,0.6136363636363636,6.0,1,0.5185185185185185,1,1,13,2010,24,7.5,1,training,0,0.66723067
201210280det,0.5714285714285714,-150,0.5,0.7142857142857143,0.0,-2.3,0.5217391304347826,-1.5,2.0,0.3333333333333333,10.0,13.0,8.0,-3.0,0.0,0.5,0.5512820512820513,0.5,68.0,0.5499999999999999,0.4,2.4,3.0,0.5487804878048781,0.6739130434782609,0.3333333333333333,0.6304347826086957,12.0,-1.7,0.0,0.5714285714285714,0.5,18.5,39.6359693450482,0.3333333333333333,0.0,0.5714285714285714,0.5714285714285714,2.5,0.2,42.5,1,8.0,4.596032875165277,0.5,3.0,14.572309906257265,0.5,18.0,0,1.0,0.8,0.25,4.596032875165277,1.0,0.0,0.7285714285714285,0.0,0.3333333333333333,0.4782608695652174,130,10.0,32.0,0.0,1,0.5512820512820513,0.573170731707317,0.4,0.5,0.5609756097560976,0.4,0.0,-25.1,11.1,12.0,22.0,4.596032875165277,0.3333333333333333,0.3333333333333333,0.6,68.0,43.0,0.3333333333333333,0,-10.3,10.0,0.0,0.4634146341463415,-3.0,0.4130434782608696,0.43478260869565216,39.61164423164736,6.0,0.5,0.6,0.25,43.0,-5.8,0.5,0.0,0.0,0.5714285714285714,1.0,13.0,0.6,1.0,0.0,0,0.5,0.5512820512820513,0.3333333333333333,0.5,1.0,0.7142857142857143,21.7,39.61164423164736,0.4130434782608696,0.5714285714285714,0.0,0.4615384615384616,6.0,2,0.6521739130434783,1,1,8,2012,4,1.5,1,training,0,0.42251164
201311030buf,1.0,180,1.0,0.625,0.875,-7.4,0.375,4.5,3.0,0.625,12.0,13.0,9.0,4.5,1.0,1.0,0.4625,1.0,36.0,0.4625,0.6,6.5,1.0,0.475,0.4166666666666667,0.375,0.4166666666666667,12.0,-7.0,0.8,0.625,0.5,17.3,16.132848483271648,0.375,0.875,0.6875,0.625,-6.0,0.4,40.5,1,21.0,17.08773272090244,1.0,1.0,16.132848483271648,1.0,7.0,0,1.0,0.6,1.0,17.08773272090244,1.0,0.0,0.7125,0.0,0.5625,0.4166666666666667,-210,7.0,27.0,1.0,1,0.4625,0.475,0.6,1.0,0.4875,0.5,58.0,-12.7,-9.3,3.0,16.0,17.08773272090244,0.625,0.5625,0.6,30.0,43.0,0.625,0,-3.7,12.0,7.0,0.425,3.5,0.5,0.4791666666666667,16.132848483271648,7.0,1.0,1.0,1.0,41.0,-1.6,1.0,1.0,1.0,0.6875,1.0,13.0,0.6,1.0,0.0,0,0.5,0.45,0.625,0.5,1.0,0.625,17.6,16.132848483271648,0.5,1.0,0.0,0.375,6.0,1,0.4375,-1,-1,9,2013,-10,4.5,0,training,0,0.42180207
200711250crd,0.2,-550,0.2,0.25,0.75,-0.4,0.5,-10.0,30.0,0.7,13.0,14.0,12.0,-10.5,0.75,0.0,0.7,0.0,68.0,0.45,0.6,4.6,1.0,0.2,0.25,0.5,0.2,16.0,-1.1,0.0,0.2,0.75,-54.0,10.954953051665726,0.5,0.75,0.25,0.2,-2.6,0.4,38.0,1,20.0,28.2995639277357,0.0,1.0,10.954953051665726,0.0,13.0,0,1.0,0.0,0.0,28.2995639277357,1.0,0.0,0.13,0.0,0.7,0.2,450,7.0,17.0,0.75,1,0.65,0.25,0.6,0.2,0.25,0.6,0.0,16.3,-2.2,8.0,32.0,28.2995639277357,0.65,0.7,0.0,68.0,38.0,0.65,0,-1.5,13.0,0.0,0.2,-10.5,0.65,0.7,10.954953051665726,7.0,0.2,0.0,0.2,37.5,-39.9,0.0,0.75,0.75,0.25,-2.0,16.0,0.0,1.0,1.0,1,0.0,0.7,0.7,0.75,-2.0,0.25,-51.6,10.954953051665726,0.7,0.2,0.0,0.5,6.0,1,0.25,-1,-1,12,2007,-6,10.0,0,training,0,0.6586276
200711250nwe,0.5,-3000,0.6,0.5,1.0,74.2,1.0,-23.5,19.0,0.9,20.0,20.0,12.0,-24.5,1.0,0.75,0.9,0.75,39.0,1.0,0.8,-4.4,0.0,0.5,0.5,1.0,0.5,20.0,73.7,0.5,0.5,1.0,2.5,4.475625623630594,1.0,1.0,0.4,0.5,-16.9,1.0,51.5,1,1.0,7.553602599349705,0.5,0.0,4.475625623630594,0.5,3.0,0,0.0,0.6,0.75,7.553602599349705,1.0,0.0,0.58,0.0,0.95,0.5,1800,7.0,7.0,1.0,1,0.9,0.5,0.8,0.6,0.4,0.9,49.0,3.6,51.3,29.0,6.0,7.553602599349705,0.9,0.95,0.6,39.0,50.5,0.9,0,5.5,20.0,8.0,0.5,-22.0,0.9,0.95,4.475625623630594,7.0,0.6,0.6,0.6,51.0,13.9,0.75,1.0,1.0,0.4,0.0,20.0,0.4,1.0,0.0,0,0.5,0.95,0.9,1.0,0.0,0.5,5.9,4.475625623630594,0.9,0.5,0.0,1.0,6.0,1,0.4,-1,1,12,2007,3,23.5,1,training,0,0.79234993
200811090phi,0.875,-150,0.6666666666666666,0.75,0.75,35.4,0.5416666666666666,-3.0,7.0,0.75,20.0,20.0,10.0,-1.5,0.75,0.6666666666666666,0.5833333333333334,0.6666666666666666,48.0,0.8375,0.6,2.2,0.0,0.7142857142857143,0.7142857142857143,0.625,0.7142857142857143,17.0,36.6,0.0,0.75,0.75,42.3,1.4212504514335256,0.625,0.75,0.625,0.75,-16.1,0.6,42.5,1,5.0,47.78760988485297,0.0,0.0,1.4212504514335256,0.0,6.0,0,1.0,0.8,0.6666666666666666,47.78760988485297,1.0,0.0,0.9,0.0,0.75,0.75,130,7.0,6.0,0.75,1,0.5833333333333334,0.7142857142857143,0.6,0.6666666666666666,0.6785714285714286,0.6,63.0,-15.5,17.6,10.0,1.0,47.78760988485297,0.75,0.75,0.8,48.0,43.5,0.75,0,2.9,20.0,5.0,0.75,-2.5,0.5833333333333334,0.5833333333333334,1.4212504514335256,7.0,0.6666666666666666,0.8,0.6666666666666666,43.0,25.0,0.6666666666666666,0.75,0.75,0.625,3.0,20.0,0.6,1.0,1.0,1,0.5,0.5833333333333334,0.75,0.75,3.0,0.75,42.7,1.4212504514335256,0.5833333333333334,0.875,0.0,0.5416666666666666,6.0,1,0.6785714285714286,-1,-1,10,2008,-5,3.0,0,training,0,0.79065144
201009260nor,0.5,-175,0.0,0.5,1.0,9.3,0.8571428571428571,-3.0,7.0,0.25,13.0,12.0,3.0,-3.0,0.5,0.0,0.5675675675675675,0.0,68.0,0.5190258251586375,0.5,5.7,-1.0,0.6,0.6666666666666666,1.0,0.6666666666666666,10.0,8.5,0.8,0.5,1.0,25.9,6.837996272373936,1.0,1.0,0.5,0.5,7.1,1.0,49.5,1,9.0,33.224595984426976,1.0,-1.0,6.837996272373936,0.75,22.0,0,1.0,0.8,0.0,33.224595984426976,1.0,0.0,0.5294328528952108,0.0,0.5,0.5555555555555556,155,7.0,11.0,0.5,1,0.5675675675675675,0.6,0.5,0.0,0.6285714285714286,0.6,0.0,-21.1,13.4,7.0,6.0,33.224595984426976,0.25,0.5,0.8,68.0,50.0,0.25,0,2.3,13.0,0.0,0.6,-4.5,0.5,0.5238095238095238,6.837996272373936,6.0,0.0,0.8,0.0,49.0,19.4,0.0,0.5,0.5,0.5,2.0,13.0,0.8,1.0,1.0,0,0.5,0.6081081081081081,0.25,1.0,2.0,0.5,46.2,6.837996272373936,0.5,0.5,0.0,0.7027027027027027,6.0,1,0.6666666666666666,-1,-1,3,2010,-3,3.0,0,training,0,0.35338205
201210210htx,0.8333333333333334,-265,0.5,0.3333333333333333,0.6666666666666666,15.2,0.6666666666666666,-6.5,17.0,0.6666666666666666,13.0,12.0,7.0,-6.5,0.6666666666666666,0.5,0.55,0.5,68.0,0.7166666666666667,0.6,6.4,-1.0,0.5,0.4791666666666667,0.8333333333333334,0.4791666666666667,12.0,18.2,0.0,0.3333333333333333,0.6666666666666666,14.7,21.095568140206602,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,-16.7,0.8,47.5,2,9.0,0.0,0.0,-1.0,21.095568140206602,0.0,4.0,1,1.0,0.2,0.5,0.0,1.0,0.0,0.6,0.0,0.6666666666666666,0.75,225,7.0,30.0,0.6666666666666666,1,0.55,0.5,0.6,0.5,0.5,0.6,0.0,2.8,10.5,5.0,8.0,0.0,0.6666666666666666,0.6666666666666666,0.2,68.0,47.0,0.6666666666666666,0,-9.1,13.0,0.0,0.7380952380952381,-4.5,0.6875,0.6875,21.095568140206602,7.0,0.5,0.8,0.5,47.0,12.3,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,13.0,0.2,1.0,0.0,1,0.5,0.575,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,15.9,21.095568140206602,0.6875,0.8333333333333334,0.0,0.55,6.0,1,0.4791666666666667,1,1,7,2012,30,6.5,1,training,0,0.8552506
201511020car,0.42857142857142855,-235,0.3333333333333333,0.2857142857142857,1.0,12.6,0.6041666666666666,-5.0,21.0,0.8333333333333334,21.0,21.0,8.0,-6.5,0.6666666666666666,0.3333333333333333,0.5853658536585366,0.3333333333333333,60.0,0.7999999999999999,0.8,-0.4,0.0,0.5795454545454546,0.5769230769230769,1.0,0.5769230769230769,21.0,16.2,0.5,0.2857142857142857,1.0,-8.8,6.983280217186759,1.0,1.0,0.21428571428571427,0.2857142857142857,-16.8,1.0,46.5,2,9.0,0.0,0.5,0.0,5.0037391058307366,0.5,6.0,1,0.0,0.4,0.6666666666666666,0.0,0.0,0.0,0.31428571428571433,0.0,1.0,0.6153846153846154,195,8.0,28.0,0.6666666666666666,1,0.5609756097560976,0.5795454545454546,0.8,0.3333333333333333,0.5340909090909091,1.0,100.0,5.3,4.7,20.0,20.0,0.0,0.8333333333333334,1.0,0.4,60.0,45.5,0.8333333333333334,0,-5.2,21.0,7.0,0.6363636363636364,-7.0,0.5416666666666666,0.5833333333333334,6.983280217186759,8.0,0.3333333333333333,0.6,0.6666666666666666,45.0,-4.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.21428571428571427,0.0,21.0,0.3,1.0,0.0,1,0.5,0.5853658536585366,0.8333333333333334,1.0,0.0,0.2857142857142857,-10.2,6.983280217186759,0.5833333333333334,0.42857142857142855,0.0,0.6463414634146342,0.0,1,0.5192307692307693,-1,1,8,2015,3,5.0,1,training,0,0.7512423
200709160mia,1.0,155,0.5,1.0,0.5,-13.0,0.0,3.0,29.0,0.5,15.0,16.0,2.0,3.5,0.5,0.5,0.5,0.5,89.0,0.5190258251586375,0.5,4.4,1.0,1.0,1.0,0.0,1.0,16.0,-0.8,0.5,1.0,0.5,-3.0,18.03663909977965,0.0,0.5,1.0,1.0,-3.1,0.0,40.5,1,15.0,13.382158304283353,0.5,1.0,18.03663909977965,0.5,20.0,0,0.0,1.0,0.5,13.382158304283353,1.0,0.0,0.5294328528952108,0.0,0.5,1.0,-175,7.0,13.0,0.5,1,0.5,1.0,0.5,0.5,1.0,0.5,60.0,29.5,-5.9,11.0,1.0,13.382158304283353,0.5,0.5,1.0,89.0,39.0,0.5,0,2.0,15.0,9.0,1.0,4.0,0.5,0.5,18.03663909977965,7.0,0.5,1.0,0.5,39.0,83.8,0.5,0.5,0.5,1.0,0.0,16.0,1.0,1.0,0.0,1,0.5,0.5,0.5,0.5,0.0,1.0,58.7,18.03663909977965,0.5,1.0,0.0,0.0,6.0,1,1.0,-1,-1,2,2007,-17,3.0,0,training,0,0.35587898
201512270mia,0.42857142857142855,-140,0.42857142857142855,0.42857142857142855,0.2,-23.0,0.43333333333333335,-2.5,15.0,0.2857142857142857,13.0,13.0,16.0,-2.5,0.2,0.5,0.4239130434782609,0.5,82.0,0.31428571428571433,0.0,0.0,0.0,0.5784313725490197,0.5757575757575758,0.35714285714285715,0.5757575757575758,10.0,-22.2,0.33333333333333337,0.42857142857142855,0.4,-18.7,15.019977469725847,0.38461538461538464,0.25,0.3928571428571429,0.42857142857142855,10.3,0.2,43.0,1,24.0,37.50674063821729,0.5,0.0,15.019977469725847,1.0,28.0,0,1.0,0.4,0.25,37.50674063821729,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.5757575757575758,120,7.0,23.0,0.25,1,0.4239130434782609,0.5784313725490197,0.0,0.42857142857142855,0.5392156862745098,0.0,69.0,0.5,-9.2,18.0,31.0,37.50674063821729,0.2857142857142857,0.3076923076923077,0.4,82.0,44.0,0.3076923076923077,0,-2.6,13.0,15.0,0.6078431372549019,-1.0,0.36666666666666653,0.4,15.019977469725847,7.0,0.42857142857142855,0.4,0.42857142857142855,44.0,-17.5,0.5,0.25,0.2,0.3928571428571429,3.0,13.0,0.4,1.0,0.0,1,0.5,0.43478260869565216,0.3076923076923077,0.5,3.0,0.42857142857142855,-17.9,15.019977469725847,0.36666666666666653,0.42857142857142855,0.0,0.4565217391304348,6.0,1,0.5303030303030303,-1,-1,16,2015,-6,2.5,0,training,0,0.30340394
200911300nor,0.7,-130,0.3333333333333333,0.6,0.6,30.4,0.6923076923076923,-2.0,9.0,0.7,21.0,20.0,12.0,-1.5,0.6,0.3333333333333333,0.5595238095238095,0.3333333333333333,68.0,0.8099999999999999,0.4,1.2,-1.0,0.5666666666666667,0.5769230769230769,1.0,0.5961538461538461,21.0,32.5,0.5,0.5555555555555556,1.0,42.0,22.39314728416777,1.0,0.5,0.5555555555555556,0.6,-7.9,1.0,56.5,1,3.0,7.8309242576084115,0.5,-1.0,16.045391747655973,0.5,7.0,0,0.0,0.8,0.0,7.8309242576084115,0.0,0.0,0.75,0.0,0.7,0.6923076923076923,110,8.0,23.0,0.5,1,0.5595238095238095,0.5555555555555556,0.4,0.3333333333333333,0.5777777777777777,0.4,0.0,-5.9,26.0,12.0,1.0,5.611102622827172,0.7,0.7,0.8,68.0,56.0,0.7,0,-1.4,21.0,0.0,0.8,-3.0,0.6730769230769231,0.7115384615384616,22.39314728416777,8.0,0.3333333333333333,0.8,0.0,56.5,32.5,0.3333333333333333,0.5,0.6,0.6,-1.0,21.0,0.8,1.0,0.0,0,0.5,0.5833333333333334,0.7,1.0,-1.0,0.5555555555555556,39.7,22.39314728416777,0.6730769230769231,0.6666666666666666,0.0,0.5952380952380952,0.0,1,0.5961538461538461,1,1,12,2009,21,2.0,1,training,0,0.20253298
201012190tam,0.2307692307692308,-210,0.5,0.6923076923076923,0.4166666666666667,-0.4,0.3793103448275862,-4.0,20.0,0.6538461538461539,13.0,13.0,15.0,-4.0,0.3333333333333333,0.75,0.5,0.5,54.0,0.5307692307692308,0.6,1.5,0.0,0.4777777777777778,0.4827586206896552,0.6153846153846154,0.4827586206896552,13.0,-0.8,0.5,0.6923076923076923,0.5,-8.7,14.374400619218882,0.6153846153846154,0.375,0.6538461538461539,0.6923076923076923,7.2,0.6,43.0,1,14.0,12.300593938286069,0.5,0.0,14.374400619218882,1.0,23.0,0,1.0,0.4,0.0,12.300593938286069,1.0,0.0,0.4230769230769231,0.0,0.6923076923076923,0.1724137931034483,175,7.0,21.0,0.25,1,0.4888888888888889,0.4666666666666667,0.7,0.5,0.4444444444444444,0.7,96.0,6.5,7.5,12.0,23.0,12.300593938286069,0.6153846153846154,0.6923076923076923,0.4,54.0,42.5,0.6153846153846154,0,-1.2,13.0,10.0,0.1111111111111111,-5.5,0.4827586206896552,0.5172413793103449,14.374400619218882,7.0,0.6666666666666666,0.2,0.0,43.0,-3.3,0.5,0.25,0.3333333333333333,0.6538461538461539,0.0,13.0,0.4,1.0,0.0,1,0.5,0.4777777777777778,0.6538461538461539,0.5,0.0,0.6923076923076923,-8.3,14.374400619218882,0.5,0.2307692307692308,0.0,0.4444444444444444,6.0,1,0.4310344827586207,-1,-1,15,2010,-3,4.0,0,training,0,0.6020476
201212020gnb,0.5454545454545454,-380,0.2,0.4545454545454545,0.4,21.6,0.7857142857142857,-7.0,20.0,0.5454545454545454,12.0,12.0,13.0,-7.5,0.4,0.25,0.625,0.25,45.0,0.7181818181818183,0.6,5.2,0.0,0.4069767441860465,0.4444444444444444,0.6363636363636364,0.4444444444444444,13.0,23.7,0.8,0.4545454545454545,0.8,-3.2,5.217279900062871,0.6363636363636364,0.5,0.4545454545454545,0.4545454545454545,-7.5,0.8,47.0,1,5.0,14.465839952623732,1.0,0.0,2.676431224317191,1.0,7.0,0,1.0,0.4,0.25,14.465839952623732,1.0,0.0,0.5272727272727272,0.0,0.5454545454545454,0.3333333333333333,310,7.0,12.0,0.5,1,0.6041666666666666,0.4069767441860465,0.6,0.2,0.3953488372093023,0.6,79.0,2.3,15.0,6.0,20.0,14.465839952623732,0.4545454545454545,0.5454545454545454,0.3,45.0,47.0,0.4545454545454545,0,1.3,12.0,8.0,0.3488372093023256,-9.5,0.5714285714285714,0.6071428571428571,2.676431224317191,7.0,0.2,0.4,0.2,47.0,-3.7,0.25,0.5,0.4,0.4545454545454545,-1.0,13.0,0.4,1.0,1.0,1,0.5,0.625,0.5454545454545454,1.0,-1.0,0.4545454545454545,-0.8,2.676431224317191,0.6071428571428571,0.5454545454545454,0.0,0.75,6.0,2,0.4444444444444444,1,1,13,2012,9,7.0,1,training,0,0.4006971
200811130nwe,0.6666666666666666,-147,0.5,0.5555555555555556,0.5,-6.5,0.8571428571428571,-3.0,11.0,0.6111111111111112,20.0,20.0,11.0,-3.5,0.5,0.5,0.5535714285714286,0.5,44.0,0.4888888888888889,0.6,2.4,0.0,0.46,0.46,0.6666666666666666,0.46,20.0,-5.2,1.0,0.5555555555555556,0.8,11.5,3.089632680480765,0.6666666666666666,0.625,0.5555555555555556,0.5555555555555556,11.0,0.6,42.5,2,19.0,0.0,1.0,0.0,3.089632680480765,1.0,21.0,1,1.0,0.6,0.5,0.0,0.0,0.0,0.5666666666666667,0.0,0.6111111111111112,0.4,127,4.0,6.0,0.5,1,0.5357142857142857,0.46,0.7,0.5,0.46,0.7,99.0,-5.4,2.6,10.0,18.0,0.0,0.5555555555555556,0.6111111111111112,0.6,44.0,40.0,0.5555555555555556,0,3.2,20.0,6.0,0.4,-3.0,0.5357142857142857,0.5714285714285714,3.089632680480765,4.0,0.5,0.8,0.5,41.0,3.0,0.5,0.625,0.4,0.5555555555555556,0.0,20.0,0.6,1.0,1.0,0,1.0,0.5714285714285714,0.6111111111111112,0.75,0.0,0.5555555555555556,10.7,3.089632680480765,0.5535714285714286,0.6666666666666666,0.0,0.8571428571428571,3.0,1,0.46,-1,-1,11,2008,-3,3.0,0,training,0,0.72221756
