Importance,Feature
0.10406307297793614,line___h_ml
0.03773062229722382,line___h_open_line
0.030134539501732182,line___v_ml
0.023943487180170493,rankings___v__offensedvoa
0.020039024059894092,rankings___v__defensedvoa
0.01803842530559297,travel___v_dist_from_home
0.01708905451371267,team_history___v_open_wr_past_3_seasons
0.016909966993511077,rankings___v__s_t_dvoa
0.015558143650401932,rankings___h__s_t_dvoa
0.015026899675752051,team_history___v_ovr_wr_past_2_seasons
0.01472818898127996,team_history___v_pfr_wr_past_3_seasons
0.01435181534965271,rankings___h__dave_or_wtddvoa
0.014287283783719773,team_history___v_pfr_wr_past_2_seasons
0.013958012545742703,team_history___h_open_wr_past_3_seasons
0.013640480895137792,rankings___h__s_t_rank
0.013607430756476854,travel___v_travel_from_last_game_decay
0.013460922521713306,weather___humidity_pct
0.013162710386839234,rankings___v__def_rank
0.013107733571066192,team_history___v_ovr_wr_past_3_seasons
0.012737809531621347,travel___v_travel_from_last_10_days
0.012588518889548048,line___open_ou
0.012129444020589995,team_history___h_ovr_wr_past_3_seasons
0.012122632568091068,rankings___v__totaldvoa
0.012080119871177615,travel___h_travel_from_last_game_decay
0.011966836158721206,rankings___h__totaldvoa
0.011456880772778311,rankings___h__defensedvoa
0.011455424915244771,rankings___v__s_t_rank
0.010759261924565127,home_field___v_visitor__ovr_wr_last_8_games
0.010506042725715658,weather___wind_mph
0.010273953918421676,team_history___v_open_wr_past_2_seasons
0.010258004009270747,rankings___v__estim_winrate
0.010220196513370739,rankings___v__dave_or_wtddvoa
0.010200027392920322,rankings___h__estim_winrate
0.01019702869307605,line___pfr_ou
0.010138337327625641,team_history___h_ovr_wr_past_2_seasons
0.01005862683656294,time_date___week_id
0.010048189032376451,weather___temperature
0.009985880645923203,rankings___v__off_rank
0.00988498833876852,travel___v_travel_from_last_game
0.009738936900446186,team_history___v_close_wr_past_2_seasons
0.009565167641348266,team_history___h_pfr_wr_past_3_seasons
0.009528344458292145,team_history___h_close_wr_past_3_seasons
0.009480796760094083,rankings___h__offensedvoa
0.009348712675802886,line___close_ou
0.009036765674189044,team_history___v_close_wr_past_3_seasons
0.008179037839319753,home_field___h_home__ovr_wr_ytd
0.007469623417027148,team_history___h_close_wr_past_5_games
0.007445400729387796,team_history___h_pfr_wr_past_2_seasons
0.007415632696750774,weather___wind_chill
0.007212401014423375,rankings___h__off_rank
0.007161868897967419,line___h_pfr_line
0.006898959726168264,team_history___h_open_wr_past_2_seasons
0.006803317123063042,team_history___h_close_wr_past_2_seasons
0.006792407037721971,home_field___h_home__ovr_wr_last_8_games
0.006644326247101861,rankings___h__def_rank
0.0065420224492389175,matchup___h_wr_past_5_games
0.006485964821711969,home_field___h_home__close_wr_last_8_games
0.006393227741940788,home_field___v_visitor__close_wr_last_8_games
0.006386933481213938,travel___h_travel_from_last_10_days
0.006218216530288045,team_history___v_open_wr_ytd
0.006064612211177988,team_history___v_ovr_wr_ytd
0.006018100140337701,home_field___h_home__pfr_wr_ytd
0.005893934441915888,home_field___v_visitor__pfr_wr_last_8_games
0.005812970182444745,team_history___h_open_wr_ytd
0.005355192528746668,team_history___h_open_wr_past_5_games
0.005289753387699514,home_field___h_home__open_wr_last_4_games
0.005260501931412751,travel___h_travel_from_last_game
0.005129742382728132,team_history___v_pfr_wr_past_5_games
0.005058944574237093,travel___v_tz_change_last_10_days
0.004997501586695983,home_field___v_visitor__open_wr_last_4_games
0.004851059835839297,home_field___v_visitor__pfr_wr_last_4_games
0.004782648667004755,home_field___v_visitor__ovr_wr_ytd
0.00469622207489384,team_history___h_ovr_wr_ytd
0.004688222405345983,team_history___v_pfr_wr_ytd
0.004586806150971578,home_field___h_home__open_wr_ytd
0.004438827022183355,home_field___v_visitor__close_wr_last_4_games
0.004421308937328424,matchup___h_wr_past_3_seasons
0.004365919373618784,team_history___h_close_wr_ytd
0.0043553136945389806,travel___h_body_clock_from_last_wk
0.00421072533015564,team_history___v_open_wr_past_5_games
0.004168720167950729,team_history___h_ovr_wr_past_5_games
0.004152315521673938,travel___v_home_body_time
0.004012134026297219,time_date___game_time_local
0.0039881485749076444,travel___h_tz_change_last_game
0.0037511086649980774,home_field___v_visitor__open_wr_last_8_games
0.003687396177359016,line___h_close_line
0.003674452250783928,home_field___v_visitor__ovr_wr_last_4_games
0.003493799566971147,home_field___v_consecutive_visitor
0.0034698683625515774,travel___h_days_since_last_game
0.003402514996093617,travel___v_body_clock_from_last_wk
0.00326043272192345,travel___v_days_since_last_game
0.0032137127507407283,travel___v_tz_change_last_game
0.0031054476315948297,team_history___v_ovr_wr_past_5_games
0.0030454321699732102,team_history___h_pfr_wr_ytd
0.003040457991455924,team_history___h_pfr_wr_past_5_games
0.002968817710137952,team_history___v_close_wr_ytd
0.0028337035834940347,team_history___v_close_wr_past_5_games
0.0027414012206945725,home_field___v_visitor__close_wr_ytd
0.002739956507533786,matchup___is_same_conf
0.0026568891470993877,home_field___h_home__pfr_wr_last_8_games
0.002500768088541296,matchup___h_wr_past_2_seasons
0.0024672096794465057,home_field___h_home__open_wr_last_8_games
0.002447915727889132,home_field___h_home__close_wr_last_4_games
0.002403426820176957,home_field___v_visitor__pfr_wr_ytd
0.0022872448088032712,matchup___h_wr_ytd
0.0021151220151041147,home_field___v_visitor__open_wr_ytd
0.0020637937986254557,home_field___h_home__close_wr_ytd
0.0020218265875683217,home_field___h_consecutive_home
0.0019894183922539157,home_field___h_home__ovr_wr_last_4_games
0.0018624885970304579,matchup___is_same_division
0.001761355875067833,time_date___day_of_week
0.0017581448801254518,home_field___h_home__pfr_wr_last_4_games
0.0014591086556491304,travel___h_tz_change_last_10_days
0.0010090962584361454,time_date___game_time_eastern
0.0007348278484308097,weather___is_grass
0.0006790583401449587,travel___h_same_stadium_last_game
0.00010009412577108333,time_date___is_sunday
0.0,travel___v_same_stadium_last_game
0.0,time_date___is_superbowl
0.0,time_date___is_playoffs
0.0,weather___is_dome
0.0,home_field___h_is_home
0.0,home_field___v_is_home
