Feature,full,1,0,3,2,4,Importance,StdDev
rankings___h__off_rank,0.011907517230653392,0.007212401014423375,0.009417947271904523,0.0069227862108647035,0.010023898810239728,0.010156955908403572,0.008746797843167179,0.0015613588847200642
travel___h_travel_from_last_game_decay,0.011872054150276496,0.012080119871177616,0.0054801794134078565,0.004011942432631499,0.009019405089327312,0.009872044515119171,0.008092738264332692,0.003294017781783144
line___close_ou,0.011849632346788251,0.009348712675802886,0.006063939436255429,0.010764434059070179,0.010810310452901244,0.013766090263960657,0.010150697377598078,0.002794082934483923
rankings___v__estim_winrate,0.011575715508880816,0.010258004009270748,0.012927055128670614,0.01275182723095957,0.011940702871868686,0.009474733370771624,0.011470464522308248,0.0015360398770825838
line___open_ou,0.011495862827490143,0.012588518889548048,0.022555406618676742,0.016713968906000003,0.012244326144185769,0.009515843486136068,0.014723612808909329,0.005077520590837743
travel___v_travel_from_last_game_decay,0.011422913846063127,0.013607430756476855,0.013329082208530536,0.017094216712841975,0.011289683176225395,0.01787405442394984,0.01463889345560492,0.0027609603893748733
team_history___v_close_wr_past_2_seasons,0.011384189709180677,0.009738936900446186,0.006798605073795365,0.015004818109144781,0.009143684951111064,0.011590883972713358,0.01045538580144215,0.0030656399763310154
rankings___h__defensedvoa,0.011234166142846596,0.011456880772778313,0.01472923638876377,0.01364119331246237,0.008605533724832656,0.011751773873124292,0.012036923614392282,0.0023459766615641455
team_history___h_pfr_wr_past_3_seasons,0.011045471835408535,0.009565167641348266,0.006299467662259929,0.004886377165357911,0.010624120337759559,0.0086288740178777,0.008000801364920674,0.0023620803331017523
rankings___v__totaldvoa,0.010661175629215742,0.012122632568091068,0.009310138908412985,0.0057304259894441255,0.015113932186438996,0.00972695179711367,0.01040081628990017,0.003486915858382956
team_history___v_open_wr_past_3_seasons,0.010492245950796834,0.01708905451371267,0.01376574722681131,0.013860366414459013,0.00862357657043487,0.010813494730366887,0.012830447891156949,0.003234080771236495
team_history___v_open_wr_past_2_seasons,0.010326338385758251,0.010273953918421676,0.018003460442165223,0.010944660853992802,0.009631637812058379,0.011584044920626929,0.012087551589453002,0.0033866777506399576
rankings___v__dave_or_wtddvoa,0.009263429629949428,0.01022019651337074,0.012587958411482459,0.010768623149549615,0.014144573470033252,0.009276929190340413,0.011399656146955294,0.0019520457721211055
line___h_open_line,0.009152780601404354,0.03773062229722382,0.011265645191467614,0.01610217599389879,0.01265735851772707,0.010349671163401552,0.017621094632743767,0.01145212021647693
team_history___h_open_wr_past_2_seasons,0.008945680104073745,0.006898959726168264,0.010619842572739813,0.007950665416267306,0.0110516987851882,0.008061129000318062,0.008916459100136328,0.0018162746564587275
travel___v_travel_from_last_10_days,0.008854588678065427,0.012737809531621349,0.01356822163564453,0.007692232187631244,0.00673366425733456,0.007537062846728263,0.009653798091791989,0.00322836370112126
time_date___week_id,0.008704209871791853,0.01005862683656294,0.01132938554774242,0.01687707383245285,0.00999571066930945,0.007632530724362607,0.011178665522086054,0.0034541104007469268
line___h_pfr_line,0.008655136120651125,0.007161868897967418,0.010023397605877305,0.005593268923129361,0.06310455462596164,0.03944327395395539,0.025065272801378224,0.025395189970907003
rankings___h__def_rank,0.008504804290456991,0.0066443262471018606,0.006944398997335171,0.007909613873163716,0.008359177882594838,0.006101102733270639,0.007191723946693246,0.0009258216812972422
