Importance,Feature
0.09708812389529353,line___h_ml
0.052011175598558,line___v_ml
0.02255540661867674,line___open_ou
0.020468340652081207,rankings___h__s_t_dvoa
0.019807059190416643,rankings___v__offensedvoa
0.018777967019197362,rankings___v__defensedvoa
0.01867683485613439,rankings___h__s_t_rank
0.018143582456384512,rankings___v__s_t_dvoa
0.018003460442165223,team_history___v_open_wr_past_2_seasons
0.017888909949637734,rankings___h__estim_winrate
0.017639332023189687,travel___v_dist_from_home
0.017440111743270138,team_history___v_ovr_wr_past_3_seasons
0.015501333639219295,rankings___h__dave_or_wtddvoa
0.015227260545306022,team_history___h_ovr_wr_past_2_seasons
0.01472923638876377,rankings___h__defensedvoa
0.014673061999901737,rankings___h__offensedvoa
0.013944349445344745,team_history___h_ovr_wr_past_3_seasons
0.013801478637139462,team_history___v_pfr_wr_past_3_seasons
0.01376574722681131,team_history___v_open_wr_past_3_seasons
0.01356822163564453,travel___v_travel_from_last_10_days
0.013329082208530536,travel___v_travel_from_last_game_decay
0.012927055128670614,rankings___v__estim_winrate
0.012587958411482459,rankings___v__dave_or_wtddvoa
0.012137421634707542,team_history___v_pfr_wr_past_2_seasons
0.011830785317851542,team_history___h_open_wr_past_3_seasons
0.011401127691942466,team_history___v_ovr_wr_past_2_seasons
0.01135361027072081,travel___v_travel_from_last_game
0.01132938554774242,time_date___week_id
0.011265645191467614,line___h_open_line
0.011208928023601563,home_field___h_home__open_wr_ytd
0.01080272213002807,weather___humidity_pct
0.010619842572739813,team_history___h_open_wr_past_2_seasons
0.010530406448766386,home_field___h_home__ovr_wr_ytd
0.010023397605877303,line___h_pfr_line
0.009417947271904524,rankings___h__off_rank
0.009310138908412985,rankings___v__totaldvoa
0.00914386692697011,line___h_close_line
0.009013815045164294,home_field___v_visitor__ovr_wr_last_8_games
0.008777739211117496,line___pfr_ou
0.008598437791977628,weather___wind_mph
0.008517084761849172,home_field___h_home__pfr_wr_ytd
0.008101958651256921,rankings___v__off_rank
0.007769267374218036,team_history___v_close_wr_past_3_seasons
0.007627947934264112,team_history___h_close_wr_past_3_seasons
0.007508193879976188,rankings___h__totaldvoa
0.007086113103649985,rankings___v__def_rank
0.00698518731195398,travel___h_travel_from_last_game
0.006944398997335171,rankings___h__def_rank
0.006881651603966071,matchup___h_wr_past_5_games
0.006824123150451046,time_date___game_time_local
0.006798605073795365,team_history___v_close_wr_past_2_seasons
0.006707052696848998,team_history___h_pfr_wr_past_2_seasons
0.006695247911473484,rankings___v__s_t_rank
0.006666938741098143,weather___wind_chill
0.006428840748514455,home_field___v_visitor__pfr_wr_last_8_games
0.006299467662259929,team_history___h_pfr_wr_past_3_seasons
0.006204490903241488,home_field___v_visitor__open_wr_last_8_games
0.0061597228517949135,home_field___h_home__ovr_wr_last_4_games
0.0060639394362554284,line___close_ou
0.0057384959685861684,team_history___v_pfr_wr_ytd
0.0057065231562534,home_field___h_home__open_wr_last_4_games
0.005480179413407856,travel___h_travel_from_last_game_decay
0.0053251226792878584,home_field___v_visitor__close_wr_ytd
0.005311738272416979,team_history___v_open_wr_ytd
0.005110907196205332,travel___v_body_clock_from_last_wk
0.005054726923882516,team_history___h_close_wr_ytd
0.004944501151006548,team_history___v_ovr_wr_ytd
0.004913569066510261,team_history___h_pfr_wr_ytd
0.004850980009551631,team_history___h_ovr_wr_ytd
0.004766033922714383,matchup___h_wr_past_3_seasons
0.004750060421001872,home_field___v_visitor__pfr_wr_ytd
0.004696989097142223,home_field___h_home__ovr_wr_last_8_games
0.004620162815239768,travel___v_tz_change_last_game
0.004616413990103291,home_field___v_visitor__ovr_wr_ytd
0.004607199989168516,weather___temperature
0.004592139736537094,team_history___v_close_wr_ytd
0.004397133947567978,home_field___h_home__pfr_wr_last_8_games
0.004393348941951287,team_history___v_ovr_wr_past_5_games
0.004344362243482009,team_history___h_close_wr_past_2_seasons
0.0043421141581427136,team_history___h_open_wr_past_5_games
0.004195576774926771,home_field___h_home__close_wr_last_8_games
0.004164599123049907,team_history___h_pfr_wr_past_5_games
0.004054910205807861,home_field___v_visitor__close_wr_last_8_games
0.004023815942775984,travel___v_tz_change_last_10_days
0.0040197543099929805,team_history___h_open_wr_ytd
0.003982152519684748,home_field___v_visitor__open_wr_ytd
0.0039069011116471646,travel___v_days_since_last_game
0.0038515729894453344,home_field___h_home__close_wr_ytd
0.0037775636746064773,team_history___v_open_wr_past_5_games
0.0036534607241729493,home_field___v_consecutive_visitor
0.0034444473351888153,home_field___h_home__pfr_wr_last_4_games
0.0033356679197370006,travel___h_travel_from_last_10_days
0.003322847202911954,home_field___h_home__open_wr_last_8_games
0.003150314842160639,travel___v_home_body_time
0.003136940431578239,travel___h_days_since_last_game
0.0031033227766504136,team_history___h_ovr_wr_past_5_games
0.003051812461246128,home_field___v_visitor__close_wr_last_4_games
0.0030474097009118776,home_field___v_visitor__ovr_wr_last_4_games
0.0028211142664778784,home_field___h_consecutive_home
0.002643825426617791,home_field___v_visitor__open_wr_last_4_games
0.002630925432480954,team_history___v_pfr_wr_past_5_games
0.0024522925868339187,travel___h_body_clock_from_last_wk
0.0023714815387478024,team_history___h_close_wr_past_5_games
0.0022234831511018394,team_history___v_close_wr_past_5_games
0.0021676305393758402,home_field___h_home__close_wr_last_4_games
0.0021584863354118526,home_field___v_visitor__pfr_wr_last_4_games
0.0018017591943421663,travel___h_tz_change_last_game
0.0016804533760190529,matchup___h_wr_past_2_seasons
0.0014362187753858026,matchup___h_wr_ytd
0.0012711877941566157,matchup___is_same_conf
0.0012324548875329601,travel___h_same_stadium_last_game
0.0012178283614211701,travel___h_tz_change_last_10_days
0.0007885222338393634,matchup___is_same_division
0.0007767033428731367,weather___is_grass
0.0005680984707389669,time_date___day_of_week
0.0003112360553230027,time_date___is_sunday
6.734271876989806e-05,time_date___game_time_eastern
2.6422688799679532e-06,travel___v_same_stadium_last_game
0.0,home_field___v_is_home
0.0,weather___is_dome
0.0,time_date___is_superbowl
0.0,home_field___h_is_home
0.0,time_date___is_playoffs
