Importance,Feature
0.09156235745039952,line___h_ml
0.030385251620207405,rankings___v__offensedvoa
0.02861727550408874,line___h_close_line
0.023281762207767908,line___v_ml
0.021959956319845608,team_history___v_ovr_wr_past_3_seasons
0.02060468223565036,rankings___h__totaldvoa
0.02015476252559412,travel___v_dist_from_home
0.019751418047561926,team_history___h_open_wr_past_3_seasons
0.017676473229338723,travel___v_travel_from_last_game
0.017094216712841975,travel___v_travel_from_last_game_decay
0.01687707383245285,time_date___week_id
0.016713968906000003,line___open_ou
0.016493183795644895,rankings___h__s_t_dvoa
0.016394420406089415,team_history___h_ovr_wr_past_2_seasons
0.01625213820902951,rankings___v__s_t_dvoa
0.016102175993898793,line___h_open_line
0.015004818109144781,team_history___v_close_wr_past_2_seasons
0.01391519632105132,rankings___v__defensedvoa
0.013860366414459013,team_history___v_open_wr_past_3_seasons
0.013738001082448789,rankings___h__offensedvoa
0.013641193312462368,rankings___h__defensedvoa
0.013114259923385363,team_history___h_ovr_wr_past_3_seasons
0.013062077830298719,rankings___h__dave_or_wtddvoa
0.01275182723095957,rankings___v__estim_winrate
0.011790120731501716,rankings___v__off_rank
0.01150739638446935,weather___humidity_pct
0.011499450351759859,rankings___v__s_t_rank
0.011046414023860345,weather___wind_chill
0.010944660853992802,team_history___v_open_wr_past_2_seasons
0.01093097750631561,rankings___h__estim_winrate
0.010819763270293546,home_field___v_visitor__close_wr_ytd
0.010768623149549617,rankings___v__dave_or_wtddvoa
0.01076443405907018,line___close_ou
0.009890869231241585,travel___v_tz_change_last_10_days
0.009878690769490373,rankings___h__s_t_rank
0.009341977725993862,line___pfr_ou
0.00929994132248485,team_history___v_ovr_wr_past_2_seasons
0.008785038555462404,team_history___v_ovr_wr_ytd
0.008482347964334275,team_history___v_pfr_wr_past_3_seasons
0.008447796501236492,weather___wind_mph
0.008371664734239745,matchup___h_wr_past_5_games
0.007969870151960738,weather___temperature
0.007950665416267306,team_history___h_open_wr_past_2_seasons
0.007909613873163716,rankings___h__def_rank
0.007800859970068583,home_field___v_visitor__pfr_wr_last_8_games
0.007692232187631244,travel___v_travel_from_last_10_days
0.007633414145644588,team_history___h_pfr_wr_past_2_seasons
0.007597061731264118,team_history___v_open_wr_ytd
0.007437724180320148,home_field___v_visitor__ovr_wr_ytd
0.006922786210864703,rankings___h__off_rank
0.006805697326616346,team_history___h_close_wr_past_3_seasons
0.006604741319163189,team_history___h_close_wr_past_5_games
0.006441306343956651,home_field___v_visitor__ovr_wr_last_8_games
0.006415210190418534,team_history___h_close_wr_past_2_seasons
0.006357829336802977,team_history___v_close_wr_past_3_seasons
0.006214029090253317,home_field___v_visitor__open_wr_ytd
0.006105041610071822,team_history___v_pfr_wr_past_2_seasons
0.005969241596121998,travel___h_travel_from_last_10_days
0.0059012639061252325,travel___v_body_clock_from_last_wk
0.005867839295121814,home_field___v_visitor__close_wr_last_4_games
0.005839559800988832,home_field___h_home__ovr_wr_ytd
0.0057304259894441255,rankings___v__totaldvoa
