Importance,Feature
0.09927215038236605,rankings___h__estim_winrate
0.07118598771954279,rankings___v__offensedvoa
0.05129778436181101,rankings___v__dave_or_wtddvoa
0.050606074318785346,rankings___h__offensedvoa
0.04751050221015972,rankings___h__dave_or_wtddvoa
0.043981539410055066,travel___v_travel_from_last_game_decay
0.042565035310555686,rankings___v__s_t_dvoa
0.042291173978733575,rankings___h__s_t_dvoa
0.03984656574256707,rankings___h__defensedvoa
0.03906080214052217,rankings___v__defensedvoa
0.03875492239473718,team_history___v_ovr_wr_past_3_seasons
0.03559141544779334,team_history___h_ovr_wr_past_3_seasons
0.03531056106973259,travel___h_travel_from_last_game_decay
0.03369836251048258,team_history___v_ovr_wr_past_2_seasons
0.0332820887667017,rankings___v__estim_winrate
0.029678229720505465,weather___wind_mph
0.028668727121761068,team_history___h_ovr_wr_past_2_seasons
0.028442358755887878,team_history___h_ovr_wr_ytd
0.028172885808611235,home_field___v_visitor__ovr_wr_ytd
0.027435317592735826,weather___humidity_pct
0.024912399622731167,time_date___week_id
0.024582756748942933,home_field___v_visitor__ovr_wr_last_8_games
0.022052589204180423,weather___temperature
0.021082372934679124,travel___v_home_body_time
0.020150726531875537,home_field___h_home__ovr_wr_last_8_games
0.01595582418348295,weather___wind_chill
0.013388816227966876,travel___v_tz_change_last_10_days
0.011222029782093674,travel___v_days_since_last_game
