Importance,Feature
0.09513550439965739,rankings___h__estim_winrate
0.05879245430493039,rankings___v__offensedvoa
0.0570189811588364,rankings___h__dave_or_wtddvoa
0.05211088257557745,rankings___h__offensedvoa
0.05006263598540959,rankings___v__estim_winrate
0.04508205682346593,rankings___v__s_t_dvoa
0.04103116344132038,travel___v_travel_from_last_game_decay
0.03994160859395234,rankings___h__s_t_dvoa
0.03952107755527498,rankings___h__defensedvoa
0.03909864989183406,rankings___v__dave_or_wtddvoa
0.03857099713281523,team_history___v_ovr_wr_past_3_seasons
0.03813909451865311,team_history___h_ovr_wr_past_2_seasons
0.03602754382082879,team_history___v_ovr_wr_past_2_seasons
0.034569161375309986,team_history___h_ovr_wr_past_3_seasons
0.034074739583582585,rankings___v__defensedvoa
0.03253270378291794,home_field___v_visitor__ovr_wr_last_8_games
0.030081587321550526,home_field___v_visitor__ovr_wr_ytd
0.029108108152147098,travel___h_travel_from_last_game_decay
0.026752922315752662,weather___humidity_pct
0.025849214123590408,weather___wind_mph
0.025422287191246846,home_field___h_home__ovr_wr_last_8_games
0.021876039203865834,team_history___h_ovr_wr_ytd
0.021512526579386144,time_date___week_id
0.01958460505424379,weather___temperature
0.01944575711255049,weather___wind_chill
0.017953969021380724,travel___v_home_body_time
0.017543794046686066,travel___v_days_since_last_game
0.013159934933232847,travel___v_tz_change_last_10_days
