Model Score Threshold,F1
0.0,
0.01,0.7216420597767375
0.02,0.71973587674248
0.03,0.7201492537313431
0.04,0.7222641509433961
0.05,0.7232415902140672
0.06,0.7212988017008118
0.07,0.7194693718298868
0.08,0.721259842519685
0.09,0.7225089321159189
0.1,0.7189124350259897
0.11,0.7165861513687601
0.12,0.7133603238866397
0.13,0.711671411142741
0.14,0.7083844580777096
0.15,0.7072869493618774
0.16,0.7068538398018167
0.17,0.7067606802156781
0.18,0.7058823529411764
0.19,0.7057837384744342
0.2,0.7059814658803707
0.21,0.7064297800338409
0.22,0.7069332199064228
0.23,0.705982905982906
0.24,0.7064377682403434
0.25,0.7062876830318691
0.26,0.707000864304235
0.27,0.706086956521739
0.28,0.7053182214472538
0.29,0.7035087719298246
0.3,0.7045354469396742
0.31,0.7055702917771883
0.32,0.7045252883762201
0.33,0.7047279214986618
0.34,0.7037203047960557
0.35,0.7035040431266846
0.36,0.7014858171994597
0.37,0.6991869918699186
0.38,0.6971894832275612
0.39,0.6963636363636364
0.4,0.6958904109589041
0.41,0.6956521739130435
0.42,0.6945337620578778
0.43,0.69432918395574
0.44,0.6919518963922293
0.45,0.6901997213190897
0.46,0.6899441340782123
0.47,0.6878802058961161
0.48,0.6876172607879925
0.49,0.6898823529411764
0.5,0.6908919301557339
0.51,0.690667929891047
0.52,0.6872917658257972
0.53,0.68675274988044
0.54,0.6864813039309683
0.55,0.6846673095467696
0.56,0.6812015503875969
0.57,0.6796305298979096
0.58,0.6787109375000001
0.59,0.6777668952007836
0.6,0.6755031909671085
0.61,0.6738809640924742
0.62,0.6725750861644509
0.63,0.6676557863501483
0.64,0.6626865671641791
0.65,0.6633466135458167
0.66,0.6616691654172915
0.67,0.6566265060240963
0.68,0.6515151515151515
0.69,0.650126582278481
0.7,0.6524173027989822
0.71,0.6482051282051282
0.72,0.6460905349794239
0.73,0.6438923395445135
0.74,0.6399166232412715
0.75,0.6381201044386423
0.76,0.6333508679642293
0.77,0.6335797254487856
0.78,0.6316905140434553
0.79,0.6300639658848614
0.8,0.6299465240641712
0.81,0.625
0.82,0.6204656199242012
0.83,0.6182413981430912
0.84,0.6169045005488474
0.85,0.6163175303197354
0.86,0.6127423822714682
0.87,0.6097152428810722
0.88,0.6073239436619717
0.89,0.6015891032917139
0.9,0.5903337169159955
0.91,0.5825581395348837
0.92,0.5627962085308057
0.93,0.5542891421715657
0.94,0.5466748017083588
0.95,0.5356478611283324
0.96,0.5280403276622558
0.97,0.49935149156939035
0.98,0.46247464503042607
0.99,0.3916184971098266
1.0,
