Model Score Threshold,Accuracy
0.0,0.5547798066595059
0.01,0.5848549946294307
0.02,0.58968850698174
0.03,0.5972073039742213
0.04,0.6047261009667024
0.05,0.611170784103115
0.06,0.6127819548872181
0.07,0.6138560687432868
0.08,0.6197636949516648
0.09,0.6245972073039742
0.1,0.6224489795918368
0.11,0.6219119226638024
0.12,0.6197636949516648
0.13,0.6192266380236305
0.14,0.617078410311493
0.15,0.6181525241675617
0.16,0.6186895810955961
0.17,0.6203007518796992
0.18,0.621374865735768
0.19,0.6229860365198711
0.2,0.6251342642320086
0.21,0.6272824919441461
0.22,0.6299677765843179
0.23,0.6305048335123523
0.24,0.6326530612244898
0.25,0.6337271750805585
0.26,0.635875402792696
0.27,0.6369495166487648
0.28,0.6369495166487648
0.29,0.6369495166487648
0.3,0.6396348012889366
0.31,0.6423200859291085
0.32,0.6423200859291085
0.33,0.644468313641246
0.34,0.6450053705692803
0.35,0.6455424274973147
0.36,0.6439312567132116
0.37,0.6423200859291085
0.38,0.6412459720730398
0.39,0.6412459720730398
0.4,0.6423200859291085
0.41,0.6428571428571429
0.42,0.6428571428571429
0.43,0.6439312567132116
0.44,0.6423200859291085
0.45,0.6417830290010741
0.46,0.6423200859291085
0.47,0.6417830290010741
0.48,0.6423200859291085
0.49,0.6460794844253491
0.5,0.6482277121374865
0.51,0.6493018259935553
0.52,0.6471535982814178
0.53,0.6482277121374865
0.54,0.6487647690655209
0.55,0.6487647690655209
0.56,0.6466165413533834
0.57,0.6460794844253491
0.58,0.6466165413533834
0.59,0.6466165413533834
0.6,0.6450053705692803
0.61,0.6439312567132116
0.62,0.6428571428571429
0.63,0.6390977443609023
0.64,0.635875402792696
0.65,0.6369495166487648
0.66,0.6364124597207304
0.67,0.6326530612244898
0.68,0.6294307196562836
0.69,0.6288936627282492
0.7,0.6331901181525241
0.71,0.631578947368421
0.72,0.6305048335123523
0.73,0.6305048335123523
0.74,0.6288936627282492
0.75,0.6278195488721805
0.76,0.625671321160043
0.77,0.6272824919441461
0.78,0.6267454350161117
0.79,0.6272824919441461
0.8,0.6283566058002148
0.81,0.6262083780880774
0.82,0.6235230934479055
0.83,0.6245972073039742
0.84,0.6251342642320086
0.85,0.6262083780880774
0.86,0.6245972073039742
0.87,0.6245972073039742
0.88,0.625671321160043
0.89,0.6229860365198711
0.9,0.6176154672395274
0.91,0.6143931256713212
0.92,0.6036519871106337
0.93,0.6009667024704619
0.94,0.6009667024704619
0.95,0.5977443609022557
0.96,0.5977443609022557
0.97,0.5853920515574651
0.98,0.5730397422126745
0.99,0.547798066595059
1.0,0.4452201933404941
