Importance,Feature
0.10044860591364631,rankings___h__estim_winrate
0.06287690042977567,rankings___v__dave_or_wtddvoa
0.05399769743783545,rankings___v__offensedvoa
0.0534722995666562,rankings___h__offensedvoa
0.049905404870978456,rankings___v__defensedvoa
0.04460036389179526,rankings___h__s_t_dvoa
0.04114940696424037,rankings___v__s_t_dvoa
0.039495075079635115,team_history___h_ovr_wr_past_2_seasons
0.03871577472586272,team_history___h_ovr_wr_past_3_seasons
0.03775712265328518,rankings___v__estim_winrate
0.037233173727052274,rankings___h__defensedvoa
0.03558934368520951,team_history___v_ovr_wr_past_3_seasons
0.03546830603668646,travel___v_travel_from_last_game_decay
0.0336737447786466,rankings___h__dave_or_wtddvoa
0.03185836895348095,home_field___v_visitor__ovr_wr_ytd
0.03129923377293222,travel___h_travel_from_last_game_decay
0.03075624774061138,team_history___v_ovr_wr_past_2_seasons
0.03038468909062745,home_field___v_visitor__ovr_wr_last_8_games
0.028924853441989272,weather___wind_mph
0.027730633201174325,weather___humidity_pct
0.025384183549562706,team_history___h_ovr_wr_ytd
0.022059087965740513,time_date___week_id
0.021721582880813023,weather___wind_chill
0.020289161289486112,home_field___h_home__ovr_wr_last_8_games
0.019348094658348844,weather___temperature
0.018028433399883057,travel___v_home_body_time
0.013938955586339025,travel___v_tz_change_last_10_days
0.013893254707705522,travel___v_days_since_last_game
