Importance,Feature
0.09341861894960975,rankings___h__estim_winrate
0.06446664150747927,rankings___v__offensedvoa
0.05731400580634558,rankings___h__dave_or_wtddvoa
0.05089256365380643,team_history___h_ovr_wr_past_3_seasons
0.04806943788523481,travel___v_travel_from_last_game_decay
0.04353337464577747,rankings___h__s_t_dvoa
0.04146229318771762,team_history___v_ovr_wr_past_2_seasons
0.0409048137058915,rankings___h__defensedvoa
0.039579520931982186,rankings___h__offensedvoa
0.03915958745088562,travel___h_travel_from_last_game_decay
0.03866248866164493,team_history___v_ovr_wr_past_3_seasons
0.03705718321159526,rankings___v__s_t_dvoa
0.0359844044360991,rankings___v__dave_or_wtddvoa
0.03545322936053479,rankings___v__defensedvoa
0.035251976125621594,home_field___v_visitor__ovr_wr_last_8_games
0.034473772591507454,home_field___v_visitor__ovr_wr_ytd
0.033407014783103525,rankings___v__estim_winrate
0.03179513183081764,team_history___h_ovr_wr_past_2_seasons
0.03044180176275069,weather___humidity_pct
0.03033261402648829,weather___wind_mph
0.025452882697645906,time_date___week_id
0.020618037184800757,team_history___h_ovr_wr_ytd
0.01972161979773577,weather___wind_chill
0.019199133399373288,home_field___h_home__ovr_wr_last_8_games
0.014910255464500212,weather___temperature
0.013340122812770654,travel___v_days_since_last_game
0.012581152508990747,travel___v_home_body_time
0.012516321619289126,travel___v_tz_change_last_10_days
