Importance,Feature
1.5868709067857143,travel___h_same_stadium_last_game
1.4569772760980002,team_history___v_close_wr_ytd
1.4413512304516132,weather___is_grass
1.4235762104739127,time_date___day_of_week
1.3634429749032264,home_field___h_consecutive_home
1.327325860029931,home_field___h_home__ovr_wr_last_8_games
1.2712884574981649,home_field___h_home__close_wr_last_8_games
1.2651646202870421,home_field___h_home__close_wr_last_4_games
1.2417442216192296,team_history___v_close_wr_past_2_seasons
1.2322068776551647,time_date___game_time_local
1.220105286131579,home_field___v_visitor__ovr_wr_last_4_games
1.2143493636045608,home_field___h_home__open_wr_ytd
1.2102192460223906,travel___v_tz_change_last_10_days
1.20914480784375,home_field___v_consecutive_visitor
1.2031090662709303,team_history___v_close_wr_past_5_games
1.1973926318131505,home_field___v_visitor__close_wr_last_4_games
1.195035420022557,team_history___v_pfr_wr_past_2_seasons
1.1879760976594196,line___h_pfr_line
1.1804922798587745,line___h_open_line
1.1732418748499325,home_field___v_visitor__ovr_wr_last_8_games
1.1714010239961168,travel___h_body_clock_from_last_wk
1.1634233816820891,travel___v_days_since_last_game
1.1608577175333334,time_date___is_playoffs
1.1454801717178749,team_history___v_open_wr_past_2_seasons
1.1336624943439113,team_history___h_close_wr_past_2_seasons
1.1332739896901645,team_history___h_close_wr_past_3_seasons
1.1307381417775229,travel___v_dist_from_home
1.1269941590727266,time_date___game_time_eastern
1.1242365708875939,team_history___h_open_wr_past_3_seasons
1.118502526414512,home_field___h_home__ovr_wr_ytd
1.1148296252055008,home_field___v_visitor__close_wr_last_8_games
1.1063951588826788,line___h_close_line
1.104030927718217,line___h_ml
1.1025135838853326,home_field___h_home__close_wr_ytd
1.1002779041466668,team_history___v_ovr_wr_ytd
1.087917597421265,line___close_ou
1.0857857494532466,home_field___v_visitor__pfr_wr_ytd
1.0830328162936158,travel___h_travel_from_last_10_days
1.081121426910714,team_history___v_pfr_wr_ytd
1.0801489353708336,team_history___h_pfr_wr_ytd
1.078547879128358,team_history___h_close_wr_ytd
1.0780124859445046,team_history___h_open_wr_past_5_games
1.0771027093978682,home_field___v_visitor__close_wr_ytd
1.074894185639077,team_history___h_ovr_wr_past_3_seasons
1.0661811195966417,travel___v_home_body_time
1.0649649140867465,team_history___h_ovr_wr_ytd
1.0612254499656648,team_history___h_pfr_wr_past_3_seasons
1.0600107978815985,team_history___v_open_wr_past_3_seasons
1.0586264287131981,travel___v_travel_from_last_10_days
1.0582894808172125,weather___wind_mph
1.0551009127726987,travel___h_travel_from_last_game
1.0371074138477443,line___open_ou
1.03287992970719,weather___temperature
1.0326417710531248,home_field___v_visitor__pfr_wr_last_4_games
1.03121705426604,team_history___h_open_wr_past_2_seasons
1.0233278882702348,team_history___v_close_wr_past_3_seasons
1.0228080533147212,team_history___h_pfr_wr_past_2_seasons
1.0181651338847522,team_history___v_ovr_wr_past_3_seasons
1.0179579344378276,home_field___v_visitor__ovr_wr_ytd
1.0079812021679024,team_history___h_ovr_wr_past_2_seasons
1.0050582943166981,team_history___v_ovr_wr_past_5_games
1.0025426141350204,time_date___week_id
1.0007062627541714,matchup___h_wr_past_5_games
0.9956104720766848,matchup___h_wr_past_3_seasons
0.9818524550441178,travel___v_tz_change_last_game
0.970386138810924,travel___v_travel_from_last_game
0.9682055947724413,home_field___v_visitor__open_wr_last_8_games
0.963059655383564,team_history___h_close_wr_past_5_games
0.9598424755059927,weather___humidity_pct
0.9524102293280003,team_history___v_pfr_wr_past_5_games
0.9468415812564515,home_field___v_visitor__open_wr_last_4_games
0.9468051505352116,travel___h_days_since_last_game
0.9424965169311998,team_history___h_pfr_wr_past_5_games
0.9353537215964288,travel___h_tz_change_last_game
0.9347319732051929,team_history___v_ovr_wr_past_2_seasons
0.9338716456768501,home_field___v_visitor__open_wr_ytd
0.9336343241935902,home_field___h_home__ovr_wr_last_4_games
0.9290053317043478,matchup___h_wr_ytd
0.9262440097339344,travel___h_travel_from_last_game_decay
0.925897977751093,home_field___h_home__open_wr_last_8_games
0.9181520895138251,team_history___v_pfr_wr_past_3_seasons
0.9088560432812501,weather___wind_chill
0.9079318116360242,home_field___h_home__pfr_wr_ytd
0.9077554226243241,travel___v_body_clock_from_last_wk
0.9067358934090226,line___v_ml
0.8918005612159093,travel___h_tz_change_last_10_days
0.8851732334642859,team_history___h_ovr_wr_past_5_games
0.8809479462246154,matchup___is_same_division
0.8724459619687095,home_field___h_home__open_wr_last_4_games
0.8647240063666665,matchup___h_wr_past_2_seasons
0.8387753645848907,travel___v_travel_from_last_game_decay
0.8378996790605134,line___pfr_ou
0.7969799648550002,team_history___v_open_wr_ytd
0.7954767228848485,home_field___h_home__pfr_wr_last_4_games
0.7918318954124096,team_history___v_open_wr_past_5_games
0.7854996739228257,team_history___h_open_wr_ytd
0.7622664384062501,home_field___h_home__pfr_wr_last_8_games
0.7421683339774192,matchup___is_same_conf
0.6739102486921875,home_field___v_visitor__pfr_wr_last_8_games
