Percentile,Did Not Cover,Covered,success
0,76,64,0.45714285714285713
1,140,140,0.5
2,147,133,0.475
3,135,145,0.5178571428571429
4,147,133,0.475
5,134,146,0.5214285714285715
6,136,144,0.5142857142857142
7,141,139,0.49642857142857144
8,151,129,0.4607142857142857
9,146,134,0.4785714285714286
10,66,73,0.5251798561151079
