Importance,Feature
5.54417419,time_date___is_playoffs
1.4113894598043473,home_field___v_consecutive_visitor
1.3933922681816804,line___v_ml
1.37442514119853,time_date___game_time_local
1.3689997541126466,team_history___h_close_wr_past_5_games
1.3657504806583334,matchup___h_wr_past_3_seasons
1.3564989681943396,team_history___v_pfr_wr_ytd
1.3475199534962956,home_field___h_consecutive_home
1.3470777997607406,home_field___v_visitor__close_wr_ytd
1.3428857318636362,travel___h_tz_change_last_game
1.332415911532323,home_field___h_home__pfr_wr_ytd
1.3190229969542169,home_field___v_visitor__close_wr_last_4_games
1.3052934490937502,home_field___h_home__pfr_wr_last_4_games
1.28177624999,home_field___h_home__open_wr_last_4_games
1.2740214856999998,matchup___h_wr_ytd
1.2705078991333327,home_field___v_visitor__pfr_wr_last_4_games
1.2600553697857144,weather___wind_chill
1.2580076955399153,line___h_ml
1.2413038199973185,line___close_ou
1.237904713101666,team_history___h_close_wr_past_2_seasons
1.2374432061086489,home_field___h_home__close_wr_ytd
1.2235692150385713,home_field___h_home__open_wr_last_8_games
1.219764626549629,team_history___v_open_wr_past_2_seasons
1.214748719836066,home_field___v_visitor__open_wr_last_4_games
1.212268810384521,home_field___v_visitor__close_wr_last_8_games
1.1962135553487858,travel___h_travel_from_last_10_days
1.161381738366197,team_history___v_close_wr_ytd
1.1567048942033715,team_history___h_open_wr_past_5_games
1.1504231532981664,team_history___v_pfr_wr_past_5_games
1.1460611894395694,team_history___v_close_wr_past_5_games
1.141969174403727,line___h_close_line
1.1409805285719294,team_history___v_open_wr_past_5_games
1.1377562409578352,line___h_pfr_line
1.1304399298139876,team_history___h_close_wr_past_3_seasons
1.1281809563612903,travel___h_tz_change_last_10_days
1.1244825173909088,home_field___h_home__close_wr_last_8_games
1.108948650901695,travel___v_tz_change_last_10_days
1.1082071731730754,team_history___v_pfr_wr_past_3_seasons
1.1065846132396775,team_history___h_open_wr_past_2_seasons
1.10488922087156,time_date___week_id
1.104323796607923,team_history___h_ovr_wr_past_3_seasons
1.0979058151692316,team_history___v_ovr_wr_past_5_games
1.0968419017801239,home_field___v_visitor__open_wr_last_8_games
1.0923810836503052,team_history___v_ovr_wr_past_3_seasons
1.092325532239693,team_history___v_ovr_wr_past_2_seasons
1.0832714262959038,team_history___v_close_wr_past_2_seasons
1.0803957323685185,home_field___v_visitor__ovr_wr_last_4_games
1.0800360346542857,travel___v_tz_change_last_game
1.0659189932337931,home_field___h_home__ovr_wr_ytd
1.0621067776608695,home_field___v_visitor__pfr_wr_last_8_games
1.0547599923970592,home_field___h_home__close_wr_last_4_games
1.0522699444775,matchup___is_same_conf
1.0499688018150886,line___open_ou
1.0446849425858618,team_history___h_ovr_wr_past_5_games
1.042569975424473,travel___v_travel_from_last_game
1.0370139009807344,weather___wind_mph
1.0291182778067798,team_history___v_pfr_wr_past_2_seasons
1.0095557481639914,travel___v_travel_from_last_10_days
1.0074256727773323,team_history___h_ovr_wr_past_2_seasons
1.0058412964934218,matchup___h_wr_past_2_seasons
1.0033741553380282,home_field___h_home__ovr_wr_last_4_games
1.0022304937940658,travel___h_travel_from_last_game_decay
0.9996715664095482,home_field___h_home__ovr_wr_last_8_games
0.9933878877840004,team_history___h_open_wr_ytd
0.9909972382148147,weather___temperature
0.9895012585075468,travel___v_days_since_last_game
0.9861893479879912,travel___v_dist_from_home
0.9807000122281432,home_field___v_visitor__open_wr_ytd
0.9803836732844182,travel___v_travel_from_last_game_decay
0.9746148504253729,team_history___v_ovr_wr_ytd
0.973644827910247,team_history___h_open_wr_past_3_seasons
0.9689510556763508,team_history___h_pfr_wr_past_2_seasons
0.9651592747225354,travel___v_home_body_time
0.9612844629817848,matchup___h_wr_past_5_games
0.9548654638321084,travel___h_travel_from_last_game
0.949722969725673,line___h_open_line
0.9460541355761339,home_field___h_home__open_wr_ytd
0.9429004290715679,team_history___v_open_wr_past_3_seasons
0.9415405284076965,home_field___v_visitor__ovr_wr_last_8_games
0.9338964393202531,travel___h_days_since_last_game
0.9334291072042251,weather___is_grass
0.9287438595541382,weather___humidity_pct
0.9224923848114631,team_history___h_pfr_wr_past_3_seasons
0.9211745432437822,home_field___v_visitor__ovr_wr_ytd
0.9162443950173875,team_history___v_close_wr_past_3_seasons
0.897543405828571,travel___v_body_clock_from_last_wk
0.8811906729190904,team_history___v_open_wr_ytd
0.8747309035116879,team_history___h_ovr_wr_ytd
0.8724120657698543,home_field___h_home__pfr_wr_last_8_games
0.8642815735394563,travel___h_body_clock_from_last_wk
0.8558818409754119,home_field___v_visitor__pfr_wr_ytd
0.8468627701396548,team_history___h_close_wr_ytd
0.8112494360891755,line___pfr_ou
0.7858192852972221,time_date___game_time_eastern
0.7850860241832722,team_history___h_pfr_wr_ytd
0.7578589740701815,team_history___h_pfr_wr_past_5_games
0.7493674520961539,time_date___day_of_week
0.624706828518,matchup___is_same_division
0.45652317985,travel___h_same_stadium_last_game
