Feature,full,1,0,3,2,4,Importance,StdDev
line___open_ou,1.1000430139178348,0.9220803288289504,1.0499688018150886,1.0586311888728208,1.0170523298431908,1.0371074138477443,1.0169680126415588,0.05530404024438155
team_history___v_pfr_wr_past_5_games,1.0977895659633332,0.9078763937382356,1.1504231532981664,0.8627681723366665,0.7285842253658537,0.9524102293280003,0.9204124348133845,0.15346568405823946
home_field___h_home__ovr_wr_last_4_games,1.0970856206795452,1.0225585151907894,1.0033741553380282,0.9283781172830508,1.1544056996370964,0.9336343241935902,1.0084701623285108,0.0915652368151865
home_field___h_home__close_wr_last_4_games,1.0932631310487813,1.1292164923546872,1.0547599923970592,0.9574532450130436,1.1208787370286961,1.265164620287042,1.1054946174161056,0.11267670391707676
time_date___game_time_eastern,1.0929224315509087,0.9228253149013996,0.7858192852972221,0.963953132885185,0.8708498448763868,1.1269941590727266,0.9340883474065841,0.1267026405294307
home_field___v_visitor__ovr_wr_ytd,1.0925771158107378,1.1500432536729748,0.9211745432437822,1.1659720020637798,1.0085398835618822,1.0179579344378276,1.0527375233960492,0.10339526249475592
home_field___h_home__open_wr_last_4_games,1.087996400505434,0.9207198453347222,1.28177624999,1.0357578896653703,0.9663977620144616,0.8724459619687095,1.0154195417946528,0.1606021141870785
home_field___h_home__open_wr_ytd,1.0817999272873784,1.2598466074945802,0.946054135576134,1.1729602257854164,1.0933342337177976,1.2143493636045608,1.137308913235698,0.12322124006248832
travel___h_travel_from_last_game_decay,1.0799525822345772,0.978109719135852,1.0022304937940658,0.84409656135474,0.8631699726349449,0.9262440097339344,0.9227701513307073,0.06915597685980138
matchup___h_wr_past_2_seasons,1.0735827284796473,1.2076344816889706,1.0058412964934218,1.1654301604963455,1.272356637797702,0.8647240063666665,1.1031973165686213,0.16563713246427514
weather___temperature,1.0656354473487073,1.0212785699388285,0.9909972382148148,1.1618326354687056,0.9364592471205759,1.03287992970719,1.028689524090023,0.08325668479561134
matchup___h_wr_past_3_seasons,1.0600120769130723,1.203377853396136,1.3657504806583334,0.9829917415134448,1.07104292967612,0.9956104720766848,1.1237546954641437,0.16117962710576075
travel___v_travel_from_last_game_decay,1.0561737246552094,1.107814663506616,0.9803836732844182,0.8683288132253163,1.0869765592372156,0.8387753645848907,0.9764558147676914,0.12260991497195935
team_history___v_open_wr_past_2_seasons,1.051333000507041,1.105499296986144,1.2197646265496291,1.092854643641909,0.9385630616638082,1.1454801717178749,1.1004323601118728,0.10314342024569131
team_history___h_ovr_wr_past_3_seasons,1.0500327113123469,1.1835679538400672,1.104323796607923,1.180624571489884,1.0350483253745673,1.074894185639077,1.1156917665903037,0.06542263352961278
team_history___h_pfr_wr_past_5_games,1.0490145819499996,0.7729294467492307,0.7578589740701815,0.9923466743522728,1.036456192566379,0.9424965169311998,0.9004175609338528,0.12777351023891034
team_history___h_open_wr_past_3_seasons,1.045816478948136,0.9302900274143684,0.973644827910247,1.107286569421374,1.1478381336077417,1.124236570887594,1.056659225848265,0.09785701722140634
team_history___h_pfr_wr_past_2_seasons,1.044055703694286,0.7867451747508448,0.9689510556763508,0.9574216429158648,0.9493840101212131,1.0228080533147212,0.937061987355799,0.08878456014005684
travel___h_body_clock_from_last_wk,1.0431656908225564,0.986896233696,0.8642815735394563,1.3256200720719016,1.4110845272296946,1.1714010239961168,1.1518566861066337,0.2278629880468313
line___close_ou,1.0348452370466779,1.1744069597132052,1.2413038199973183,1.1052888435628865,1.0682325902080072,1.087917597421265,1.1354299621805364,0.07143157345009554
team_history___h_open_wr_past_2_seasons,1.0301854160332446,1.0641243581819348,1.1065846132396775,1.1705638322247358,1.1606346459406618,1.03121705426604,1.1066249007706102,0.06020357254080332
team_history___v_ovr_wr_past_2_seasons,1.0295321299247968,0.9126060288013078,1.092325532239693,0.9803675371092132,1.0235553600417608,0.9347319732051927,0.9887172862794336,0.0719816224259045
home_field___v_visitor__open_wr_last_4_games,1.0248800522,1.5151985976005575,1.214748719836066,1.2818713296276925,1.4322428400528568,0.9468415812564516,1.2781806136747251,0.22007696110959402
matchup___h_wr_past_5_games,1.0200661911332578,1.049745736114826,0.9612844629817848,1.0367094531021737,1.025094646832711,1.0007062627541714,1.0147081123571333,0.03489166188526099
team_history___h_close_wr_ytd,1.0197021823631578,0.7807272610966098,0.8468627701396548,1.1415575528666668,1.0570106738200002,1.0785478791283578,0.9809412274102579,0.1574594298152144
travel___v_tz_change_last_game,1.0162181991304349,1.1915941909433332,1.0800360346542857,0.9374321247928572,0.7680953776928571,0.9818524550441178,0.9918020366254903,0.15874657009857282
team_history___v_ovr_wr_past_3_seasons,1.0149327206780223,1.1360218329625478,1.0923810836503052,1.0165947727776112,0.9525147475645892,1.0181651338847522,1.043135514167961,0.07175139113228096
line___h_close_line,1.008548073480855,0.922783832297558,1.141969174403727,0.9023136183198264,1.1787154001723792,1.1063951588826788,1.0504354368152338,0.12864745417226386
home_field___v_visitor__close_wr_ytd,1.0078416295886594,1.00184221415509,1.3470777997607406,1.460715861765455,1.1731311680493663,1.0771027093978682,1.2119739506257041,0.18972344909718183
time_date___is_playoffs,0.998403788,0.41381931299999997,5.54417419,1.48942375,1.6522894147,1.1608577175333334,2.0521128770466666,2.0093103063937536
home_field___v_visitor__pfr_wr_ytd,0.9921854476582244,1.0603016279597823,0.8558818409754119,1.091485775870787,1.0776672448014282,1.0857857494532466,1.0342244478121312,0.1003877592961289
weather___wind_mph,0.9913057868107652,0.9439805422045896,1.0370139009807344,1.0314604695142369,1.0208292588429992,1.0582894808172123,1.0183147304719544,0.04373883999418234
home_field___h_home__pfr_wr_last_4_games,0.9892937343,0.5738546821518519,1.3052934490937502,1.1995410199600005,1.257693537278788,0.7954767228848485,1.026371882273848,0.3237973478095449
weather___humidity_pct,0.9834965782545276,0.9873208008065132,0.9287438595541382,1.0582406074668969,0.9880794189157054,0.9598424755059928,0.9844454324498493,0.04789355950974694
home_field___v_visitor__close_wr_last_4_games,0.9803635619572382,1.0810272171819442,1.3190229969542169,1.1769737881357447,1.029057858666667,1.1973926318131505,1.1606948985503447,0.11219933415678307
