Importance,Feature
1.9596586021999993,weather___wind_chill
1.6522894147,time_date___is_playoffs
1.4888602112499998,time_date___day_of_week
1.4322428400528568,home_field___v_visitor__open_wr_last_4_games
1.4110845272296946,travel___h_body_clock_from_last_wk
1.406724265845283,travel___h_tz_change_last_10_days
1.3169485107269834,home_field___v_visitor__close_wr_last_8_games
1.272356637797702,matchup___h_wr_past_2_seasons
1.2587134467833332,team_history___h_ovr_wr_ytd
1.2576935372787879,home_field___h_home__pfr_wr_last_4_games
1.2365709141778563,weather___is_grass
1.1998240149362926,line___h_ml
1.1900069064506025,time_date___game_time_local
1.1823094271903847,team_history___v_pfr_wr_ytd
1.182078436968977,team_history___v_pfr_wr_past_2_seasons
1.1815792370710756,home_field___h_home__close_wr_ytd
1.1787154001723792,line___h_close_line
1.1731311680493663,home_field___v_visitor__close_wr_ytd
1.1616436286399998,matchup___is_same_conf
1.1606346459406618,team_history___h_open_wr_past_2_seasons
1.1597249151537965,team_history___v_open_wr_past_3_seasons
1.1593869494387568,home_field___h_home__ovr_wr_ytd
1.1584356099300002,travel___v_tz_change_last_10_days
1.1544056996370964,home_field___h_home__ovr_wr_last_4_games
1.1543030015925293,team_history___v_close_wr_past_2_seasons
1.1478381336077415,team_history___h_open_wr_past_3_seasons
1.121091808994118,team_history___h_ovr_wr_past_5_games
1.120878737028696,home_field___h_home__close_wr_last_4_games
1.1192047283242716,home_field___v_visitor__open_wr_last_8_games
1.1161320642666668,travel___h_days_since_last_game
1.1120856832358077,line___h_open_line
1.1079872472846983,team_history___h_ovr_wr_past_2_seasons
1.106344177950476,team_history___v_ovr_wr_past_5_games
1.1023368138399998,team_history___h_pfr_wr_ytd
1.0994919932233334,matchup___h_wr_ytd
1.0933342337177976,home_field___h_home__open_wr_ytd
1.0869765592372156,travel___v_travel_from_last_game_decay
1.0785821296081297,team_history___v_pfr_wr_past_3_seasons
1.0776672448014282,home_field___v_visitor__pfr_wr_ytd
1.0775235290653848,home_field___v_visitor__pfr_wr_last_4_games
1.0761422193975907,line___h_pfr_line
1.0757625144204306,team_history___v_open_wr_past_5_games
1.074347547651811,team_history___v_close_wr_past_3_seasons
1.0710429296761201,matchup___h_wr_past_3_seasons
1.0682325902080072,line___close_ou
1.065699369735135,team_history___v_close_wr_ytd
1.0649574510627613,travel___v_travel_from_last_game
1.0594810333233493,travel___h_travel_from_last_game
1.0589669136759996,home_field___v_visitor__open_wr_ytd
1.05701067382,team_history___h_close_wr_ytd
1.0531338528504033,travel___v_travel_from_last_10_days
1.0445725085260869,home_field___h_consecutive_home
1.0433242056815795,travel___v_dist_from_home
1.041104566305633,team_history___h_open_wr_ytd
1.036456192566379,team_history___h_pfr_wr_past_5_games
1.0350483253745673,team_history___h_ovr_wr_past_3_seasons
1.0331617747083022,team_history___h_close_wr_past_2_seasons
1.0299372168773724,line___v_ml
1.029057858666667,home_field___v_visitor__close_wr_last_4_games
1.028463882979512,team_history___h_pfr_wr_past_3_seasons
1.0250946468327107,matchup___h_wr_past_5_games
1.023555360041761,team_history___v_ovr_wr_past_2_seasons
1.0208292588429992,weather___wind_mph
1.0171728658186738,team_history___h_close_wr_past_5_games
1.0170523298431908,line___open_ou
1.015962894940625,travel___h_tz_change_last_game
1.0127162641627079,team_history___h_close_wr_past_3_seasons
1.0085398835618822,home_field___v_visitor__ovr_wr_ytd
1.0074293994514707,home_field___v_visitor__pfr_wr_last_8_games
1.0036402518873424,home_field___h_home__pfr_wr_last_8_games
0.991888281713187,travel___v_home_body_time
0.9880794189157054,weather___humidity_pct
0.9841429146267444,team_history___v_open_wr_ytd
0.9841403931090908,travel___v_days_since_last_game
0.9804913936973547,line___pfr_ou
0.9747325464678512,travel___h_travel_from_last_10_days
0.9729373570562502,home_field___h_home__ovr_wr_last_8_games
0.9663977620144617,home_field___h_home__open_wr_last_4_games
0.9530776741203819,home_field___h_home__open_wr_last_8_games
0.9525147475645892,team_history___v_ovr_wr_past_3_seasons
0.949384010121213,team_history___h_pfr_wr_past_2_seasons
0.9385630616638082,team_history___v_open_wr_past_2_seasons
0.936459247120576,weather___temperature
0.9231669690315794,home_field___v_visitor__ovr_wr_last_8_games
0.9152432529366338,travel___v_body_clock_from_last_wk
0.8893812679655759,time_date___week_id
0.8852593486700002,home_field___v_visitor__ovr_wr_last_4_games
0.88334943239186,team_history___h_open_wr_past_5_games
0.8765563602842107,home_field___h_home__close_wr_last_8_games
0.8708498448763868,time_date___game_time_eastern
0.8651627385503332,home_field___v_consecutive_visitor
0.8631699726349449,travel___h_travel_from_last_game_decay
0.8390537763209879,home_field___h_home__pfr_wr_ytd
0.830553723992683,team_history___v_ovr_wr_ytd
0.7680953776928571,travel___v_tz_change_last_game
0.7285842253658537,team_history___v_pfr_wr_past_5_games
0.7275268759648311,team_history___v_close_wr_past_5_games
0.6815097181666667,travel___h_same_stadium_last_game
0.5943692960130434,matchup___is_same_division
