Importance,Feature
0.02865672851004879,rankings___h__defensedvoa
0.02729637735925357,rankings___v__defensedvoa
0.025575540270592733,rankings___h__s_t_dvoa
0.023138275231232235,travel___v_dist_from_home
0.020252015719502872,rankings___v__s_t_dvoa
0.019862165901000484,rankings___v__offensedvoa
0.019166017194011682,team_history___v_ovr_wr_past_3_seasons
0.01850330025050181,rankings___h__offensedvoa
0.01839532128613753,team_history___h_ovr_wr_past_2_seasons
0.017462142460948262,team_history___v_pfr_wr_past_3_seasons
0.017303698346754968,travel___v_travel_from_last_10_days
0.016580400720841642,rankings___h__dave_or_wtddvoa
0.01647687839678264,weather___wind_mph
0.01644162247755313,team_history___h_close_wr_past_2_seasons
0.01639338189318181,rankings___h__totaldvoa
0.016338185974524393,rankings___h__s_t_rank
0.015477302287433025,travel___v_travel_from_last_game_decay
0.015127544369826567,line___close_ou
0.014824231205627912,team_history___v_open_wr_past_3_seasons
0.014781928507018153,rankings___v__estim_winrate
0.013895043341014119,rankings___v__off_rank
0.013892649424193448,weather___humidity_pct
0.013884437690810075,travel___v_travel_from_last_game
0.013455810549003168,rankings___h__off_rank
0.013338428918350635,team_history___h_ovr_wr_past_3_seasons
0.013142474675091324,team_history___v_ovr_wr_past_2_seasons
0.012990514448683913,line___open_ou
0.012655658474764112,team_history___v_close_wr_past_2_seasons
0.012312100149329524,team_history___h_open_wr_past_3_seasons
0.011793637822712819,rankings___v__s_t_rank
0.011553479050759853,team_history___h_close_wr_past_3_seasons
0.011014051444238648,team_history___h_pfr_wr_past_3_seasons
0.010924381765440791,team_history___v_close_wr_past_3_seasons
0.010789578412465122,rankings___v__dave_or_wtddvoa
0.010735826153897728,rankings___v__totaldvoa
0.010614387264008315,time_date___week_id
0.010588579898760114,home_field___v_visitor__pfr_wr_ytd
0.010506596800368126,team_history___h_pfr_wr_past_2_seasons
0.010298502554023124,team_history___v_open_wr_past_2_seasons
0.010143937371358705,line___pfr_ou
0.010053056522644488,matchup___h_wr_past_5_games
0.009995597288359054,travel___h_travel_from_last_game_decay
0.009832229033503427,rankings___h__def_rank
0.009728154035535987,line___v_ml
0.009709486954407556,team_history___v_pfr_wr_past_2_seasons
0.009545324431372024,team_history___v_ovr_wr_ytd
0.009500360269081989,team_history___h_open_wr_past_2_seasons
0.009187830107815985,home_field___h_home__open_wr_last_8_games
0.009026933977179701,line___h_ml
0.008520035140830738,travel___h_travel_from_last_game
0.008509466607993054,line___h_open_line
0.008305006618029102,team_history___v_open_wr_ytd
0.008080297732514178,weather___wind_chill
0.008041383264606036,weather___temperature
0.007957515367145993,team_history___v_close_wr_ytd
0.00786061410465826,rankings___h__estim_winrate
0.0078042116414947195,team_history___h_pfr_wr_ytd
0.00731160829913279,home_field___v_visitor__open_wr_ytd
0.007212197599200419,line___h_pfr_line
0.007106321220306112,home_field___h_home__ovr_wr_last_8_games
0.007003688213148557,home_field___v_visitor__open_wr_last_8_games
0.00695066356251375,team_history___v_open_wr_past_5_games
0.006841336906758776,travel___h_travel_from_last_10_days
0.006785419461860435,rankings___v__def_rank
0.006610185535171663,home_field___h_home__ovr_wr_ytd
0.006311040274798076,home_field___v_visitor__ovr_wr_last_8_games
0.006103565838836507,line___h_close_line
0.006086140350375749,team_history___h_close_wr_past_5_games
0.005852303093523084,travel___h_body_clock_from_last_wk
0.005820394646943695,travel___v_days_since_last_game
0.00564044565252198,team_history___h_open_wr_past_5_games
0.005525832074545314,home_field___v_visitor__ovr_wr_ytd
0.0053927761656560064,home_field___h_home__close_wr_ytd
0.005117102302358155,team_history___v_pfr_wr_past_5_games
0.005092948151874095,team_history___v_ovr_wr_past_5_games
0.005050942265879229,team_history___h_close_wr_ytd
0.004841323834909873,team_history___h_ovr_wr_past_5_games
0.004830020973421857,team_history___h_open_wr_ytd
0.004713050024362033,home_field___h_home__open_wr_ytd
0.004696060952418827,home_field___v_visitor__close_wr_last_8_games
0.0045886059371130885,travel___h_days_since_last_game
0.004547802812363138,team_history___v_pfr_wr_ytd
0.004241736567403365,home_field___v_visitor__ovr_wr_last_4_games
0.004174612187666637,team_history___h_ovr_wr_ytd
0.004162656669476655,home_field___v_visitor__pfr_wr_last_8_games
0.0041189316779040456,home_field___h_home__pfr_wr_last_4_games
0.00409680596294078,time_date___game_time_local
0.004050453423004817,travel___h_tz_change_last_game
0.003754617279480897,home_field___h_home__pfr_wr_ytd
0.003726518132321938,travel___v_tz_change_last_game
0.0036028522397580135,home_field___h_consecutive_home
0.0036010365850714476,travel___v_home_body_time
0.003561699423192453,travel___v_body_clock_from_last_wk
0.0032669480162745117,home_field___v_visitor__close_wr_ytd
0.0029588802430471142,home_field___v_visitor__pfr_wr_last_4_games
0.002786319002691282,home_field___v_visitor__close_wr_last_4_games
0.0027722845321603296,home_field___v_visitor__open_wr_last_4_games
0.002735871955455648,matchup___h_wr_past_2_seasons
0.0024312377883897386,home_field___v_consecutive_visitor
0.0023917227617904404,home_field___h_home__ovr_wr_last_4_games
0.002350462213737801,home_field___h_home__close_wr_last_4_games
0.0021232108379442088,travel___v_tz_change_last_10_days
0.002100206810111807,home_field___h_home__pfr_wr_last_8_games
0.0019001758689446051,matchup___h_wr_ytd
0.0018485127256866877,matchup___h_wr_past_3_seasons
0.0018443333331104874,team_history___h_pfr_wr_past_5_games
0.0017652024498636676,travel___h_tz_change_last_10_days
0.0016443562477983964,home_field___h_home__open_wr_last_4_games
0.001346173410004063,weather___is_grass
0.0012643681703116113,home_field___h_home__close_wr_last_8_games
0.001260026629294096,team_history___v_close_wr_past_5_games
0.0010196302217890672,time_date___game_time_eastern
0.0009043421341992816,time_date___day_of_week
0.0007459247521434649,matchup___is_same_conf
0.0006312895350626148,time_date___is_sunday
0.0003616975858578954,matchup___is_same_division
0.00018243434299369818,travel___h_same_stadium_last_game
5.4463903132629997e-08,travel___v_same_stadium_last_game
0.0,time_date___is_playoffs
0.0,weather___is_dome
0.0,home_field___h_is_home
0.0,time_date___is_superbowl
0.0,home_field___v_is_home
