Importance,Feature
0.02666853485216897,travel___v_dist_from_home
0.02607030355535441,rankings___h__s_t_dvoa
0.023697252886918794,rankings___v__estim_winrate
0.020012274994006523,rankings___h__s_t_rank
0.0192956122179342,team_history___v_open_wr_past_3_seasons
0.018335412425483928,rankings___v__offensedvoa
0.017499097223407728,rankings___h__defensedvoa
0.017425664935046936,rankings___h__offensedvoa
0.017425534347470538,team_history___h_ovr_wr_past_3_seasons
0.01733403468149347,team_history___v_ovr_wr_past_3_seasons
0.017157054370875585,rankings___v__defensedvoa
0.017150392256705716,team_history___v_close_wr_past_2_seasons
0.017125633046578537,weather___wind_mph
0.01667330664328768,team_history___v_open_wr_past_2_seasons
0.01634039709994118,travel___v_travel_from_last_10_days
0.015970131662473453,team_history___v_ovr_wr_past_2_seasons
0.015591427277578004,line___open_ou
0.01544483347802668,weather___humidity_pct
0.014590296398554437,rankings___h__estim_winrate
0.014500363274722792,travel___v_travel_from_last_game
0.013200246643603619,rankings___h__off_rank
0.012903862825255755,rankings___v__s_t_dvoa
0.01249763435322467,rankings___v__def_rank
0.012475340859911468,rankings___h__totaldvoa
0.012366534922155102,line___pfr_ou
0.011825886214919246,home_field___v_visitor__close_wr_last_4_games
0.01165199708708605,team_history___h_close_wr_past_3_seasons
0.011643629444784727,team_history___h_open_wr_past_3_seasons
0.011497379795124765,team_history___h_open_wr_past_2_seasons
0.011274700666993386,travel___h_travel_from_last_game
0.011203073772221215,team_history___h_close_wr_past_2_seasons
0.011091142632134435,team_history___h_ovr_wr_past_2_seasons
0.011064660645737313,line___h_open_line
0.010840183494648324,rankings___v__s_t_rank
0.010746592006484451,line___h_ml
0.010744546783821784,team_history___v_pfr_wr_past_2_seasons
0.010593484145596228,line___close_ou
0.010442875484183172,team_history___v_close_wr_past_3_seasons
0.01009512890830978,team_history___v_ovr_wr_ytd
0.010015553595584977,time_date___week_id
0.009975054045861336,team_history___h_pfr_wr_past_3_seasons
0.009774490571881955,weather___wind_chill
0.00970103978864487,rankings___v__dave_or_wtddvoa
0.009454427338640691,team_history___v_pfr_wr_past_3_seasons
0.009184036140735725,matchup___h_wr_past_5_games
0.009123302926970488,travel___v_travel_from_last_game_decay
0.008919423399002424,rankings___v__off_rank
0.008787133829763271,travel___v_home_body_time
0.0085448744018498,team_history___v_close_wr_ytd
0.008456973865347734,rankings___v__totaldvoa
0.008412054528863346,team_history___v_open_wr_ytd
0.008034745407789754,team_history___h_ovr_wr_ytd
0.007926363959552018,team_history___h_pfr_wr_past_2_seasons
0.007913325166399034,rankings___h__dave_or_wtddvoa
0.007905637438476554,rankings___h__def_rank
0.007845889856016027,line___v_ml
0.007769688743038675,home_field___h_home__open_wr_last_8_games
0.0073898758235816965,home_field___v_visitor__open_wr_ytd
0.007338427643696636,matchup___h_wr_past_3_seasons
0.007207427637562079,home_field___h_home__pfr_wr_last_8_games
0.006971797364736816,travel___h_travel_from_last_game_decay
0.006880368582163941,home_field___h_home__ovr_wr_ytd
0.006843044038195809,weather___temperature
