,game_id,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,0_score,1_score,2_score,3_score,4_score,label,score
0,200909140nwe,-1,1,1,2009,1,13.5,,0.49011105,1.1431307,,0.9619833000000001,1,0.9619833000000001
1,200911150oti,1,1,10,2009,24,7.5,0.83847076,0.7234529000000001,0.65978193,,0.9487299000000001,1,0.7809618300000001
2,200912270atl,1,1,16,2009,28,7.5,0.8263858000000001,0.8312371999999999,0.82988036,0.34548306,1.0111806,1,0.82988036
3,200912130kan,-1,-1,14,2009,-6,2.5,,0.56434274,,0.51096237,,0,0.537652555
4,201001030min,1,1,17,2009,37,8.5,0.9372451999999999,0.8536459000000001,,0.5081637999999999,0.5794735,1,0.7165597
5,200912210was,-1,-1,15,2009,-33,3.0,0.27199307,0.43814949999999997,0.41756362,0.41052848,0.4072963,0,0.41052848
6,200911260den,1,1,12,2009,20,4.5,0.2706759,-0.01476723,,,,1,0.127954335
7,200909270tam,-1,-1,3,2009,-24,6.0,0.18813777,0.28993738,0.30234513,,0.42619115,0,0.296141255
8,200911010phi,1,1,8,2009,23,3.0,,,,0.7411826,,1,0.7411826
9,200910040kan,-1,-1,4,2009,-11,9.5,,0.12571591,0.03788361,,,0,0.08179976
10,200910180nor,1,1,6,2009,21,3.0,0.76705885,,0.60109705,0.38901030000000003,0.80139774,1,0.68407795
11,200909200dal,-1,-1,2,2009,-2,3.0,0.4987768,0.7026676,0.48646757,0.5953371999999999,,0,0.5470569999999999
12,200712090nyj,-1,-1,14,2007,-6,3.0,0.33848852,,,,0.26399145,0,0.30123998500000004
13,200709230rai,-1,1,3,2007,2,3.0,0.578304,,,0.23502538,,1,0.40666469000000005
14,200710280ram,-1,-1,8,2007,-7,3.0,0.18947381,,0.14468646,,0.20004070000000002,0,0.18947381
15,200712230cin,1,1,16,2007,5,2.0,,,0.63444257,0.4839085999999999,,1,0.559175585
16,200712020crd,1,1,13,2007,6,1.0,,,,0.43230778,,1,0.43230778
17,200710070nwe,1,1,5,2007,17,15.5,,0.6018116,0.86967707,0.71362144,,1,0.71362144
18,200711110pit,-1,1,10,2007,3,9.0,0.62551904,,,,0.48705178,1,0.55628541
19,200711180rav,-1,-1,11,2007,-3,1.0,0.5094577,0.043699563,0.6705405,0.3855409,0.10125059,0,0.3855409
20,200809280nyj,1,1,4,2008,21,1.0,,0.5667384,0.5570291,,0.6090976,1,0.5667384
21,200811020ram,-1,-1,9,2008,-21,3.0,,,,0.5176242999999999,0.42822093,0,0.472922615
22,200811160sea,-1,-1,11,2008,-6,3.0,,,0.44226772,0.74143606,,0,0.5918518899999999
23,200809210was,1,1,3,2008,7,3.0,0.8440409,,0.46716599999999997,0.5302334,,1,0.5302334
24,200810260car,-1,1,8,2008,4,4.5,,,,0.56161195,0.702966,1,0.632288975
25,200901100car,-1,-1,19,2008,-20,10.0,0.5268938,0.9428113000000001,0.7570424,,,0,0.7570424
26,200812210nwe,1,1,16,2008,40,8.0,0.6526666,,,,,1,0.6526666
27,200811270phi,1,1,13,2008,28,3.0,,0.5616934,,0.5917214,0.54972816,1,0.5616934
28,200809070sfo,-1,-1,1,2008,-10,2.5,0.44178364,0.5753059,,0.43934214,,0,0.44178364
29,200810260nyj,-1,1,8,2008,4,13.0,0.84680325,0.5113194000000001,,,0.6501066,1,0.6501066
30,200811090sdg,-1,1,10,2008,1,15.0,0.7334718000000001,0.70481235,,,0.64025724,1,0.70481235
31,200812280cin,1,1,17,2008,10,1.5,0.68397737,0.5481727,0.53081304,,,1,0.5481727
32,200810050car,1,1,5,2008,34,10.0,0.7938606,0.9995023999999999,0.78023434,,,1,0.7938606
33,200812070den,-1,1,14,2008,7,9.0,0.48661850000000006,,0.38324958,0.40648228,0.5428137,1,0.44655039
34,200809070nwe,-1,1,1,2008,7,16.0,,,,1.0091436,0.41080248,1,0.70997304
35,200809210atl,1,1,3,2008,24,6.0,,,0.7772945,0.74189085,,1,0.7595926749999999
36,200811300rai,-1,-1,13,2008,-7,3.0,,0.38047048,0.6207435,0.8574915999999999,,0,0.6207435
37,200811090nyj,1,1,10,2008,44,9.5,,,,0.9450611999999999,0.72790956,1,0.83648538
38,200809210sea,1,1,3,2008,24,8.0,0.78090835,0.7430305,0.7961328000000001,0.62749964,0.52470076,1,0.7430305
39,200810120was,-1,-1,6,2008,-2,12.0,0.69306046,,0.74383014,,,0,0.7184453
40,200812070crd,1,1,14,2008,24,14.5,0.83651334,,0.63915133,,,1,0.737832335
41,200809070phi,1,1,1,2008,35,7.5,1.0024089,0.9078809000000001,,,0.95957804,1,0.95957804
42,200812280atl,-1,1,17,2008,4,14.0,,,0.65798783,0.65806973,,1,0.65802878
43,200811160sfo,1,1,11,2008,19,7.0,0.9743468000000001,,0.38036472,0.5486496999999999,0.49156094,1,0.52010532
44,200910110car,-1,1,5,2009,3,5.0,0.74602497,,,0.5334281,0.3411607,1,0.5334281
45,200909270det,1,1,3,2009,5,6.5,,,,0.5091204,,1,0.5091204
46,200911290phi,-1,1,12,2009,3,10.0,,0.8913954,0.9409839,0.97921264,0.915538,1,0.92826095
47,200911080atl,1,1,9,2009,14,8.5,,,,0.68151414,0.785048,1,0.73328107
48,200912130rai,-1,-1,14,2009,-21,2.0,,,0.77479917,,,0,0.77479917
49,200911220dal,-1,1,11,2009,1,10.5,,0.86984444,0.8958193000000001,1.0613774,0.9948296999999998,1,0.9453244999999999
50,200911220nyg,-1,1,11,2009,3,7.0,,0.7033961,0.7992232,,0.71537805,1,0.71537805
51,200912200nyj,-1,-1,15,2009,-3,5.0,0.91809446,0.6118998000000001,0.5994765999999999,0.32426888,0.5685464,0,0.5994765999999999
53,200909270nwe,1,1,3,2009,16,4.5,0.79397273,0.7602711999999999,,0.6712296999999999,0.7411956000000001,1,0.7507334
54,201001030tam,-1,-1,17,2009,-10,3.0,0.9845370999999999,,,0.37594920000000004,0.47463813,0,0.47463813
55,200911020nor,-1,1,8,2009,8,11.0,0.7273811,0.4726633,,,,1,0.6000222
56,200910110sfo,-1,-1,5,2009,-35,0.0,0.36786273,0.27037787,,0.5652751,,0,0.36786273
57,200910250dal,1,1,7,2009,16,5.0,0.5996686999999999,1.1593559,,0.8616921000000001,,1,0.8616921000000001
58,200912130nyg,-1,-1,14,2009,-7,1.0,0.31657436,,0.5601526,0.5008278,,0,0.5008278
59,200911150sdg,1,1,10,2009,8,1.0,,0.38544905,,0.46475288,0.4837589,1,0.46475288
60,200910260was,-1,-1,7,2009,-10,9.0,,0.32018456,,,0.42523715,0,0.372710855
61,200909130car,-1,-1,1,2009,-28,2.5,,,0.9036098,,,0,0.9036098
62,200911220chi,-1,-1,11,2009,-4,3.5,,,,0.115633845,,0,0.115633845
63,200912060atl,-1,-1,13,2009,-27,4.0,0.41183418,,0.25780976,,,0,0.33482197
64,200910180rai,1,1,6,2009,4,14.5,,,0.073161125,0.3583392,0.062716365,1,0.073161125
65,201001030dal,1,1,17,2009,24,2.5,,,0.75807106,,,1,0.75807106
66,201001090dal,1,1,18,2009,20,4.0,0.7429531,,,0.709779,,1,0.72636605
67,200912270nyg,-1,-1,16,2009,-32,8.5,0.90509033,,,,,0,0.90509033
68,200911290nyj,1,1,12,2009,11,3.0,,,0.4897692,,,1,0.4897692
69,200911010crd,-1,-1,8,2009,-13,10.0,,0.75849915,,,1.0248728,0,0.891685975
70,200912130nwe,-1,1,14,2009,10,12.5,1.0224035,,1.0209615,1.0148839,0.8983036,1,1.0179227000000002
71,200910180tam,-1,-1,6,2009,-7,3.5,,0.57113564,0.48923445,,,0,0.5301850450000001
72,200909200atl,1,1,2,2009,8,5.5,,,1.0563008999999999,0.9963931999999999,,1,1.0263470499999998
73,200911080nor,-1,1,9,2009,10,12.0,,,,,0.4677228,1,0.4677228
74,200909280dal,1,1,3,2009,14,8.5,,0.5874888,,0.6885211999999999,,1,0.6380049999999999
75,200710070ram,1,-1,5,2007,-3,3.5,,0.39158216,,0.55908,,0,0.47533108
76,200712090sea,1,1,14,2007,21,8.0,,,0.8121381,0.66862375,,1,0.740380925
77,200710210was,-1,1,7,2007,2,8.0,,,0.70553267,0.6140559,0.8251593,1,0.70553267
78,200711180cin,-1,-1,11,2007,-8,3.0,0.9158008,,,0.6890761999999999,,0,0.8024384999999999
79,200709100sfo,-1,1,1,2007,3,3.5,0.6916131999999999,,,0.8225739,0.7793683000000001,1,0.7793683000000001
80,200709230rav,-1,1,3,2007,3,7.0,0.4288037,,0.5925560000000001,0.45883146,0.53837734,1,0.49860440000000006
81,200711040tam,1,1,9,2007,7,3.0,0.66868675,,,,,1,0.66868675
82,200712160nor,1,1,15,2007,7,4.0,0.46940420000000005,0.6490079000000001,,0.3742532,,1,0.46940420000000005
83,201009120ram,-1,-1,1,2010,-4,3.0,,,0.34673625,,,0,0.34673625
84,201010030sdg,1,1,4,2010,31,10.0,0.75032115,0.67039114,0.7730596,,0.8507174999999999,1,0.7616903749999999
85,201010240sea,1,1,7,2010,12,6.5,,,0.8750459999999999,0.79368305,0.58272034,1,0.79368305
87,201011070min,-1,1,9,2010,3,7.0,0.68928856,0.8132751,0.84951186,,0.96666074,1,0.83139348
88,201009190atl,1,1,2,2010,34,7.0,0.66438985,,,,0.8187553000000001,1,0.741572575
89,201011210kan,1,1,11,2010,18,7.0,0.69466585,1.0120254000000002,,0.78016543,,1,0.78016543
90,201101020sfo,1,1,17,2010,31,6.0,,,0.47430956,0.7781885999999999,0.64114314,1,0.64114314
91,201009260ram,1,1,3,2010,14,5.0,,0.47646084,,,0.41293270000000004,1,0.44469677
92,201010240chi,-1,-1,7,2010,-3,3.0,0.5036047,0.58228135,,,0.5664008,0,0.5664008
93,201010310det,1,1,8,2010,12,2.5,0.64204276,,,,,1,0.64204276
94,201011210oti,-1,-1,11,2010,-3,7.0,1.0070629999999998,0.9951506999999999,0.98501223,1.0277811,,0,1.0011068499999998
95,201010030phi,-1,-1,4,2010,-5,5.5,0.7418091,,0.57878375,,0.8339407,0,0.7418091
96,201012190dal,-1,1,15,2010,3,9.0,0.92068195,0.75157166,0.7805352,0.8353984,0.9737984000000001,1,0.8353984
97,201012260jax,-1,-1,16,2010,-3,7.0,0.65405416,,0.7380113,0.75250757,0.7915857,0,0.745259435
98,201012050nyg,1,1,13,2010,24,7.5,0.7163166999999999,,,0.5878131,,1,0.6520649
99,201010030ram,1,1,4,2010,17,2.0,,0.5382435,,0.24231908,,1,0.39028129
100,201010170chi,-1,-1,6,2010,-3,6.0,,,,0.47866315,0.48133975,0,0.48000145
101,201101160chi,1,1,19,2010,11,10.0,,0.7077826,,0.64376616,,1,0.67577438
102,201011140crd,-1,-1,10,2010,-18,3.5,0.62258625,0.65817714,,0.6603823,,0,0.65817714
103,201009190den,1,1,2,2010,17,3.5,0.6220420999999999,,0.15109318,0.28382809999999997,0.4161724,1,0.35000025
104,201012260tam,1,1,16,2010,23,5.5,,0.83032787,0.36576128,,,1,0.598044575
105,201011210nor,1,1,11,2010,15,11.0,,,0.9050258,0.6200960999999999,,1,0.7625609499999999
106,201012120sfo,1,1,14,2010,19,4.5,,,0.45186618,,,1,0.45186618
107,201010310rai,1,1,8,2010,30,1.5,0.3792824,,0.43231294,,0.6256541999999999,1,0.43231294
108,201111270ram,-1,-1,12,2011,-3,2.5,,0.7821845000000001,0.34029287,,0.22047204,0,0.34029287
109,201109180was,-1,1,2,2011,1,4.5,,,0.5600701,,,1,0.5600701
110,201112240cin,1,1,16,2011,7,4.0,0.7311572,0.8644706,,0.5259528,,1,0.7311572
111,201110300rav,-1,1,8,2011,3,11.5,,,,,0.8434671,1,0.8434671
113,201111200sfo,1,1,11,2011,16,10.0,0.7972494999999999,0.6748799,0.8476769000000001,0.7396888,,1,0.76846915
114,201110090min,1,1,5,2011,24,3.5,0.56028926,0.8651899,,0.5190992999999999,,1,0.56028926
115,201109250sea,1,1,3,2011,3,3.0,,,,,0.47268358,1,0.47268358
116,201201010ram,1,-1,17,2011,-7,12.5,0.22149137,0.55162615,0.5304839,0.18278319,,0,0.375987635
117,201111060was,-1,-1,9,2011,-8,5.5,0.8226839,0.5054578,0.5367876,,0.39842862,0,0.5211227
118,201109250cin,-1,-1,3,2011,-5,1.0,0.85626197,0.8451661,0.6113985,0.5251216999999999,,0,0.7282823
119,201112110crd,1,1,14,2011,2,3.5,,0.27475625,0.58179504,0.45109212,0.45433500000000004,1,0.45271356
120,201110160det,-1,-1,6,2011,-6,5.0,0.57974666,0.6081973,0.8772336,0.7772703000000001,,0,0.6927338000000001
121,201111240rav,1,1,12,2011,10,3.5,,,,0.83493936,,1,0.83493936
123,201112240sea,1,-1,16,2011,-2,2.5,,0.63552547,,0.47166622,,0,0.553595845
124,201309080ram,-1,1,1,2013,3,4.5,,0.6134122,,,0.77296704,1,0.6931896200000001
125,201309290tam,-1,-1,4,2013,-3,2.5,,,0.44360924,0.7372149,0.28255635,0,0.44360924
126,201312010phi,-1,1,13,2013,3,3.5,0.37505229999999995,0.6874789000000001,0.6608423000000001,0.6476284000000001,,1,0.6542353500000001
127,201311170jax,-1,-1,11,2013,-13,9.5,0.45530495,0.37044412,0.22435927,,0.27843398,0,0.32443905
128,201310130sfo,1,1,6,2013,12,9.5,,,,,1.0837388000000001,1,1.0837388000000001
129,201309220nor,1,1,3,2013,24,7.0,,0.8539688,,,,1,0.8539688
130,201312220sea,-1,-1,16,2013,-7,8.0,,,0.95457155,,,0,0.95457155
131,201312150ram,1,1,15,2013,11,7.0,,,0.5092793999999999,0.08343595,,1,0.296357675
132,201312220car,1,1,16,2013,4,3.0,,,0.79073465,-0.09014052,0.81009185,1,0.79073465
133,201310060chi,-1,-1,5,2013,-8,1.0,0.32337350000000004,0.34748197,,0.46570036,0.38798374,0,0.36773285499999997
134,201310130nwe,1,1,6,2013,3,2.5,0.6805531,0.8234957,,0.7173736,,1,0.7173736
135,201309150tam,1,-1,2,2013,-2,4.0,0.5201226,,0.45435548,,,0,0.48723903999999996
136,201401040phi,-1,-1,18,2013,-2,3.0,0.44851140000000006,,,0.70432216,0.14213139,0,0.44851140000000006
137,201311210atl,1,-1,12,2013,-4,7.5,0.15123868,0.24888855,,0.17128924,0.2981469,0,0.210088895
138,201311030nyj,1,1,9,2013,6,6.0,-0.03902483,,0.10333553,,0.25601226,1,0.10333553
139,201312020sea,1,1,13,2013,27,6.5,,0.8015621999999999,0.6198269000000001,0.8123052,,1,0.8015621999999999
140,201401110sea,-1,1,19,2013,8,9.0,0.5763468,0.57803595,0.7704929,0.5291121999999999,0.29394314,1,0.5763468
141,201312220ram,1,1,16,2013,10,3.0,0.86017346,0.72140443,,0.85407364,0.6307361,1,0.787739035
142,201312010car,1,1,13,2013,21,7.0,0.66374266,0.9305190000000001,,0.79162455,0.8370805,1,0.814352525
143,201311240det,-1,-1,12,2013,-3,7.0,,,0.7081053,0.6570939,0.8004916,0,0.7081053
144,201309220nwe,1,1,3,2013,20,7.0,,0.768932,,,0.7513026999999999,1,0.7601173499999999
145,201310200atl,1,1,7,2013,8,6.5,0.40784553,,0.47282058,0.4736229,,1,0.47282058
146,201309080nyj,1,1,1,2013,1,6.0,,,0.21554706,,,1,0.21554706
147,201312290nor,1,1,17,2013,25,11.5,,,0.73821163,,0.9144135,1,0.826312565
148,201311030sea,-1,1,9,2013,3,15.5,,,,0.9934919,,1,0.9934919
149,201410130ram,-1,-1,6,2014,-14,3.0,0.41580609999999996,0.3271281,,,,0,0.37146709999999994
150,201409210crd,1,1,3,2014,9,3.0,0.5576908,,0.61630476,0.89153886,0.57786065,1,0.597082705
151,201412070rai,1,1,14,2014,11,8.5,-0.023475587000000003,0.21770239,0.18939412,0.20952201,,1,0.19945806500000002
152,201411160nyg,-1,-1,11,2014,-6,4.0,0.21918651,0.5682715,0.20072412,,,0,0.21918651
153,201410190den,1,1,7,2014,25,7.0,0.9343052,,0.9553417,0.6899469,,1,0.9343052
154,201411090nor,-1,-1,10,2014,-3,6.0,0.76445127,0.5502256999999999,,,0.9515029,0,0.76445127
155,201412140sea,1,1,15,2014,10,9.5,,,1.1197053999999997,1.0312350000000001,,1,1.0754701999999998
156,201409070dal,-1,-1,1,2014,-11,3.0,0.51378256,,0.43513417,0.1324265,0.3540243,0,0.39457923500000003
157,201410190ram,1,1,7,2014,2,6.5,0.06404331,,0.42393935,,0.12831378,1,0.12831378
158,201409140sdg,1,1,2,2014,9,5.0,,,,,0.71057475,1,0.71057475
159,201410060was,-1,-1,5,2014,-10,7.0,0.11765608,0.20587426,,0.18169704,0.40864813,0,0.19378565
161,201412210crd,-1,-1,16,2014,-29,9.5,,0.16625133,,0.308304,,0,0.23727766500000003
162,201412070phi,-1,-1,14,2014,-10,1.5,0.5153482,0.7079243000000001,0.84788996,,,0,0.7079243000000001
163,201411160kan,1,1,11,2014,4,1.0,,0.1770652,,,,1,0.1770652
164,201411270sfo,-1,-1,13,2014,-16,1.0,0.571064,,0.15270573,,,0,0.361884865
165,201411160ram,1,1,11,2014,15,8.0,,,,0.024440587000000003,,1,0.024440587000000003
166,201412140sdg,-1,-1,15,2014,-12,4.5,0.49966958,0.35812128,,0.268374,,0,0.35812128
167,201412220cin,1,1,16,2014,9,3.5,0.14854911,,,,0.3248623,1,0.236705705
168,201411020nwe,1,1,9,2014,22,3.0,,0.46298420000000007,,,0.44740042,1,0.45519231000000004
169,201411300kan,-1,-1,13,2014,-13,1.0,0.36759955,,0.5532706999999999,0.37062538,0.8697355,0,0.46194803999999995
170,201411090rai,-1,-1,10,2014,-24,13.0,0.06424627,,0.19908375,,,0,0.13166501
171,201410120nyj,-1,-1,6,2014,-14,10.0,,,,0.32045883,0.5208656,0,0.420662215
172,201409210sea,1,1,3,2014,6,4.0,,0.5511428,,0.38382998,,1,0.46748639000000003
173,201411300ram,1,1,13,2014,52,6.0,,,0.62304276,1.0756164,0.8816315,1,0.8816315
174,201411160sdg,-1,1,11,2014,7,10.0,,,,,0.6263038000000001,1,0.6263038000000001
175,201409210nwe,-1,1,3,2014,7,13.5,,,,,1.0102229,1,1.0102229
176,201412140kan,1,1,15,2014,18,11.0,0.9677521000000001,0.7839782,0.8462953000000001,1.0406135,,1,0.9070237000000001
177,201409070nyj,-1,1,1,2014,5,6.5,,,,0.86698407,0.7990377,1,0.833010885
178,201412280den,1,1,17,2014,33,16.0,0.7206591999999999,,,,0.65329295,1,0.686976075
179,201411020sea,-1,1,9,2014,6,13.0,,0.8700855,,0.9950836,,1,0.93258455
180,201410260cle,1,1,8,2014,10,6.5,,0.73323035,0.77647495,,0.5092319000000001,1,0.73323035
181,201412110ram,-1,-1,15,2014,-6,6.0,,,,0.5574326000000001,0.7924007,0,0.67491665
182,201501030car,1,1,18,2014,11,5.5,0.802914,0.6246604,0.77339673,,,1,0.77339673
183,201411300atl,1,1,13,2014,11,1.5,,0.28284532,0.5095109,0.27081808,0.6425582,1,0.39617811
184,201410190rai,-1,-1,7,2014,-11,3.5,,0.591742,0.47172020000000003,,0.28022659999999994,0,0.47172020000000003
185,201409140nyg,-1,-1,2,2014,-11,1.5,,0.7709676999999999,0.65983236,0.65815055,0.70119846,0,0.6805154099999999
186,201410050den,1,1,5,2014,21,8.5,,0.8612033000000001,,,,1,0.8612033000000001
187,201411230sea,1,1,12,2014,16,7.5,,0.66062,0.6716647,0.55911165,0.88281095,1,0.66614235
188,201411020dal,-1,-1,9,2014,-11,1.0,,0.44225812,,0.5560571,,0,0.49915761
189,201412280sfo,-1,1,17,2014,3,6.0,1.0291134,0.67701447,,,0.6847819,1,0.6847819
190,201412210ram,-1,-1,16,2014,-10,6.5,,,,0.41521233,,0,0.41521233
191,201409250was,-1,-1,4,2014,-31,3.0,0.60652703,,,,,0,0.60652703
192,201409080det,1,1,1,2014,21,6.5,,,0.8308139999999999,,0.85565525,1,0.843234625
193,201412070oti,-1,-1,14,2014,-29,3.0,0.46635506,,,,0.41184609999999994,0,0.43910057999999996
194,201410120phi,1,1,6,2014,27,1.5,0.6071664999999999,,0.7768961,0.69402266,,1,0.69402266
195,201411300jax,1,1,13,2014,1,3.0,0.39132136,,0.22048697,,,1,0.305904165
196,201411090sea,1,1,10,2014,21,9.0,0.6950656999999999,,0.60113597,,,1,0.6481008349999999
197,201410190dal,1,1,7,2014,10,5.0,,0.64447784,0.57578987,0.66172206,,1,0.64447784
198,201509270ram,-1,-1,3,2015,-6,1.0,0.52972424,0.5242031,,0.42825145,0.46560234,0,0.49490272
199,201510120sdg,-1,-1,5,2015,-4,4.0,0.5400020000000001,,0.36956477,0.7398355,,0,0.5400020000000001
200,201512130cin,-1,-1,14,2015,-13,1.0,0.5908920999999999,0.6368902,0.26689398,0.40561932,,0,0.49825570999999996
201,201601090cin,-1,-1,18,2015,-2,1.5,0.37793127,,0.40918168,0.2851094,0.5703832,0,0.393556475
202,201512270rav,1,1,16,2015,3,11.0,,,,,0.37735552,1,0.37735552
203,201510250kan,1,1,7,2015,10,3.5,,,0.43289968,,0.62941587,1,0.531157775
204,201511290sea,1,1,12,2015,9,3.0,,,,0.66972244,,1,0.66972244
205,201601030cle,-1,-1,17,2015,-16,12.5,,-0.082460165,0.23189744,,0.094068706,0,0.094068706
206,201510250ram,1,1,7,2015,18,6.0,,,0.38807476,0.80754375,,1,0.597809255
207,201510040sdg,-1,1,4,2015,3,4.5,,,,0.38769484,,1,0.38769484
208,201511050cin,1,1,9,2015,21,13.0,0.7638689000000001,0.9167112,,,,1,0.84029005
209,201511150pit,1,1,10,2015,21,7.0,0.64798295,,0.7736647,,0.86705244,1,0.7736647
210,201510110rav,-1,-1,5,2015,-3,6.5,,0.8900308000000001,0.61078244,,,0,0.7504066200000001
211,201512270kan,-1,1,16,2015,4,11.5,,1.005385,,1.0483327,0.8816985999999999,1,1.005385
212,201509130nyj,1,1,1,2015,21,3.5,0.54763204,,0.53414,0.51773816,,1,0.53414
213,201512200sea,1,1,15,2015,17,14.5,1.0365732,1.0007088,0.73837394,0.8431078000000002,1.0026389999999998,1,1.0007088
214,201511010ram,1,1,8,2015,21,7.5,,,,0.82320035,,1,0.82320035
215,201512060chi,-1,-1,13,2015,-6,6.5,,0.74762106,0.5954607,,0.71414876,0,0.71414876
217,201512270det,1,1,16,2015,15,9.0,,0.771937,1.0614473,,,1,0.91669215
218,201509200pit,1,1,2,2015,25,6.0,,,0.69542646,0.39284053,,1,0.544133495
219,201510110nyg,-1,1,5,2015,3,7.5,0.5047497000000001,0.8914924000000001,0.78046346,,0.77813447,1,0.779298965
220,201511220sea,1,1,11,2015,16,14.0,,0.7802856,0.9383583000000001,,1.0345619000000001,1,0.9383583000000001
221,201512130cle,1,1,14,2015,14,2.5,0.42484644,0.46046975,0.67622864,,,1,0.46046975
222,201512060ram,-1,-1,13,2015,-24,3.5,0.48468086,,,0.53336567,0.30618072,0,0.48468086
223,201601240car,1,1,20,2015,34,3.0,0.7724428000000001,,0.6224184,,1.0499197,1,0.7724428000000001
224,201509200chi,-1,-1,2,2015,-25,2.0,0.50309056,,0.32033482,,,0,0.41171269
225,201510110det,-1,-1,5,2015,-25,5.0,,0.1280281,,0.062333524,,0,0.095180812
226,201510180pit,1,1,6,2015,12,5.0,,0.32565463,,,0.36910970000000004,1,0.347382165
227,201512200phi,-1,-1,15,2015,-23,3.5,,,,,0.25228512,0,0.25228512
228,201511150sea,-1,-1,10,2015,-7,3.0,,,0.41344962,,0.77904487,0,0.596247245
229,201511010cle,-1,-1,8,2015,-14,7.0,0.35286355,0.24338287,,,,0,0.29812321
230,201511290sfo,1,-1,12,2015,-6,8.5,0.08229232,,,,,0,0.08229232
231,201512170ram,1,1,15,2015,8,0.0,0.5839871999999999,0.76551986,,,0.5211574999999999,1,0.5839871999999999
232,201510250was,-1,1,7,2015,1,3.0,0.5446036999999999,0.33346802,,0.818599,,1,0.5446036999999999
233,201601030car,1,1,17,2015,28,10.0,0.9500097,0.6874340999999999,,0.88521266,,1,0.88521266
234,201511220phi,-1,-1,11,2015,-28,7.0,0.9655536,,0.86600876,,,0,0.91578118
235,201511010atl,-1,-1,8,2015,-3,8.0,0.7891238,0.79384315,0.7109137,,1.1305343,0,0.791483475
236,201511290clt,1,1,12,2015,13,2.5,0.48605698,0.569317,,,,1,0.52768699
237,201509200nor,-1,-1,2,2015,-7,10.0,,0.8654628000000001,,,,0,0.8654628000000001
238,201509270htx,1,1,3,2015,10,6.0,,0.32337594,,0.55466014,,1,0.43901804
240,200911150was,1,1,10,2009,10,3.5,,0.44444036,,,,1,0.44444036
242,200912130clt,1,1,14,2009,12,6.5,,1.0699083999999999,0.75931907,,0.8720190000000001,1,0.8720190000000001
243,200911010rav,1,1,8,2009,23,4.5,,,0.48377913,0.9387017,0.80853045,1,0.80853045
244,200912270phi,-1,1,16,2009,3,7.0,0.8707199000000001,0.93101275,,,,1,0.900866325
245,200912060kan,-1,-1,13,2009,-31,6.0,0.40104896,,,0.33048636,0.29577625,0,0.33048636
246,200909270rai,-1,-1,3,2009,-20,2.5,,,,,0.45226579999999994,0,0.45226579999999994
247,201011220sdg,1,1,11,2010,21,9.0,0.56447595,0.74737877,0.7801111999999999,0.7480803,0.74086773,1,0.74737877
248,201012120crd,1,1,14,2010,30,4.0,0.2843029,0.68046665,,,0.2309145,1,0.2843029
249,201010030oti,-1,-1,4,2010,-6,6.5,,0.47794145,,,,0,0.47794145
250,201010100rav,1,1,5,2010,14,8.0,,,,,0.83744884,1,0.83744884
251,201012050kan,-1,1,13,2010,4,8.5,0.7269766,,0.93663096,0.42426646,,1,0.7269766
252,201012190rai,1,1,15,2010,16,7.5,,0.6493564000000001,0.6014516,0.41027659999999994,,1,0.6014516
253,201009120jax,1,1,1,2010,7,3.0,0.519842,,0.43217427,,,1,0.47600813500000005
254,201012050sdg,-1,-1,13,2010,-15,13.0,,0.96652293,0.9278704,,0.9366078000000001,0,0.9366078000000001
255,201009260crd,-1,1,3,2010,1,5.5,,0.51497704,,0.7625353,,1,0.63875617
256,201010240den,-1,-1,7,2010,-45,7.0,1.0510151,,0.86713094,,,0,0.95907302
257,201009120oti,1,1,1,2010,25,6.5,,0.51824826,,0.764483,,1,0.64136563
258,201011210pit,1,1,11,2010,32,7.0,0.8242885,0.6988515000000001,,,,1,0.7615700000000001
259,201101020kan,-1,-1,17,2010,-21,5.0,,0.614074,,,,0,0.614074
260,201010170sfo,1,1,6,2010,8,7.5,0.7674455,0.61297643,,,0.67053014,1,0.67053014
261,201012120jax,1,1,14,2010,7,3.5,,,0.527638,,,1,0.527638
262,201109250sdg,-1,1,3,2011,3,14.0,,,,0.5494802,0.4424282,1,0.4959542
263,201112040chi,-1,-1,13,2011,-7,9.0,0.8559921,0.8446783999999999,,,0.95641905,0,0.8559921
264,201109180det,1,1,2,2011,45,9.0,0.60678744,,0.4448312,,0.5527544,1,0.5527544
265,201111210nwe,1,1,11,2011,31,17.0,1.050019,0.7974336,,0.54294187,,1,0.7974336
266,201110090clt,-1,-1,5,2011,-4,0.0,,0.38859582,,0.39524317,0.29951155,0,0.38859582
267,201112110nyj,1,1,14,2011,27,10.5,1.0766151000000002,,0.66794544,,0.91206443,1,0.91206443
268,201201010den,-1,-1,17,2011,-4,2.0,0.8011275999999999,0.5053993,,0.34055024,0.43013963,0,0.467769465
269,201110230rai,-1,-1,7,2011,-28,3.5,0.6085028,,0.44281843,0.68891317,0.4024377,0,0.525660615
270,201111060sdg,-1,-1,9,2011,-7,6.0,0.039458185,0.10593012,,0.11548686,0.26487932,0,0.11070848999999999
271,201109180car,1,-1,2,2011,-7,11.0,0.17596075,,0.19643015,,,0,0.18619544999999998
272,201109250chi,-1,-1,3,2011,-10,5.0,,0.35785362,,,,0,0.35785362
273,201111240det,-1,-1,12,2011,-12,4.5,0.6040403,,,0.27742267,0.28891394,0,0.28891394
