elapsed,name,time
0.0,start,169.186942227
0.003402958999998873,initialized and loaded JSON file(s),169.190345186
0.15504487499998731,loaded and validated,169.345390061
0.43878175500000793,generated or fetched CV sets,169.784171816
13.302208863000004,trained and scored,183.086380679
