game_id,label,score
201212230gnb,1,0.8617126
201410050jax,0,0.56457317
201510110dal,0,0.9696937
200812280phi,1,0.7286209
201012060nwe,1,0.64521587
201111200min,0,0.7324686
201110100det,1,0.03622247
201209300gnb,0,0.59534556
201510110kan,0,0.20301796
201512130tam,0,0.44559947
201010170chi,0,0.18024409
201310060dal,1,0.8710888
201312090chi,1,0.17899582
201411230sfo,0,0.9055861
200911150was,1,0.5170028
201001030htx,0,0.607726
201409280pit,0,0.11605461
201710220cle,1,0.15248844
200911290min,1,0.30267203
201011070car,0,0.44188887
201711190nor,0,0.7496594
201009260kan,1,0.4643619
201010170min,1,0.14653993
201109110tam,0,0.59337395
201209090gnb,0,0.61968327
201211250mia,1,0.116192505
200809210sfo,1,0.35407212
201110230oti,0,0.14327878
201111130car,0,0.49291182
201311240cle,0,0.8135488
201511080nor,0,0.35119185
201512060sdg,0,0.23141804
201801210nwe,0,0.2292466
200812210tam,0,0.46265587
201110090atl,0,0.7660131
201210070jax,0,0.4829676
201512140mia,0,0.078164205
200811060cle,0,0.8867645
201309150phi,0,0.5068175
201612250kan,1,0.67619526
200809070buf,1,0.7759297
201012260chi,1,0.24618901
201210290crd,0,0.76732445
201611200nyg,0,0.406538
200909270min,0,0.4041693
201411270dal,0,0.7923595
201510250ram,1,0.93242943
201709170clt,1,0.40356287
200910040nor,1,0.57448286
200911010oti,1,0.12740764
201212090sea,1,0.5660785
201412280atl,0,0.58832026
201510040atl,1,0.1525697
201712030crd,0,0.45761934
201712030rav,1,0.12278051
201511290cin,1,0.46285856
201601160crd,0,0.6188424
201701010atl,0,0.7570988
201010100det,1,0.7046948
201111130cle,0,0.2688412
201210140mia,0,0.27334723
201709070nwe,0,0.81578285
200910180sea,0,0.44576448
200912270mia,0,0.63241136
201012050sea,1,0.9239196
201110020crd,0,0.69963306
201312150clt,1,0.51309097
200811230oti,0,0.80677974
201010180jax,0,0.5070314
201210070nor,1,0.30355906
201509200car,1,0.49642769
201610090ram,0,0.41309866
201801060kan,0,0.76044106
200811230sdg,0,0.78027856
201310200jax,0,0.41524374
201509130dal,0,0.09081633
201512070was,0,0.7100419
200809070clt,0,0.3431811
200911150nyj,0,0.1567091
201011110atl,1,0.095832326
201501040dal,0,0.27025756
201611270cle,0,0.30108705
201409290kan,1,0.6325912
201410260nyj,0,0.5721687
200712230chi,1,0.47277567
200910250mia,0,0.59195477
201110160atl,1,0.56960773
201309220mia,1,0.44307846
201410190clt,1,0.6468012
201612240car,0,0.4551484
201712240car,0,0.446276
200711180nyj,1,0.39934984
200811300was,0,0.26042455
201709240nyj,1,0.3702202
200811090htx,0,0.6623807
200811160sea,0,0.78683984
200812210kan,0,0.088400625
201109180nyj,1,0.84367186
201209130gnb,1,0.9378087
201312150ram,1,0.03664439
201612180min,0,0.7002821
201011250dal,1,0.17322852
201210080nyj,1,0.77409863
201309220was,0,0.6633128
201311170pit,1,0.24549998
201410050nyg,1,0.19763166
201509270dal,0,0.84717923
201609180det,0,0.60224974
200811160tam,1,0.15767089
201010100sfo,0,0.90924156
201312220was,1,0.21490133
200709160oti,1,0.5438357
200712020ram,1,0.5038336
201010170pit,1,0.48909765
201410190dal,1,0.22427608
201709170ram,0,0.7555839
200710070den,0,0.10522986
200711180det,0,0.8254753
200809080rai,0,0.23298793
201112040chi,0,0.79715085
200711250tam,1,0.46511844
200801060sdg,1,0.33546495
201109180pit,1,0.571538
201511290den,1,0.6651797
201209230crd,1,0.89382875
201211250jax,1,0.15102112
201511010atl,0,0.79439193
201712240sfo,1,0.45028442
200809280nyj,1,0.7665799
200810190kan,0,0.44687372
201011280nyg,0,0.2690097
201012260rai,0,0.32815266
201111240dal,0,0.20091234
201710080htx,0,0.60232264
200901040min,0,0.27890533
201011140chi,1,0.39231798
201212020mia,1,0.33556226
201311210atl,1,0.16580994
200712020clt,0,0.20234846
200909130crd,0,0.6944013
200912130rav,1,0.59160334
201309150clt,0,0.65814054
201510180pit,1,0.53386074
201711120clt,1,0.48684484
201009260ram,1,0.36336145
201011210sfo,0,0.62811834
201209300crd,0,0.34715766
201511080tam,0,0.3468059
201710010dal,0,0.6788171
200909130tam,0,0.44337597
201710150min,1,0.8252061
201109180oti,1,0.5440231
201111060htx,1,0.23739614
200711260pit,0,0.6522231
200811160mia,0,0.7677161
201010030gnb,0,0.43631697
201210070was,0,0.73441917
201312080gnb,0,0.15586871
201711260cin,1,0.50674224
200711250ram,0,0.34043267
201309220nor,1,0.91357
201410050sdg,1,0.33157128
201510250clt,0,0.5096039
201511150tam,1,0.05146669
201011280cle,0,0.2701041
201110230nyj,1,0.50876683
201212020chi,0,0.72734314
201009260min,1,0.29534593
201212090sfo,1,0.8344534
200810190chi,1,0.36734384
201011280den,0,0.20415744
201309080sfo,1,0.91056734
201709170nor,0,0.41342002
200909130cin,0,0.6521331
200801060tam,0,0.107482255
200912270clt,0,0.7660493
200911290ram,0,0.61483425
200912060chi,0,0.43799987
201709240buf,1,0.47499153
200912200pit,0,0.6086797
201110020gnb,1,0.33297318
201310060oti,0,0.32920262
200709060clt,1,0.19822906
200710210sea,1,0.7641124
200712230det,0,0.5604597
201212090tam,0,0.046443265
201609150buf,0,0.7766766
200709300min,0,0.7021229
201410050det,0,0.64510006
200811090det,0,0.83715516
201011280rav,0,0.92994034
201201010min,0,0.48763505
201310130den,0,0.40815666
201512270crd,1,0.93035024
201409140rai,0,0.26685998
201411020htx,0,0.75139207
200811230crd,0,0.4165435
201109110kan,0,0.31329596
201411300jax,1,0.101008065
200809280chi,1,0.80670154
200811300tam,0,0.6629994
201110160gnb,1,0.44687814
201111130nyj,0,0.39444396
201609250gnb,1,0.5700662
200810190cin,0,0.8908458
200909200gnb,0,0.29763335
201211180car,0,0.3472456
201211180dal,0,0.6270511
201212020dal,0,0.82640237
201511010ram,1,0.8711751
201711190min,1,0.32935452
201009260car,0,0.3156789
201311030sea,0,0.6821494
201412140nyg,1,0.11552217
201610270oti,1,0.29259518
201012050nyg,1,0.2815338
201111270nyj,0,0.66709745
201211250chi,1,0.54442906
201710290sea,0,0.4242854
201211040clt,1,0.36336514
201711120tam,1,0.7628815
200712090nyj,0,0.25574058
200910180jax,0,0.24597462
201101080sea,1,0.9118448
201109180mia,0,0.8567641
200811160pit,0,0.9559584
201210140sfo,0,0.5528353
201512200nyg,1,0.35071397
201711120den,0,0.28150886
201012020phi,1,0.75659275
200711250nwe,0,0.86136305
200811230ram,0,0.52010196
201511150oti,0,0.13063864
201701220atl,1,0.8843039
201710010tam,0,0.34125453
200712230min,0,0.31208247
201312150min,1,0.6087149
201511150was,1,0.10249398
201712140clt,0,0.84602886
200712300den,1,0.35899165
201010040mia,0,0.29381752
201212230tam,0,0.095556945
200811230rav,1,0.24082293
201011210nor,1,0.30711132
201110020ram,0,0.71085924
201311030buf,0,0.19590501
201510110nyg,0,0.8106204
200712230oti,0,0.27393037
201009190car,0,0.13211988
201211050nor,1,0.16590677
201312220ram,1,0.22934869
201711190gnb,0,0.17702156
200811020nyg,1,0.66357034
201012230pit,1,0.73607785
201011070gnb,1,0.20805575
201512060min,0,0.96172106
201611270nyj,1,0.7633126
201701010mia,0,0.88806474
200711050pit,1,0.07036158
201009260nor,0,0.3949667
201509140sfo,1,0.36982036
201611060gnb,0,0.87934846
200809140det,0,0.6237376
201009190clt,1,0.2491488
201010310nor,1,0.16325891
201212020gnb,1,0.59960186
201301120sfo,1,0.3408011
201610300atl,0,0.6770779
201710150rav,0,0.61765933
200810190htx,0,0.85096544
200911300nor,1,0.114588276
201209230rav,0,0.1864418
201510080htx,0,0.27233216
201712310oti,1,0.3149082
200811130nwe,0,0.25988272
201112110jax,1,0.5442069
201211250kan,1,0.05557222
201601030mia,1,0.4475354
200711220det,0,0.7363362
201212230sea,1,0.6368128
201301060rav,1,0.74090236
201712030nyj,1,0.6042603
201712170was,1,0.93777853
200809140ram,0,0.3969536
200910250pit,1,0.23093116
201112180kan,1,0.4754458
201112240buf,1,0.0366633
200811090nwe,1,0.46742672
201001030ram,0,0.70338964
201709170jax,0,0.19317919
201309080car,0,0.3811373
201701150dal,0,0.69762254
200909200buf,1,0.1673671
201109180det,1,0.1520127
201309080dal,1,0.31641576
201411160ram,1,0.24620077
201511300cle,0,0.2867296
201709170tam,1,0.797361
201012260den,1,0.20201515
201301060was,0,0.6026262
201310060crd,1,0.1653505
201310100chi,0,0.3578901
201110160pit,0,0.7486131
201112180phi,1,0.5630199
201412070cin,0,0.388805
201009120oti,1,0.11852594
201512170ram,1,0.7285979
200710070sfo,1,0.55757093
201009260nwe,0,0.19849026
201112180crd,0,0.4813513
200809210nwe,0,0.46907955
201009130kan,1,0.114462815
201201010phi,1,0.78335816
201409280dal,1,0.41853666
201412140nwe,1,0.45772868
201012190rai,1,0.6144221
200911150ram,1,0.49451452
201611130crd,0,0.22611247
200909200phi,0,0.72912997
200911290htx,0,0.91280216
201409280rav,1,0.4216412
201709170kan,1,0.5812989
201212160buf,0,0.6196817
201511010dal,1,0.3269889
201612240htx,0,0.4498712
200710070ram,1,0.1922758
201610300tam,0,0.23432851
200809280nor,1,0.2549856
200710210nor,0,0.18760143
200810260car,0,0.5507624
201411090buf,0,0.86881554
200712130htx,1,0.78523815
201101230pit,1,0.4334407
201512270sea,0,0.8987311
201601030atl,0,0.6627525
201612110cle,0,0.25427625
200910250ram,0,0.43083504
200911190car,0,0.38237846
201211220nyj,0,0.3664213
201409280htx,1,0.28875354
201712240cin,1,0.2035037
201311240kan,0,0.5757382
200911220kan,1,0.5978467
201509130crd,1,0.72739345
200712090sea,1,0.60083765
201411090gnb,1,0.39360988
201010170phi,1,0.17360678
201101020den,1,0.34468713
201212230nyj,0,0.5368273
201612040jax,0,0.0930572
201701010det,0,0.5781668
201710220chi,1,0.4735428
200909130rav,1,0.3034369
201009260jax,0,0.8330293
201209300den,1,0.10467066
201310200was,1,0.42202738
201212160nor,1,0.30328253
201410090htx,0,0.61564803
201511150phi,0,0.14593126
201512130den,0,0.8917308
201512130gnb,1,0.42175665
200709230gnb,1,0.7230404
201312150nyg,0,0.6892047
201111270phi,0,0.7421328
201112240oti,0,0.53835535
200912130clt,1,0.27932206
201312080crd,1,0.8653831
201510180sea,0,0.8344869
201610230mia,1,0.35011733
201710050tam,0,0.29701126
200710070was,1,0.845401
200712230jax,1,0.9353007
201001160nor,1,0.7371332
201309150kan,0,0.5323269
201411160clt,0,0.35333475
201509170kan,0,0.5483766
201211110sea,1,0.21478766
201701010nyj,1,0.562631
200710140sdg,1,0.5145002
201409210mia,0,0.03703098
201509200min,1,0.2229583
200709230phi,1,0.01968002
200712160nyg,0,0.73101646
201012260cin,1,0.9361632
201211260phi,0,0.4470631
201511220mia,0,0.41401738
201011250det,0,0.30451688
201210280phi,0,0.40783104
201611240dal,0,0.47670346
201010030buf,0,0.66576844
201110090sfo,1,0.5220469
201212230htx,0,0.29512563
201311040gnb,0,0.49726653
200712300chi,1,0.56046814
201612250pit,0,0.40532508
201011140buf,1,0.7955173
201309150htx,0,0.3520579
201409070dal,0,0.50619876
200712020car,1,0.2179208
201601030crd,0,0.42796662
201412280tam,1,0.66766703
201511290jax,0,0.14183412
201310060mia,0,0.82844025
200710280nyj,0,0.078334294
200912270atl,1,0.48040047
201309290rai,0,0.054555386
201710230phi,1,0.22665577
200709230htx,1,0.66403645
200912130dal,0,0.84920144
200912170jax,0,0.39345977
200711110oti,0,0.12867467
201209160ram,1,0.5972992
200709300atl,1,0.04730577
200811160jax,0,0.66281366
201212300atl,0,0.6936717
200911090den,0,0.23612428
201012260buf,0,0.59540755
201111270jax,0,0.7052093
201209100rav,1,0.38127384
201611140nyg,1,0.020522784
200909200kan,0,0.23891632
200911080sfo,0,0.5126811
201511010cle,0,0.15541346
