elapsed,name,time
0.0,start,114.590776378
0.0015387640000028568,initialized and loaded JSON file(s),114.592315142
0.13977203599999655,loaded and validated,114.732087178
0.41432651499999906,generated or fetched CV sets,115.146413693
11.698128616999995,trained and scored,126.84454231
