game_id,weather___is_dome,travel___v_body_clock_from_last_wk,time_date___is_superbowl,rankings___v__estim_winrate,home_field___h_is_home,home_field___v_visitor__open_wr_ytd,time_date___week_id,team_history___v_close_wr_past_5_games,team_history___v_open_wr_past_3_seasons,home_field___h_home__ovr_wr_last_8_games,rankings___v__defensedvoa,travel___v_travel_from_last_game,weather___is_grass,weather___wind_mph,home_field___h_home__ovr_wr_last_4_games,line___pfr_ou,team_history___h_open_wr_past_5_games,travel___v_tz_change_last_10_days,home_field___v_consecutive_visitor,rankings___h__defensedvoa,home_field___h_consecutive_home,home_field___v_visitor__open_wr_last_4_games,time_date___day_of_week,team_history___v_open_wr_past_5_games,home_field___h_home__pfr_wr_ytd,travel___v_days_since_last_game,team_history___v_pfr_wr_ytd,home_field___v_visitor__ovr_wr_last_8_games,team_history___h_pfr_wr_past_5_games,travel___v_same_stadium_last_game,home_field___v_visitor__close_wr_last_8_games,home_field___h_home__ovr_wr_ytd,line___close_ou,weather___humidity_pct,home_field___v_visitor__close_wr_last_4_games,line___open_ou,home_field___v_visitor__open_wr_last_8_games,travel___h_travel_from_last_game,line___h_ml,team_history___h_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_2_seasons,rankings___v__s_t_dvoa,rankings___h__off_rank,team_history___v_open_wr_past_2_seasons,travel___h_tz_change_last_10_days,rankings___v__off_rank,time_date___is_sunday,team_history___h_close_wr_past_2_seasons,matchup___is_same_conf,team_history___v_ovr_wr_past_2_seasons,line___h_pfr_line,team_history___h_close_wr_past_3_seasons,home_field___h_home__open_wr_last_4_games,travel___v_travel_from_last_game_decay,home_field___h_home__pfr_wr_last_4_games,home_field___v_visitor__pfr_wr_last_8_games,travel___h_body_clock_from_last_wk,home_field___h_home__pfr_wr_last_8_games,weather___temperature,weather___wind_chill,home_field___v_visitor__close_wr_ytd,line___v_ml,home_field___h_home__open_wr_last_8_games,time_date___game_time_local,team_history___h_ovr_wr_past_2_seasons,rankings___h__s_t_rank,matchup___h_wr_past_5_games,rankings___v__dave_or_wtddvoa,team_history___h_open_wr_past_3_seasons,home_field___h_home__close_wr_ytd,home_field___h_home__close_wr_last_4_games,matchup___h_wr_ytd,team_history___v_ovr_wr_past_3_seasons,team_history___v_ovr_wr_ytd,team_history___v_pfr_wr_past_5_games,time_date___is_playoffs,team_history___h_ovr_wr_past_5_games,rankings___h__estim_winrate,team_history___v_pfr_wr_past_3_seasons,rankings___h__dave_or_wtddvoa,rankings___h__def_rank,team_history___h_close_wr_past_5_games,rankings___v__def_rank,travel___h_travel_from_last_game_decay,time_date___game_time_eastern,matchup___is_same_division,travel___h_same_stadium_last_game,home_field___v_visitor__pfr_wr_last_4_games,team_history___h_pfr_wr_ytd,rankings___h__totaldvoa,rankings___h__offensedvoa,team_history___v_open_wr_ytd,team_history___v_close_wr_past_3_seasons,team_history___h_open_wr_past_2_seasons,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,team_history___h_open_wr_ytd,rankings___v__offensedvoa,home_field___h_home__open_wr_ytd,line___h_close_line,travel___v_home_body_time,team_history___h_close_wr_ytd,home_field___v_is_home,travel___v_tz_change_last_game,travel___v_dist_from_home,matchup___h_wr_past_3_seasons,rankings___v__totaldvoa,travel___h_tz_change_last_game,travel___v_travel_from_last_10_days,team_history___h_ovr_wr_ytd,travel___h_travel_from_last_10_days,team_history___v_close_wr_ytd,team_history___v_ovr_wr_past_5_games,line___h_open_line,home_field___h_home__close_wr_last_8_games,rankings___h__s_t_dvoa,home_field___v_visitor__pfr_wr_ytd,rankings___v__s_t_rank,matchup___h_wr_past_2_seasons,team_history___h_pfr_wr_past_2_seasons,team_history___v_close_wr_past_2_seasons,travel___h_days_since_last_game,team_history___h_ovr_wr_past_3_seasons,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,regression_label,dataset,fold,regression_score
200910250cle,1,12.0,0.0,0.82,1.0,0.6,7.0,0.6,0.6153846153846154,0.0,-15.8,7.032543750791744,1,12.0,0.0,41.5,0.6,1.0,1,18.3,1,0.5,6.0,0.6,0.5,7.0,0.6,0.5,0.6,0,0.5,0.16666666666666666,41.5,45.0,0.5,43.0,0.5,1.989209829480024,320,0.5657894736842105,0.5238095238095238,-0.3,31.0,0.5238095238095238,0.0,12.0,1.0,0.4545454545454545,0.0,0.42857142857142855,9.0,0.5789473684210527,0.5,7.032543750791744,0.5,0.5,13.0,0.5,50.0,50.0,0.6,-400,0.5,13.0,0.2272727272727273,1.0,0.5,19.6,0.5394736842105263,0.5,0.5,0.5,0.5897435897435898,0.6,0.6,0.0,0.2,0.26666666666666666,0.6282051282051282,-26.7,27.0,0.6,4.0,1.989209829480024,13.0,0.0,0,0.5,0.5,-30.7,-26.1,0.6,0.6153846153846154,0.4545454545454545,0.6,0.5,0.5,13.4,0.5,9.0,12.0,0.5,0.0,1.0,7.032543750791744,0.5,28.9,0.0,7.032543750791744,0.16666666666666666,1.989209829480024,0.6,0.6,6.5,0.5,13.8,0.6,15.0,0.5,0.4318181818181818,0.5,7.0,0.3947368421052632,-1,-1,7,2009,-28,9.0,-28.0,training,0,-13.935209
201310200car,1,12.0,0.0,0.3333333333333333,1.0,0.4166666666666667,7.0,0.4,0.42105263157894735,0.5,8.4,15.576929088706795,1,4.0,0.5,42.0,0.4,1.0,2,-13.8,1,0.5,6.0,0.5,0.4,7.0,0.3333333333333333,0.3333333333333333,0.4,0,0.3333333333333333,0.4,42.5,42.0,0.3333333333333333,41.5,0.5,15.777060741532305,-325,0.5540540540540541,0.5909090909090909,3.9,13.0,0.5909090909090909,1.0,23.0,1.0,0.5238095238095238,1.0,0.4772727272727273,-7.0,0.5405405405405406,0.5,15.576929088706795,0.5,0.3333333333333333,12.0,0.5,68.0,68.0,0.3333333333333333,265,0.5,13.0,0.42857142857142855,22.0,0.5,-15.6,0.5405405405405406,0.4,0.5,0.5,0.32894736842105265,0.5,0.4,0.0,0.4,0.62,0.4342105263157895,16.6,3.0,0.4,22.0,15.777060741532305,13.0,0.0,0,0.3333333333333333,0.4,16.4,3.6,0.4166666666666667,0.4342105263157895,0.5238095238095238,0.5,0.3333333333333333,0.4,-10.5,0.4,-7.5,12.0,0.4,0.0,1.0,9.938059674373047,0.5,-15.1,1.0,15.576929088706795,0.4,15.777060741532305,0.3333333333333333,0.4,-6.5,0.5,-1.0,0.3333333333333333,7.0,0.5,0.5238095238095238,0.5909090909090909,7.0,0.40540540540540543,1,1,7,2013,15,7.5,15.0,training,0,0.41808918
201409140buf,1,13.0,0.0,0.5294328528952108,1.0,1.0,2.0,0.6,0.5303030303030303,0.5,-16.1,16.87850178942728,0,4.0,0.5,42.5,0.6,0.0,1,3.5,1,0.5,6.0,0.6,1.0,7.0,1.0,0.5,0.6,0,0.5,1.0,43.0,56.0,0.5,44.5,0.5,8.876643452341657,-125,0.4848484848484849,0.5588235294117647,-0.8,10.0,0.5294117647058824,1.0,14.0,1.0,0.5294117647058824,1.0,0.5294117647058824,-1.5,0.4848484848484849,0.5,16.87850178942728,0.5,0.5,12.0,0.5,58.0,58.0,1.0,105,0.5,13.0,0.4117647058823529,1.0,0.6,-3.1,0.4696969696969697,1.0,0.5,0.5,0.4848484848484849,1.0,0.6,0.0,0.6,0.5190258251586375,0.5454545454545454,0.9,17.0,0.6,9.0,8.876643452341657,13.0,1.0,0,0.5,1.0,27.2,17.8,1.0,0.5454545454545454,0.5,1.0,0.5,1.0,5.3,1.0,-1.5,13.0,1.0,0.0,0.0,16.87850178942728,0.75,20.6,1.0,16.87850178942728,1.0,8.876643452341657,1.0,0.6,-1.0,0.5,12.9,1.0,17.0,1.0,0.5294117647058824,0.5588235294117647,7.0,0.3939393939393939,1,1,2,2014,19,1.5,19.0,training,0,-0.72925305
201510250kan,1,13.0,0.0,0.6666666666666666,1.0,0.6666666666666666,7.0,0.9,0.5641025641025641,0.0,-0.4,14.53542393919076,1,7.0,0.0,43.0,0.0,-1.0,1,7.3,1,0.6666666666666666,6.0,0.8,0.16666666666666666,7.0,0.75,0.6666666666666666,0.0,0,0.8333333333333334,0.16666666666666666,41.5,57.0,0.8333333333333334,44.0,0.6666666666666666,6.059326446413008,-195,0.5256410256410257,0.5869565217391305,0.7,13.0,0.5652173913043478,0.0,5.0,1.0,0.5227272727272727,1.0,0.6521739130434783,-3.0,0.5256410256410257,0.0,14.53542393919076,0.0,0.8333333333333334,12.0,0.0,58.0,58.0,0.8333333333333334,170,0.0,12.0,0.4545454545454545,5.0,0.25,17.4,0.5641025641025641,0.16666666666666666,0.0,0.5,0.5897435897435898,0.6666666666666666,0.8,0.0,0.0,0.3666666666666667,0.5769230769230769,-2.5,24.0,0.0,14.0,6.059326446413008,13.0,0.0,0,0.8333333333333334,0.16666666666666666,-4.3,-0.6,0.6666666666666666,0.5897435897435898,0.5227272727272727,0.6666666666666666,0.6666666666666666,0.16666666666666666,19.8,0.16666666666666666,-3.5,13.0,0.16666666666666666,0.0,-1.0,14.53542393919076,0.0,20.9,0.0,14.53542393919076,0.16666666666666666,6.059326446413008,0.8333333333333334,0.8,-2.5,0.0,3.6,0.75,16.0,0.0,0.5227272727272727,0.6086956521739131,7.0,0.5384615384615384,1,1,7,2015,10,3.5,10.0,training,0,8.965642
201201010rai,1,16.0,0.0,0.44666666666666666,1.0,0.26666666666666666,17.0,0.6,0.4375,0.42857142857142855,14.1,39.422922230460046,1,8.0,0.25,48.5,0.4,-3.0,2,9.9,1,0.25,6.0,0.6,0.6666666666666666,8.0,0.3333333333333333,0.2857142857142857,0.6,0,0.2857142857142857,0.5333333333333333,50.0,63.0,0.25,49.0,0.14285714285714285,27.74701021042268,-145,0.5531914893617021,0.4516129032258064,-2.5,16.0,0.41935483870967744,-2.0,6.0,1.0,0.5806451612903226,1.0,0.5161290322580645,-3.0,0.5531914893617021,0.25,28.247759146939202,0.5,0.2857142857142857,15.0,0.5714285714285714,56.0,56.0,0.3333333333333333,125,0.35714285714285715,13.0,0.5161290322580645,18.0,0.6,1.8,0.5212765957446809,0.6666666666666666,0.5,1.0,0.6041666666666666,0.4666666666666667,0.6,0.0,0.4,0.4933333333333334,0.46875,-6.8,22.0,0.6,26.0,19.881602304612716,16.0,1.0,0,0.25,0.6666666666666666,-4.7,4.9,0.26666666666666666,0.4479166666666667,0.532258064516129,0.4666666666666667,0.25,0.5666666666666667,14.4,0.5666666666666667,-2.5,13.0,0.6666666666666666,0.0,-3.0,7.1066775490731375,0.6,-2.2,-2.0,39.422922230460046,0.5333333333333333,27.74701021042268,0.3333333333333333,0.6,-3.0,0.5714285714285714,0.3,0.3333333333333333,25.0,1.0,0.5806451612903226,0.41935483870967744,8.0,0.44680851063829785,-1,-1,17,2011,-12,2.5,-12.0,training,0,4.3293505
201309080clt,1,13.0,0.0,0.5294328528952108,1.0,0.5,1.0,0.4,0.421875,0.5,0.32541636495293264,0.0,0,0.0,0.5,45.0,0.4,0.0,1,1.1731354091238233,1,0.5,6.0,0.4,0.5,300.0,0.5,0.5,0.5,0,0.5,0.5,45.5,0.0,0.5,49.0,0.5,0.0,-550,0.5,0.3125,0.08030412744388128,16.30955829109341,0.3125,0.0,16.07313540912382,1.0,0.6470588235294118,1.0,0.25,-11.5,0.5151515151515151,0.5,0.0,0.5,0.5,13.0,0.5,68.0,68.0,0.5,420,0.5,13.0,0.6470588235294118,16.484069514844315,1.0,1.3540188269370024,0.4848484848484849,0.5,0.5,0.5,0.375,0.5,0.4,0.0,0.6,0.5190258251586375,0.46875,0.5583272990586526,16.55503258508327,0.6,16.03874004344678,0.0,13.0,0.0,0,0.5,0.5,0.07465604634322998,1.3056480811006512,0.5,0.46875,0.5882352941176471,0.5,0.5,0.5,1.7395365677045609,0.5,-11.5,10.0,0.5,0.0,0.0,36.09267589389172,0.5,1.493229543808834,0.0,0.0,0.5,0.0,0.5,0.2,-7.0,0.5,-0.05716871832005794,0.5,16.32440260680666,0.5,0.6176470588235294,0.3125,300.0,0.3939393939393939,-1,1,1,2013,4,11.5,4.0,training,0,12.557529
201312150tam,1,10.0,0.0,0.6153846153846154,1.0,0.625,15.0,0.5,0.64,0.42857142857142855,-8.6,41.05436030261342,1,7.0,0.75,41.0,0.8,3.0,1,-11.4,2,0.875,6.0,0.5,0.4615384615384616,7.0,0.7307692307692307,0.6,0.8,0,0.7,0.3076923076923077,41.0,64.0,0.875,42.0,0.7,0.0,185,0.4444444444444444,0.609375,2.9,24.0,0.609375,0.0,14.0,1.0,0.5517241379310345,1.0,0.703125,4.5,0.4444444444444444,0.75,41.05436030261342,0.75,0.8,13.0,0.5714285714285714,70.0,70.0,0.625,-215,0.5714285714285714,13.0,0.3793103448275862,19.0,0.33333333333333337,20.7,0.4222222222222222,0.4615384615384616,0.75,0.5,0.73,0.6923076923076923,0.7,0.0,0.8,0.4384615384615385,0.64,1.4,6.0,0.8,7.0,0.0,13.0,0.0,1,1.0,0.4615384615384616,1.0,-9.8,0.6538461538461539,0.63,0.5172413793103449,0.6666666666666666,0.75,0.4615384615384616,4.4,0.4615384615384616,4.5,10.0,0.4615384615384616,0.0,3.0,41.05436030261342,0.0,15.9,0.0,41.05436030261342,0.3076923076923077,0.0,0.6538461538461539,0.6,5.0,0.5714285714285714,-0.6,0.7083333333333334,10.0,0.5,0.5517241379310345,0.59375,7.0,0.3333333333333333,-1,-1,15,2013,-19,4.5,-19.0,training,0,-2.0033154
201001240nor,1,18.0,0.0,0.5294328528952108,1.0,0.6470588235294118,20.0,0.6,0.53,0.75,1.7,15.355303418236325,0,0.0,0.5,54.0,0.2,0.0,1,1.3,2,0.25,6.0,0.6,0.5294117647058824,7.0,0.6176470588235294,0.5,0.2,0,0.5,0.8235294117647058,54.0,0.0,0.25,54.0,0.5,0.0,-185,0.5204081632653061,0.4852941176470588,4.2,2.0,0.5147058823529411,0.0,9.0,1.0,0.5909090909090909,1.0,0.6764705882352942,-3.5,0.5204081632653061,0.5,15.355303418236325,0.5,0.5,18.0,0.5,68.0,68.0,0.6176470588235294,165,0.5,18.0,0.6666666666666666,28.0,0.0,13.4,0.5408163265306123,0.5294117647058824,0.5,0.5,0.62,0.7647058823529411,0.6,1.0,0.4,0.5190258251586375,0.49,13.5,14.0,0.2,15.0,0.0,19.0,0.0,1,0.25,0.5294117647058824,23.4,27.6,0.6470588235294118,0.49,0.6212121212121212,0.7647058823529411,0.25,0.5294117647058824,15.2,0.5294117647058824,-4.0,18.0,0.5294117647058824,0.0,0.0,15.355303418236325,0.0,17.7,0.0,15.355303418236325,0.8235294117647058,0.0,0.6176470588235294,0.6,-4.5,0.5,-2.8,0.6176470588235294,3.0,0.0,0.5909090909090909,0.4852941176470588,8.0,0.5918367346938775,-1,1,20,2009,3,4.0,3.0,training,0,14.498669
201210070sfo,1,16.0,0.0,0.325,1.0,0.5,5.0,0.4,0.4305555555555556,1.0,13.6,43.891798091946534,1,8.0,1.0,45.0,0.6,-3.0,1,-19.3,1,0.5,6.0,0.4,0.75,7.0,0.5,0.5,0.6,0,0.5,0.75,45.5,70.0,0.5,44.0,0.5,48.41109979173916,-505,0.5921052631578947,0.425,3.1,5.0,0.425,-3.0,18.0,1.0,0.7045454545454546,0.0,0.4,-10.0,0.5921052631578947,1.0,43.891798091946534,1.0,0.5,16.0,1.0,62.0,62.0,0.5,400,1.0,13.0,0.7727272727272727,21.0,1.0,-7.1,0.5921052631578947,0.75,1.0,0.5,0.3333333333333333,0.5,0.4,0.0,0.6,0.95,0.4722222222222222,20.4,4.0,0.6,26.0,48.41109979173916,16.0,0.0,0,0.5,0.75,34.6,16.5,0.5,0.4722222222222222,0.7045454545454546,0.5,0.5,0.75,-3.1,0.75,-10.0,16.0,0.75,0.0,-3.0,43.891798091946534,0.5,-13.6,-3.0,43.891798091946534,0.75,48.41109979173916,0.5,0.4,-10.0,1.0,-1.3,0.5,11.0,0.5,0.7045454545454546,0.425,7.0,0.6052631578947368,1,1,5,2012,42,10.0,42.0,training,0,14.490854
201012120car,1,13.0,0.0,0.6749999999999999,1.0,0.6666666666666666,14.0,0.8,0.6444444444444445,0.16666666666666666,2.1,7.435510426493937,1,14.0,0.25,41.0,0.2,0.0,2,2.6,1,0.75,6.0,0.8,0.25,7.0,0.6666666666666666,0.6666666666666666,0.2,0,0.6666666666666666,0.08333333333333333,41.5,94.0,0.75,42.0,0.6666666666666666,43.28387485876581,310,0.4777777777777778,0.6785714285714286,4.1,32.0,0.6785714285714286,3.0,6.0,1.0,0.42857142857142855,1.0,0.6785714285714286,7.5,0.4777777777777778,0.25,7.435510426493937,0.25,0.6666666666666666,10.0,0.16666666666666666,44.0,44.0,0.6666666666666666,-400,0.16666666666666666,13.0,0.32142857142857145,17.0,0.4,17.0,0.4555555555555556,0.25,0.25,0.5,0.6666666666666666,0.8333333333333334,0.8,0.0,0.0,0.21666666666666667,0.6222222222222222,-38.4,18.0,0.2,16.0,43.28387485876581,13.0,1.0,0,0.75,0.25,-38.3,-35.8,0.6666666666666666,0.6222222222222222,0.42857142857142855,0.8333333333333334,0.75,0.25,16.1,0.25,8.0,13.0,0.25,0.0,0.0,3.839842454749935,0.5,18.0,3.0,7.435510426493937,0.08333333333333333,43.28387485876581,0.6666666666666666,1.0,7.0,0.16666666666666666,0.2,0.6666666666666666,5.0,0.5,0.42857142857142855,0.6785714285714286,7.0,0.4666666666666667,-1,-1,14,2010,-21,8.0,-21.0,training,0,-10.907701
