game_id,dataset,did_cover_sbr,did_win,final_margin,fold,home_field___h_consecutive_home,home_field___h_home__close_wr_last_4_games,home_field___h_home__close_wr_last_8_games,home_field___h_home__close_wr_ytd,home_field___h_home__open_wr_last_4_games,home_field___h_home__open_wr_last_8_games,home_field___h_home__open_wr_ytd,home_field___h_home__ovr_wr_last_4_games,home_field___h_home__ovr_wr_last_8_games,home_field___h_home__ovr_wr_ytd,home_field___h_home__pfr_wr_last_4_games,home_field___h_home__pfr_wr_last_8_games,home_field___h_home__pfr_wr_ytd,home_field___h_is_home,home_field___v_consecutive_visitor,home_field___v_is_home,home_field___v_visitor__close_wr_last_4_games,home_field___v_visitor__close_wr_last_8_games,home_field___v_visitor__close_wr_ytd,home_field___v_visitor__open_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,home_field___v_visitor__open_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,home_field___v_visitor__ovr_wr_last_8_games,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_last_4_games,home_field___v_visitor__pfr_wr_last_8_games,home_field___v_visitor__pfr_wr_ytd,label,line___close_ou,line___h_close_line,line___h_ml,line___h_open_line,line___h_pfr_line,line___open_ou,line___pfr_ou,line___v_ml,matchup___h_wr_past_2_seasons,matchup___h_wr_past_3_seasons,matchup___h_wr_past_5_games,matchup___h_wr_ytd,matchup___is_same_conf,matchup___is_same_division,rankings___h__dave_or_wtddvoa,rankings___h__def_rank,rankings___h__defensedvoa,rankings___h__estim_winrate,rankings___h__off_rank,rankings___h__offensedvoa,rankings___h__s_t_dvoa,rankings___h__s_t_rank,rankings___h__totaldvoa,rankings___v__dave_or_wtddvoa,rankings___v__def_rank,rankings___v__defensedvoa,rankings___v__estim_winrate,rankings___v__off_rank,rankings___v__offensedvoa,rankings___v__s_t_dvoa,rankings___v__s_t_rank,rankings___v__totaldvoa,sbr_spread,season,team_history___h_close_wr_past_2_seasons,team_history___h_close_wr_past_3_seasons,team_history___h_close_wr_past_5_games,team_history___h_close_wr_ytd,team_history___h_open_wr_past_2_seasons,team_history___h_open_wr_past_3_seasons,team_history___h_open_wr_past_5_games,team_history___h_open_wr_ytd,team_history___h_ovr_wr_past_2_seasons,team_history___h_ovr_wr_past_3_seasons,team_history___h_ovr_wr_past_5_games,team_history___h_ovr_wr_ytd,team_history___h_pfr_wr_past_2_seasons,team_history___h_pfr_wr_past_3_seasons,team_history___h_pfr_wr_past_5_games,team_history___h_pfr_wr_ytd,team_history___v_close_wr_past_2_seasons,team_history___v_close_wr_past_3_seasons,team_history___v_close_wr_past_5_games,team_history___v_close_wr_ytd,team_history___v_open_wr_past_2_seasons,team_history___v_open_wr_past_3_seasons,team_history___v_open_wr_past_5_games,team_history___v_open_wr_ytd,team_history___v_ovr_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,team_history___v_ovr_wr_past_5_games,team_history___v_ovr_wr_ytd,team_history___v_pfr_wr_past_2_seasons,team_history___v_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_5_games,team_history___v_pfr_wr_ytd,time_date___day_of_week,time_date___game_time_eastern,time_date___game_time_local,time_date___is_playoffs,time_date___is_sunday,time_date___is_superbowl,time_date___week_id,travel___h_body_clock_from_last_wk,travel___h_days_since_last_game,travel___h_same_stadium_last_game,travel___h_travel_from_last_10_days,travel___h_travel_from_last_game,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_10_days,travel___h_tz_change_last_game,travel___v_body_clock_from_last_wk,travel___v_days_since_last_game,travel___v_dist_from_home,travel___v_home_body_time,travel___v_same_stadium_last_game,travel___v_travel_from_last_10_days,travel___v_travel_from_last_game,travel___v_travel_from_last_game_decay,travel___v_tz_change_last_10_days,travel___v_tz_change_last_game,weather___humidity_pct,weather___is_dome,weather___is_grass,weather___temperature,weather___wind_chill,weather___wind_mph,week_id,score
200710070htx,training,-1,1,3,0.0,1,1.0,1.0,0.75,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.75,1.0,1,0.0,0.5,0.5,0.25,0.5,0.5,0.25,0.0,0.0,0.0,0.5,0.5,0.25,1,43.5,-4.5,-215,-5.5,-5.5,42.5,43.5,185,0.5,0.5,0.5,0.5,1.0,0.0,-3.6,17.0,2.3,0.45,20.0,-2.8,10.6,1.0,5.5,-20.0,29.0,22.4,0.275,18.0,1.3,-2.7,22.0,-23.8,4.5,2007,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,6.0,13.0,12.0,0.0,1.0,0.0,5.0,13.0,7.0,0,11.739163794210382,11.739163794210382,11.739163794210382,-1.0,-1.0,13.0,7.0,15.622924121917773,13.0,0,15.622924121917773,15.622924121917773,15.622924121917773,-1.0,-1.0,0.0,1,1,68.0,68.0,0.0,5,0.87338793
200812140mia,training,-1,1,5,0.0,1,0.25,0.2857142857142857,0.4615384615384616,0.25,0.2857142857142857,0.4615384615384616,0.75,0.5714285714285714,0.6153846153846154,0.25,0.2857142857142857,0.4615384615384616,1.0,1,0.0,0.5,0.5,0.4615384615384616,0.75,0.6666666666666666,0.5384615384615384,0.25,0.3333333333333333,0.38461538461538464,0.5,0.5,0.4615384615384616,1,41.0,-5.5,-240,-7.0,-5.5,43.0,41.0,200,0.5,0.5,0.5,0.5,0.0,0.0,8.5,12.0,2.4,0.5307692307692308,9.0,14.6,-6.8,31.0,5.3,-19.8,18.0,7.5,0.3692307692307692,28.0,-16.6,5.6,2.0,-18.5,5.5,2008,0.4137931034482759,0.4137931034482759,0.2,0.4615384615384616,0.4655172413793103,0.4655172413793103,0.2,0.4615384615384616,0.3103448275862069,0.3103448275862069,0.8,0.6153846153846154,0.4137931034482759,0.4137931034482759,0.2,0.4615384615384616,0.3793103448275862,0.3793103448275862,0.8,0.4615384615384616,0.4655172413793103,0.4655172413793103,0.8,0.5384615384615384,0.3448275862068966,0.3448275862068966,0.6,0.38461538461538464,0.3965517241379311,0.3965517241379311,0.8,0.4615384615384616,6.0,13.0,13.0,0.0,1.0,0.0,15.0,13.0,7.0,0,17.70373361659342,17.70373361659342,17.70373361659342,0.0,0.0,10.0,7.0,43.755926564648384,10.0,0,43.755926564648384,43.755926564648384,43.755926564648384,3.0,3.0,54.0,1,1,77.0,77.0,17.0,15,0.39822796
201309080clt,training,-1,1,4,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,45.5,-11.5,-550,-7.0,-11.5,49.0,45.0,420,0.5,0.5,1.0,0.5,1.0,0.0,0.5583272990586526,16.55503258508327,1.1731354091238233,0.5190258251586375,16.30955829109341,1.3056480811006512,-0.05716871832005794,16.484069514844315,0.07465604634322998,1.3540188269370024,16.03874004344678,0.32541636495293264,0.5294328528952108,16.07313540912382,1.7395365677045609,0.08030412744388128,16.32440260680666,1.493229543808834,11.5,2013,0.6470588235294118,0.5151515151515151,0.6,0.5,0.5882352941176471,0.4848484848484849,0.4,0.5,0.6470588235294118,0.3939393939393939,0.6,0.5,0.6176470588235294,0.5,0.5,0.5,0.3125,0.46875,0.4,0.5,0.3125,0.421875,0.4,0.5,0.25,0.375,0.2,0.5,0.3125,0.46875,0.4,0.5,6.0,13.0,13.0,0.0,1.0,0.0,1.0,13.0,300.0,0,0.0,0.0,0.0,0.0,0.0,13.0,300.0,36.09267589389172,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,68.0,68.0,0.0,1,1.0750086
201510260crd,training,-1,1,8,0.0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2,0.0,0.125,0.125,0.08333333333333333,0.25,0.25,0.16666666666666666,0.25,0.25,0.16666666666666666,0.25,0.25,0.16666666666666666,1,49.0,-10.0,-475,-7.0,-8.0,49.0,49.0,380,0.5,0.5,0.0,0.5,0.0,0.0,35.4,4.0,-19.9,0.8166666666666668,3.0,23.6,1.8,13.0,45.3,0.7,18.0,5.2,0.5166666666666667,16.0,-1.6,6.3,4.0,-0.5,10.0,2015,0.6521739130434783,0.6538461538461539,0.6,0.6666666666666666,0.6521739130434783,0.6538461538461539,0.6,0.6666666666666666,0.6521739130434783,0.6410256410256411,0.6,0.6666666666666666,0.6521739130434783,0.6538461538461539,0.6,0.6666666666666666,0.4375,0.45,0.1,0.08333333333333333,0.5208333333333334,0.5,0.2,0.16666666666666666,0.5,0.5,0.2,0.16666666666666666,0.4375,0.45,0.2,0.16666666666666666,0.0,21.0,19.0,0.0,0.0,0.0,7.0,21.0,8.0,0,32.98064037549605,32.98064037549605,23.63166232053211,-2.0,-2.0,18.0,8.0,36.1006728745047,21.0,0,10.452514362582807,10.452514362582807,7.4895540839950625,1.0,1.0,0.0,1,1,68.0,68.0,0.0,7,0.6700052
201010310det,training,1,1,12,0.0,1,1.0,1.0,0.8333333333333334,0.75,0.75,0.75,0.5,0.5,0.16666666666666666,1.0,1.0,0.8333333333333334,1.0,2,0.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.7857142857142857,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.7142857142857143,1,45.0,-2.5,-140,-1.0,-3.0,44.5,45.0,120,1.0,0.5,0.3333333333333333,0.5,1.0,0.0,-9.6,24.0,8.2,0.5,21.0,-3.6,7.3,4.0,-4.5,-5.4,21.0,3.8,0.4571428571428572,19.0,-1.6,-1.9,23.0,-7.3,2.5,2010,0.4545454545454545,0.4605263157894737,0.8,0.8333333333333334,0.3863636363636364,0.42105263157894735,0.7,0.75,0.13636363636363635,0.07894736842105263,0.2,0.16666666666666666,0.4545454545454545,0.4473684210526316,0.8,0.8333333333333334,0.5217391304347826,0.4743589743589744,0.7,0.7142857142857143,0.5652173913043478,0.4743589743589744,0.8,0.7857142857142857,0.3478260869565217,0.41025641025641024,0.6,0.5714285714285714,0.5217391304347826,0.4871794871794872,0.7,0.7142857142857143,6.0,13.0,13.0,0.0,1.0,0.0,8.0,13.0,14.0,0,0.0,9.100138914565258,0.8824583643872989,0.0,0.0,12.0,7.0,7.070104566610028,13.0,0,4.596032875165277,4.596032875165277,4.596032875165277,1.0,1.0,0.0,1,0,68.0,68.0,0.0,8,0.64204276
201410260jax,training,-1,-1,-14,0.0,2,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,2,0.0,0.5,0.5,0.4,0.5,0.5,0.6,0.5,0.5,0.4,0.5,0.5,0.4,0,42.0,7.0,265,4.0,7.0,43.5,42.5,-320,0.5,0.0,0.0,0.5,1.0,0.0,-27.9,13.0,-1.4,0.24285714285714285,31.0,-28.7,-2.4,24.0,-29.8,4.8,3.0,-11.1,0.7000000000000001,11.0,5.6,-9.9,32.0,6.8,7.0,2014,0.32608695652173914,0.35897435897435903,0.4,0.2857142857142857,0.3478260869565217,0.38461538461538464,0.4,0.2857142857142857,0.21739130434782608,0.1794871794871795,0.2,0.14285714285714285,0.32608695652173914,0.3717948717948718,0.4,0.2857142857142857,0.5227272727272727,0.5263157894736842,0.4,0.5,0.5454545454545454,0.5394736842105263,0.6,0.6666666666666666,0.5,0.4736842105263158,0.4,0.5,0.5227272727272727,0.5263157894736842,0.4,0.5,6.0,13.0,13.0,0.0,1.0,0.0,8.0,13.0,7.0,1,0.0,0.0,0.0,0.0,0.0,12.0,7.0,4.58438453022868,13.0,0,12.995604563393725,12.995604563393725,12.995604563393725,1.0,1.0,45.0,1,1,76.0,76.0,6.0,8,0.04820445
201509130tam,training,-1,-1,-28,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,40.0,-3.0,-160,-3.0,-3.0,42.0,41.0,140,0.5,0.5,0.5,0.5,0.0,0.0,0.5583272990586526,16.55503258508327,1.1731354091238233,0.5190258251586375,16.30955829109341,1.3056480811006512,-0.05716871832005794,16.484069514844315,0.07465604634322998,1.3540188269370024,16.03874004344678,0.32541636495293264,0.5294328528952108,16.07313540912382,1.7395365677045609,0.08030412744388128,16.32440260680666,1.493229543808834,3.0,2015,0.4375,0.40625,0.6,0.5,0.4375,0.40625,0.6,0.5,0.125,0.1875,0.0,0.5,0.4375,0.40625,0.6,0.5,0.21875,0.359375,0.0,0.5,0.1875,0.328125,0.0,0.5,0.125,0.28125,0.0,0.5,0.1875,0.34375,0.0,0.5,6.0,16.0,16.0,0.0,1.0,0.0,1.0,16.0,300.0,0,0.0,0.0,0.0,0.0,0.0,16.0,300.0,9.235887032505321,15.0,0,0.0,0.0,0.0,0.0,0.0,66.0,1,1,84.0,84.0,8.0,1,0.38027388
200911120sfo,training,1,1,4,0.0,2,0.5,0.5,0.6875,0.5,0.5,0.6875,0.5,0.5,0.375,0.5,0.5,0.6875,1.0,1,0.0,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,1,43.5,-3.0,-180,-3.0,-3.0,43.5,43.5,160,0.5,0.5,0.5,0.5,1.0,0.0,-2.5,7.0,-6.7,0.4875,22.0,-8.4,-0.7,22.0,-2.4,-16.6,22.0,8.9,0.4375,25.0,-13.2,5.6,4.0,-16.5,3.0,2009,0.5416666666666666,0.45,0.5,0.6875,0.5833333333333334,0.5125,0.5,0.6875,0.4166666666666667,0.375,0.2,0.375,0.5416666666666666,0.4625,0.5,0.6875,0.4583333333333333,0.45,0.4,0.5,0.4583333333333333,0.4375,0.4,0.5,0.5416666666666666,0.5,0.4,0.5,0.4583333333333333,0.45,0.4,0.5,3.0,20.0,17.0,0.0,0.0,0.0,10.0,17.0,4.0,1,0.0,0.0,0.0,0.0,0.0,19.0,4.0,35.01604632827929,19.0,0,35.01604632827929,35.01604632827929,35.01604632827929,-2.0,-2.0,51.0,1,1,60.0,60.0,18.0,10,0.26783192
201509130nyj,training,1,1,21,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,38.5,-3.5,-200,-2.5,-3.5,41.0,39.5,170,0.5,1.0,0.6666666666666667,0.5,1.0,0.0,0.5583272990586526,16.55503258508327,1.1731354091238233,0.5190258251586375,16.30955829109341,1.3056480811006512,-0.05716871832005794,16.484069514844315,0.07465604634322998,1.3540188269370024,16.03874004344678,0.32541636495293264,0.5294328528952108,16.07313540912382,1.7395365677045609,0.08030412744388128,16.32440260680666,1.493229543808834,3.5,2015,0.40625,0.5,0.8,0.5,0.5,0.5625,0.8,0.5,0.25,0.375,0.4,0.5,0.4375,0.515625,0.8,0.5,0.59375,0.484375,0.6,0.5,0.5,0.4375,0.2,0.5,0.4375,0.34375,0.0,0.5,0.65625,0.515625,0.6,0.5,6.0,13.0,13.0,0.0,1.0,0.0,1.0,13.0,300.0,0,0.0,0.0,0.0,0.0,0.0,13.0,300.0,7.656467826809238,13.0,0,0.0,0.0,0.0,0.0,0.0,49.0,1,0,77.0,77.0,8.0,1,0.54763204
200812140crd,training,-1,-1,-21,0.0,2,0.5,0.6666666666666666,0.6153846153846154,0.5,0.6666666666666666,0.6153846153846154,0.75,0.8333333333333334,0.6153846153846154,0.5,0.6666666666666666,0.6153846153846154,1.0,2,0.0,0.25,0.2857142857142857,0.38461538461538464,0.25,0.2857142857142857,0.4230769230769231,0.5,0.42857142857142855,0.6153846153846154,0.25,0.2857142857142857,0.38461538461538464,0,46.5,-4.5,-210,-3.0,-3.5,47.0,46.5,175,0.5,0.5,0.5,0.5,1.0,0.0,5.1,15.0,4.9,0.5538461538461539,6.0,16.2,-2.3,26.0,9.0,3.6,4.0,-19.7,0.5153846153846154,23.0,-6.4,-9.0,32.0,4.4,4.5,2008,0.5862068965517241,0.5862068965517241,0.4,0.6153846153846154,0.5862068965517241,0.5862068965517241,0.4,0.6153846153846154,0.5517241379310345,0.5517241379310345,0.6,0.6153846153846154,0.5689655172413793,0.5689655172413793,0.4,0.6153846153846154,0.4482758620689655,0.4482758620689655,0.4,0.38461538461538464,0.5,0.5,0.5,0.4230769230769231,0.5517241379310345,0.5517241379310345,0.8,0.6153846153846154,0.4482758620689655,0.4482758620689655,0.4,0.38461538461538464,6.0,16.0,14.0,0.0,1.0,0.0,15.0,14.0,7.0,1,0.0,0.0,0.0,0.0,0.0,16.0,7.0,22.185323611471173,15.0,0,30.517040145033732,30.517040145033732,30.517040145033732,-2.0,-2.0,0.0,1,1,68.0,68.0,0.0,15,0.5775955
