Importance,Feature
0.09961434865781259,rankings___h__estim_winrate
0.05475970106921737,rankings___v__offensedvoa
0.05056086206145493,rankings___h__dave_or_wtddvoa
0.04495011229850949,rankings___h__offensedvoa
0.041754520936350605,team_history___h_ovr_wr_past_3_seasons
0.040696882865257224,rankings___h__s_t_dvoa
0.040497844936760126,travel___v_travel_from_last_game_decay
0.03773196877461335,rankings___h__defensedvoa
0.0370878634052195,team_history___v_ovr_wr_past_3_seasons
0.03565105269662785,rankings___v__dave_or_wtddvoa
0.03486536020135325,rankings___v__s_t_dvoa
0.033752912879733935,rankings___v__defensedvoa
0.032736047852915603,travel___h_travel_from_last_game_decay
0.03134244122683802,weather___humidity_pct
0.03132833284854411,team_history___v_ovr_wr_past_2_seasons
0.03018647607608979,weather___wind_mph
0.02836560173385165,rankings___v__estim_winrate
0.027854154216465095,home_field___v_visitor__ovr_wr_last_8_games
0.025178319245173594,team_history___h_ovr_wr_past_2_seasons
0.021354159294742343,time_date___week_id
0.01965489999661577,team_history___v_ovr_wr_ytd
0.017320089373677273,home_field___v_visitor__ovr_wr_ytd
0.017156617391311108,weather___wind_chill
0.012990067504073822,matchup___h_wr_past_3_seasons
0.012936498919411302,weather___temperature
0.012606906936481387,travel___v_body_clock_from_last_wk
0.012566269915812545,home_field___v_visitor__ovr_wr_last_4_games
0.012344777530906572,travel___v_tz_change_last_10_days
0.011889090341467219,home_field___h_home__ovr_wr_last_8_games
0.010496702735089937,travel___h_body_clock_from_last_wk
0.010401233834965499,travel___h_days_since_last_game
0.009472837655402891,home_field___h_home__ovr_wr_last_4_games
0.008985861277494449,travel___v_days_since_last_game
0.008668329938770584,travel___h_tz_change_last_10_days
0.008560749584443878,team_history___h_ovr_wr_ytd
0.008474168090421317,home_field___h_home__ovr_wr_ytd
0.006392461151772063,travel___v_home_body_time
0.005432541192335051,matchup___is_same_division
0.005234321432949783,home_field___v_consecutive_visitor
0.004173441108948358,time_date___game_time_eastern
0.0020778553033090944,home_field___h_consecutive_home
0.0013384355502936048,time_date___is_sunday
0.000527440186284389,travel___h_same_stadium_last_game
2.9439770231857058e-05,travel___v_same_stadium_last_game
