Importance,Feature
0.09518123392484626,rankings___h__estim_winrate
0.062379640101913256,rankings___v__offensedvoa
0.04606450323908905,rankings___v__dave_or_wtddvoa
0.04540512321260983,rankings___v__estim_winrate
0.045392911315545195,rankings___h__dave_or_wtddvoa
0.04271452811693223,rankings___h__offensedvoa
0.042350173890675046,rankings___h__defensedvoa
0.040872986648513326,travel___v_travel_from_last_game_decay
0.04014098487487894,rankings___h__s_t_dvoa
0.037841196095555446,team_history___v_ovr_wr_past_3_seasons
0.03721947121488552,rankings___v__defensedvoa
0.03428009621265402,rankings___v__s_t_dvoa
0.03133027296445281,team_history___v_ovr_wr_past_2_seasons
0.029867833058893956,team_history___h_ovr_wr_past_2_seasons
0.028661523126704044,team_history___h_ovr_wr_past_3_seasons
0.027947641302772816,travel___h_travel_from_last_game_decay
0.02667639873374211,weather___wind_mph
0.023420084833198712,weather___humidity_pct
0.020691823162526154,home_field___v_visitor__ovr_wr_last_8_games
0.019038764380891415,time_date___week_id
0.01883396755229727,weather___wind_chill
0.017548349230768992,home_field___v_visitor__ovr_wr_ytd
0.016972543755585278,weather___temperature
0.014761819249975496,team_history___v_ovr_wr_ytd
0.013847637129412428,home_field___h_home__ovr_wr_last_8_games
0.013568370395499182,matchup___h_wr_past_3_seasons
0.013300281536399361,team_history___h_ovr_wr_ytd
0.011764591822511274,home_field___v_visitor__ovr_wr_last_4_games
0.01085030684105524,travel___v_home_body_time
0.010543736410853108,travel___v_days_since_last_game
0.010346732520024349,travel___v_tz_change_last_10_days
0.010297911124030132,travel___h_days_since_last_game
0.010260354480764799,home_field___h_home__ovr_wr_ytd
0.007983506651002276,matchup___is_same_division
0.007879087717065502,home_field___h_home__ovr_wr_last_4_games
0.0074988866409083236,travel___h_body_clock_from_last_wk
0.00701894361442586,travel___h_tz_change_last_10_days
0.00697390020086219,travel___v_body_clock_from_last_wk
0.005485747840663249,home_field___v_consecutive_visitor
0.0029347515276221285,time_date___game_time_eastern
0.001570986395316663,home_field___h_consecutive_home
0.0012261163292558433,time_date___is_sunday
0.0010520857131357528,travel___h_same_stadium_last_game
2.19490928528949e-06,travel___v_same_stadium_last_game
