Percentile,Did Not Cover,Covered,success
0,66,28,0.2978723404255319
1,123,63,0.3387096774193548
2,114,72,0.3870967741935484
3,96,90,0.4838709677419355
4,89,97,0.521505376344086
5,99,88,0.47058823529411764
6,63,123,0.6612903225806451
7,62,124,0.6666666666666666
8,49,137,0.7365591397849462
9,43,143,0.7688172043010753
10,25,68,0.7311827956989247
