Importance,Feature
0.09586452734844242,rankings___h__estim_winrate
0.06629337449220785,rankings___v__offensedvoa
0.05276438986884484,rankings___v__dave_or_wtddvoa
0.051563795031902976,rankings___h__dave_or_wtddvoa
0.046379745132122764,rankings___h__offensedvoa
0.039810352494965826,travel___v_travel_from_last_game_decay
0.03977979308722033,rankings___v__s_t_dvoa
0.03514587625101739,rankings___v__defensedvoa
0.034532937783136194,rankings___h__defensedvoa
0.033153103930929184,team_history___v_ovr_wr_past_2_seasons
0.03220213343060885,rankings___h__s_t_dvoa
0.030941143422541242,team_history___h_ovr_wr_past_3_seasons
0.02962210322475905,team_history___v_ovr_wr_past_3_seasons
0.028711332016243606,rankings___v__estim_winrate
0.028591079516413966,travel___h_travel_from_last_game_decay
0.028215508757846876,weather___wind_mph
0.027527983353303954,team_history___h_ovr_wr_past_2_seasons
0.021082719019319265,weather___humidity_pct
0.02021002954724538,home_field___v_visitor__ovr_wr_last_8_games
0.020158003207304983,time_date___week_id
0.01809947833751453,weather___wind_chill
0.01732461453362192,weather___temperature
0.016499577298486768,team_history___h_ovr_wr_ytd
0.016213636310497843,team_history___v_ovr_wr_ytd
0.013675501124160397,travel___v_body_clock_from_last_wk
0.013475742321446861,home_field___h_home__ovr_wr_last_8_games
0.012772128523234321,home_field___v_visitor__ovr_wr_ytd
0.012512265606239388,travel___h_body_clock_from_last_wk
0.012492424009625993,home_field___h_home__ovr_wr_ytd
0.012389911827484964,travel___v_home_body_time
0.011956418135296274,matchup___h_wr_past_3_seasons
0.011852967386766512,travel___v_tz_change_last_10_days
0.009649318095530768,travel___h_days_since_last_game
0.009269780997303046,travel___h_tz_change_last_10_days
0.009197048959907174,home_field___h_home__ovr_wr_last_4_games
0.008728545980217306,travel___v_days_since_last_game
0.008116814706125089,home_field___v_visitor__ovr_wr_last_4_games
0.007542754288407445,home_field___v_consecutive_visitor
0.00574854928298048,matchup___is_same_division
0.0038810141572509873,home_field___h_consecutive_home
0.0026295833251679603,time_date___game_time_eastern
0.002439208705071736,time_date___is_sunday
0.0009818399225262283,travel___h_same_stadium_last_game
9.452487591124591e-07,travel___v_same_stadium_last_game
