Importance,Feature
0.09674284231476964,rankings___h__estim_winrate
0.061095049691455836,rankings___v__dave_or_wtddvoa
0.04762308330943758,rankings___v__offensedvoa
0.0465694810484552,rankings___v__defensedvoa
0.04646983957387852,rankings___h__offensedvoa
0.04176531890982461,rankings___h__s_t_dvoa
0.0404066006162831,team_history___h_ovr_wr_past_2_seasons
0.039503289176028585,rankings___h__defensedvoa
0.03746706744036935,travel___v_travel_from_last_game_decay
0.03382615111992862,rankings___v__s_t_dvoa
0.03198837784525011,rankings___v__estim_winrate
0.03126302792366944,team_history___h_ovr_wr_past_3_seasons
0.030398230798005833,rankings___h__dave_or_wtddvoa
0.02983352613566597,team_history___v_ovr_wr_past_3_seasons
0.029595294146653406,weather___wind_mph
0.027570259301551398,team_history___v_ovr_wr_past_2_seasons
0.0266229036527653,travel___h_travel_from_last_game_decay
0.026506052228240578,weather___humidity_pct
0.02057085003419859,weather___wind_chill
0.020519760839951048,home_field___v_visitor__ovr_wr_ytd
0.02035436904696932,home_field___v_visitor__ovr_wr_last_8_games
0.01951471143887752,time_date___week_id
0.01669043648833424,home_field___h_home__ovr_wr_last_8_games
0.016079105944059428,weather___temperature
0.01597306421679628,team_history___v_ovr_wr_ytd
0.015655108569814332,team_history___h_ovr_wr_ytd
0.012668732309057344,travel___h_body_clock_from_last_wk
0.01196866620538191,home_field___h_home__ovr_wr_ytd
0.011662158704890001,home_field___v_visitor__ovr_wr_last_4_games
0.010631636412835732,matchup___h_wr_past_3_seasons
0.010578586859182932,travel___v_home_body_time
0.010145648203074795,travel___v_tz_change_last_10_days
0.01010486051072874,travel___v_body_clock_from_last_wk
0.009644751563271787,travel___h_days_since_last_game
0.009329596436509484,travel___v_days_since_last_game
0.008904776420946657,home_field___h_home__ovr_wr_last_4_games
0.008493292849913934,travel___h_tz_change_last_10_days
0.0039865081015826,home_field___h_consecutive_home
0.003409422335469072,home_field___v_consecutive_visitor
0.0029354452240453388,matchup___is_same_division
0.0024525058951826435,time_date___game_time_eastern
0.0010862828075935502,time_date___is_sunday
0.0009393329666808694,travel___h_same_stadium_last_game
0.0004539943824186523,travel___v_same_stadium_last_game
