Importance,Feature
0.0991363211020981,rankings___h__dave_or_wtddvoa
0.05462890019440898,rankings___h__estim_winrate
0.054347560953110406,rankings___v__offensedvoa
0.05051214797852819,rankings___v__dave_or_wtddvoa
0.046035412287790185,rankings___v__s_t_dvoa
0.04492327206998081,rankings___h__s_t_dvoa
0.04280491926187062,rankings___h__defensedvoa
0.04224280480406388,travel___v_travel_from_last_game_decay
0.041849820253017436,rankings___h__offensedvoa
0.03806737211426996,rankings___v__defensedvoa
0.03557255846501948,rankings___v__estim_winrate
0.032786494220967494,team_history___h_ovr_wr_past_3_seasons
0.030382141642064486,team_history___v_ovr_wr_past_3_seasons
0.02724448656653846,travel___h_travel_from_last_game_decay
0.027016468478771656,team_history___h_ovr_wr_past_2_seasons
0.0267923697961191,team_history___v_ovr_wr_past_2_seasons
0.025030457755726106,weather___wind_mph
0.022828751729978926,weather___humidity_pct
0.018574716358079658,weather___wind_chill
0.01817140072588905,time_date___week_id
0.01570387291558666,team_history___v_ovr_wr_ytd
0.015352096308671277,matchup___h_wr_past_3_seasons
0.015174255564492815,home_field___v_visitor__ovr_wr_ytd
0.015008020158636826,home_field___v_visitor__ovr_wr_last_4_games
0.014971613562944323,home_field___v_visitor__ovr_wr_last_8_games
0.014734657250112136,team_history___h_ovr_wr_ytd
0.014372466287089892,home_field___h_home__ovr_wr_last_8_games
0.012483373533852704,home_field___h_home__ovr_wr_ytd
0.012304306281375101,weather___temperature
0.011308150039316336,travel___v_home_body_time
0.010641561751928603,travel___h_body_clock_from_last_wk
0.009935416726884565,travel___h_days_since_last_game
0.009734448443356414,travel___v_body_clock_from_last_wk
0.009671788848141039,travel___v_tz_change_last_10_days
0.00728227283033096,travel___h_tz_change_last_10_days
0.007071669022692649,travel___v_days_since_last_game
0.005386290325917931,matchup___is_same_division
0.005160076023928834,home_field___v_consecutive_visitor
0.004133419027275103,home_field___h_home__ovr_wr_last_4_games
0.0030921789285535636,time_date___game_time_eastern
0.002736861158209879,travel___h_same_stadium_last_game
0.0025331371204907922,time_date___is_sunday
0.00223895195723704,home_field___h_consecutive_home
2.0739174681749506e-05,travel___v_same_stadium_last_game
