elapsed,name,time
0.0,start,130.784384106
0.0016157889999988129,initialized and loaded JSON file(s),130.785999895
0.13152152099999626,loaded and validated,130.917521416
0.39674645499999883,generated or fetched CV sets,131.314267871
12.98195757100001,trained and scored,144.296225442
