Percentile,Did Not Cover,Covered,success
0,0.0,285.0,1.0
1,2.0,566.0,0.9964788732394366
2,2.0,567.0,0.9964850615114236
3,17.0,552.0,0.9701230228471002
4,128.0,440.0,0.7746478873239436
5,289.0,280.0,0.492091388400703
6,447.0,121.0,0.2130281690140845
7,548.0,21.0,0.03690685413005272
8,561.0,8.0,0.014059753954305799
9,565.0,3.0,0.00528169014084507
10,284.0,0.0,0.0
